time,effr_avg_dec,effr_end_dec,volume,effr_start_dec,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2024-08-01 14:06:00+00:00,4.709999999999994,4.553448275862076,36.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:08:00+00:00,4.715000000000003,4.558103448275864,107.0,4.828314176245215,-0.2702107279693511,-1.0808429118774043,-2.0,0.9191570881225957,0.0,0.0,0.08084291187740433,0.9191570881225957,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:09:00+00:00,4.715000000000003,4.558448275862071,127.0,4.828065134099621,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:11:00+00:00,4.715000000000003,4.558448275862071,12.0,4.828065134099621,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:12:00+00:00,4.709999999999994,4.553448275862076,143.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:13:00+00:00,4.709999999999994,4.553448275862076,3.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:15:00+00:00,4.709999999999994,4.553448275862076,7.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:17:00+00:00,4.709999999999994,4.553103448275869,108.0,4.823314176245194,-0.2702107279693253,-1.0808429118773013,-2.0,0.9191570881226987,0.0,0.0,0.0808429118773013,0.9191570881226987,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:18:00+00:00,4.709999999999994,4.553448275862076,312.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:20:00+00:00,4.709999999999994,4.553448275862076,59.0,4.8230651340996005,-0.2696168582375247,-1.0784674329500987,-2.0,0.9215325670499013,0.0,0.0,0.07846743295009873,0.9215325670499013,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:22:00+00:00,4.704999999999998,4.548448275862065,2.0,4.818065134099616,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:24:00+00:00,4.704999999999998,4.548448275862065,252.0,4.818065134099616,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:27:00+00:00,4.700000000000003,4.543448275862071,21.0,4.81306513409962,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:30:00+00:00,4.700000000000003,4.543448275862071,80.0,4.81306513409962,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:31:00+00:00,4.694999999999993,4.538448275862075,108.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:32:00+00:00,4.694999999999993,4.538448275862075,20.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:33:00+00:00,4.694999999999993,4.538448275862075,21.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:35:00+00:00,4.694999999999993,4.538448275862075,79.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:36:00+00:00,4.694999999999993,4.538448275862075,7.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:41:00+00:00,4.694999999999993,4.538448275862075,22.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:44:00+00:00,4.694999999999993,4.533448275862065,4.0,4.811676245210719,-0.278227969348654,-1.112911877394616,-2.0,0.8870881226053839,0.0,0.0,0.11291187739461606,0.8870881226053839,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:50:00+00:00,4.685000000000002,4.52844827586207,2.0,4.79806513409962,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:53:00+00:00,4.689999999999998,4.528103448275862,39.0,4.806925287356317,-0.27882183908045466,-1.1152873563218186,-2.0,0.8847126436781814,0.0,0.0,0.11528735632181863,0.8847126436781814,0.0,0.0,0.0,0.0,0.0
2024-08-01 14:54:00+00:00,4.689999999999998,4.533448275862065,11.0,4.803065134099616,-0.2696168582375513,-1.0784674329502053,-2.0,0.9215325670497947,0.0,0.0,0.07846743295020531,0.9215325670497947,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:02:00+00:00,4.689999999999998,4.52844827586207,170.0,4.806676245210723,-0.2782279693486531,-1.1129118773946125,-2.0,0.8870881226053875,0.0,0.0,0.1129118773946125,0.8870881226053875,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:03:00+00:00,4.689999999999998,4.52844827586207,39.0,4.806676245210723,-0.2782279693486531,-1.1129118773946125,-2.0,0.8870881226053875,0.0,0.0,0.1129118773946125,0.8870881226053875,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:05:00+00:00,4.689999999999998,4.533448275862065,117.0,4.803065134099616,-0.2696168582375513,-1.0784674329502053,-2.0,0.9215325670497947,0.0,0.0,0.07846743295020531,0.9215325670497947,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:11:00+00:00,4.694999999999993,4.538448275862075,6.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:21:00+00:00,4.694999999999993,4.538103448275868,49.0,4.808314176245195,-0.2702107279693262,-1.0808429118773049,-2.0,0.9191570881226951,0.0,0.0,0.08084291187730486,0.9191570881226951,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:41:00+00:00,4.694999999999993,4.538448275862075,182.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 15:45:00+00:00,4.694999999999993,4.538448275862075,1.0,4.808065134099601,-0.26961685823752557,-1.0784674329501023,-2.0,0.9215325670498977,0.0,0.0,0.07846743295010228,0.9215325670498977,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:03:00+00:00,4.689999999999998,4.533448275862065,62.0,4.803065134099616,-0.2696168582375513,-1.0784674329502053,-2.0,0.9215325670497947,0.0,0.0,0.07846743295020531,0.9215325670497947,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:09:00+00:00,4.689999999999998,4.533448275862065,15.0,4.803065134099616,-0.2696168582375513,-1.0784674329502053,-2.0,0.9215325670497947,0.0,0.0,0.07846743295020531,0.9215325670497947,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:11:00+00:00,4.689999999999998,4.533448275862065,8.0,4.803065134099616,-0.2696168582375513,-1.0784674329502053,-2.0,0.9215325670497947,0.0,0.0,0.07846743295020531,0.9215325670497947,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:17:00+00:00,4.685000000000002,4.52844827586207,65.0,4.79806513409962,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:21:00+00:00,4.680000000000007,4.523448275862075,34.0,4.793065134099624,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:33:00+00:00,4.670000000000002,4.518448275862064,25.0,4.779454022988512,-0.26100574712644775,-1.044022988505791,-2.0,0.955977011494209,0.0,0.0,0.044022988505791005,0.955977011494209,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:34:00+00:00,4.670000000000002,4.513448275862069,10.0,4.783065134099619,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:35:00+00:00,4.670000000000002,4.513448275862069,5.0,4.783065134099619,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:37:00+00:00,4.670000000000002,4.508448275862074,228.0,4.786676245210726,-0.27822796934865224,-1.112911877394609,-2.0,0.887088122605391,0.0,0.0,0.11291187739460895,0.887088122605391,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:39:00+00:00,4.670000000000002,4.513448275862069,41.0,4.783065134099619,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:40:00+00:00,4.674999999999997,4.518448275862064,324.0,4.7880651340996145,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:41:00+00:00,4.674999999999997,4.518448275862064,12.0,4.7880651340996145,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:44:00+00:00,4.674999999999997,4.518448275862064,16.0,4.7880651340996145,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 16:50:00+00:00,4.674999999999997,4.518103448275857,36.0,4.788314176245209,-0.27021072796935197,-1.0808429118774079,-2.0,0.9191570881225921,0.0,0.0,0.08084291187740789,0.9191570881225921,0.0,0.0,0.0,0.0,0.0
2024-08-01 17:11:00+00:00,4.674999999999997,4.518448275862064,647.0,4.7880651340996145,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 17:23:00+00:00,4.674999999999997,4.518448275862064,27.0,4.7880651340996145,-0.26961685823755044,-1.0784674329502018,-2.0,0.9215325670497982,0.0,0.0,0.07846743295020175,0.9215325670497982,0.0,0.0,0.0,0.0,0.0
2024-08-01 17:35:00+00:00,4.670000000000002,4.518448275862064,1.0,4.779454022988512,-0.26100574712644775,-1.044022988505791,-2.0,0.955977011494209,0.0,0.0,0.044022988505791005,0.955977011494209,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:53:00+00:00,4.659999999999997,4.498103448275861,454.0,4.776925287356316,-0.27882183908045466,-1.1152873563218186,-2.0,0.8847126436781814,0.0,0.0,0.11528735632181863,0.8847126436781814,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:54:00+00:00,4.650000000000006,4.4934482758620735,160.0,4.763065134099623,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:55:00+00:00,4.644999999999996,4.483103448275861,26.0,4.761925287356315,-0.27882183908045466,-1.1152873563218186,-2.0,0.8847126436781814,0.0,0.0,0.11528735632181863,0.8847126436781814,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:56:00+00:00,4.650000000000006,4.488448275862063,29.0,4.766676245210742,-0.2782279693486789,-1.1129118773947155,-2.0,0.8870881226052845,0.0,0.0,0.11291187739471553,0.8870881226052845,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:57:00+00:00,4.640000000000001,4.489137931034477,117.0,4.748955938697323,-0.25981800766284646,-1.0392720306513858,-2.0,0.9607279693486142,0.0,0.0,0.03927203065138585,0.9607279693486142,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:58:00+00:00,4.644999999999996,4.483448275862068,33.0,4.761676245210721,-0.27822796934865224,-1.112911877394609,-2.0,0.887088122605391,0.0,0.0,0.11291187739460895,0.887088122605391,0.0,0.0,0.0,0.0,0.0
2024-08-01 18:59:00+00:00,4.644999999999996,4.48879310344827,9.0,4.75781609195402,-0.2690229885057507,-1.0760919540230027,-2.0,0.9239080459769973,0.0,0.0,0.07609195402300273,0.9239080459769973,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:00:00+00:00,4.644999999999996,4.483448275862068,4.0,4.761676245210721,-0.27822796934865224,-1.112911877394609,-2.0,0.887088122605391,0.0,0.0,0.11291187739460895,0.887088122605391,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:01:00+00:00,4.644999999999996,4.483448275862068,11.0,4.761676245210721,-0.27822796934865224,-1.112911877394609,-2.0,0.887088122605391,0.0,0.0,0.11291187739460895,0.887088122605391,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:04:00+00:00,4.640000000000001,4.483448275862068,60.0,4.753065134099618,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:05:00+00:00,4.644999999999996,4.48879310344827,23.0,4.75781609195402,-0.2690229885057507,-1.0760919540230027,-2.0,0.9239080459769973,0.0,0.0,0.07609195402300273,0.9239080459769973,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:13:00+00:00,4.640000000000001,4.478448275862073,2.0,4.756676245210725,-0.27822796934865224,-1.112911877394609,-2.0,0.887088122605391,0.0,0.0,0.11291187739460895,0.887088122605391,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:14:00+00:00,4.635000000000005,4.478448275862073,19.0,4.7480651340996225,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:20:00+00:00,4.635000000000005,4.478448275862073,600.0,4.7480651340996225,-0.26961685823754955,-1.0784674329501982,-2.0,0.9215325670498018,0.0,0.0,0.0784674329501982,0.9215325670498018,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:21:00+00:00,4.635000000000005,4.47879310344828,16.0,4.747816091954029,-0.2690229885057489,-1.0760919540229956,-2.0,0.9239080459770044,0.0,0.0,0.07609195402299562,0.9239080459770044,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:23:00+00:00,4.6299999999999955,4.473793103448269,27.0,4.74281609195402,-0.2690229885057507,-1.0760919540230027,-2.0,0.9239080459769973,0.0,0.0,0.07609195402300273,0.9239080459769973,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:31:00+00:00,4.625,4.468793103448275,66.0,4.737816091954023,-0.269022988505748,-1.076091954022992,-2.0,0.9239080459770079,0.0,0.0,0.07609195402299207,0.9239080459770079,0.0,0.0,0.0,0.0,0.0
