time,effr_avg_jul,effr_avg_aug,effr_start_aug,effr_end_jul,volume,effr_start_jul,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2024-04-08 14:59:00+00:00,5.194999999999993,5.109999999999999,5.109999999999999,5.109999999999999,6236.0,5.194999999999993,-0.08499999999999375,-0.339999999999975,-1.0,0.660000000000025,0.0,0.0,0.0,0.339999999999975,0.660000000000025,0.0,0.0,0.0,0.0
2024-04-08 15:19:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,292.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 15:31:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,51.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 15:45:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,2.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 16:24:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,53.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 17:07:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,240.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 17:30:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,5.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 17:43:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,3682.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 17:56:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,360.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 18:26:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,195.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 18:30:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,133.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 18:54:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,1.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 19:17:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,1.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 19:26:00+00:00,5.194999999999993,5.109999999999999,5.109999999999999,5.109999999999999,3.0,5.194999999999993,-0.08499999999999375,-0.339999999999975,-1.0,0.660000000000025,0.0,0.0,0.0,0.339999999999975,0.660000000000025,0.0,0.0,0.0,0.0
2024-04-08 19:29:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,1.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 19:39:00+00:00,5.194999999999993,5.109999999999999,5.109999999999999,5.109999999999999,5.0,5.194999999999993,-0.08499999999999375,-0.339999999999975,-1.0,0.660000000000025,0.0,0.0,0.0,0.339999999999975,0.660000000000025,0.0,0.0,0.0,0.0
2024-04-08 19:59:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,2.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-08 20:49:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,11.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-08 20:52:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,4.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 06:49:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,30.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 06:54:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,22.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 09:43:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,52.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 10:23:00+00:00,5.200000000000003,5.109999999999999,5.109999999999999,5.109999999999999,5.0,5.200000000000003,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 11:04:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,180.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 11:19:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,4.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 11:22:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,2.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 11:23:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,324.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 11:54:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,253.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 12:02:00+00:00,5.194999999999993,5.105000000000004,5.105000000000004,5.105000000000004,540.0,5.194999999999993,-0.0899999999999892,-0.3599999999999568,-1.0,0.6400000000000432,0.0,0.0,0.0,0.3599999999999568,0.6400000000000432,0.0,0.0,0.0,0.0
2024-04-09 12:08:00+00:00,5.189999999999998,5.099999999999994,5.099999999999994,5.099999999999994,3.0,5.189999999999998,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:09:00+00:00,5.189999999999998,5.099999999999994,5.099999999999994,5.099999999999994,103.0,5.189999999999998,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:17:00+00:00,5.185000000000002,5.094999999999999,5.094999999999999,5.094999999999999,7262.0,5.185000000000002,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:20:00+00:00,5.189999999999998,5.094999999999999,5.094999999999999,5.094999999999999,96.0,5.189999999999998,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 12:21:00+00:00,5.189999999999998,5.094999999999999,5.094999999999999,5.094999999999999,41.0,5.189999999999998,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 12:24:00+00:00,5.185000000000002,5.094999999999999,5.094999999999999,5.094999999999999,2.0,5.185000000000002,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:25:00+00:00,5.185000000000002,5.094999999999999,5.094999999999999,5.094999999999999,3.0,5.185000000000002,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:27:00+00:00,5.189999999999998,5.099999999999994,5.099999999999994,5.099999999999994,794.0,5.189999999999998,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:29:00+00:00,5.189999999999998,5.094999999999999,5.094999999999999,5.094999999999999,2.0,5.189999999999998,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 12:32:00+00:00,5.185000000000002,5.094999999999999,5.094999999999999,5.094999999999999,1612.0,5.185000000000002,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:56:00+00:00,5.185000000000002,5.094999999999999,5.094999999999999,5.094999999999999,3.0,5.185000000000002,-0.09000000000000341,-0.36000000000001364,-1.0,0.6399999999999864,0.0,0.0,0.0,0.36000000000001364,0.6399999999999864,0.0,0.0,0.0,0.0
2024-04-09 12:58:00+00:00,5.185000000000002,5.090000000000003,5.090000000000003,5.090000000000003,1502.0,5.185000000000002,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 13:00:00+00:00,5.185000000000002,5.090000000000003,5.090000000000003,5.090000000000003,99.0,5.185000000000002,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 13:06:00+00:00,5.185000000000002,5.090000000000003,5.090000000000003,5.090000000000003,6.0,5.185000000000002,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 13:19:00+00:00,5.180000000000007,5.084999999999994,5.084999999999994,5.084999999999994,3256.0,5.180000000000007,-0.09500000000001307,-0.3800000000000523,-1.0,0.6199999999999477,0.0,0.0,0.0,0.3800000000000523,0.6199999999999477,0.0,0.0,0.0,0.0
2024-04-09 13:20:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,333.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:24:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,334.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:25:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,63.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:26:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,23.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:42:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,353.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:44:00+00:00,5.174999999999997,5.075000000000003,5.075000000000003,5.075000000000003,1.0,5.174999999999997,-0.09999999999999432,-0.39999999999997726,-1.0,0.6000000000000227,0.0,0.0,0.0,0.39999999999997726,0.6000000000000227,0.0,0.0,0.0,0.0
2024-04-09 13:46:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,2.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 13:58:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,42.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 14:00:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,24.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 14:01:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,3.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 14:46:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,10.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 15:39:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,1.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 16:13:00+00:00,5.174999999999997,5.079999999999998,5.079999999999998,5.079999999999998,1.0,5.174999999999997,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 16:59:00+00:00,5.180000000000007,5.079999999999998,5.079999999999998,5.079999999999998,59.0,5.180000000000007,-0.10000000000000853,-0.4000000000000341,-1.0,0.5999999999999659,0.0,0.0,0.0,0.4000000000000341,0.5999999999999659,0.0,0.0,0.0,0.0
2024-04-09 17:57:00+00:00,5.174999999999997,5.079999999999998,5.079999999999998,5.079999999999998,293.0,5.174999999999997,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
2024-04-09 17:58:00+00:00,5.174999999999997,5.079999999999998,5.079999999999998,5.079999999999998,100.0,5.174999999999997,-0.09499999999999886,-0.37999999999999545,-1.0,0.6200000000000045,0.0,0.0,0.0,0.37999999999999545,0.6200000000000045,0.0,0.0,0.0,0.0
