time,effr_avg_jun,effr_end_jun,volume,effr_start_jun,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2024-04-08 01:36:00+00:00,5.2450000000000045,5.194999999999993,151,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 01:49:00+00:00,5.2450000000000045,5.194999999999993,375,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 01:56:00+00:00,5.2450000000000045,5.194999999999993,100,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 04:26:00+00:00,5.2450000000000045,5.200000000000003,11,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 04:30:00+00:00,5.2450000000000045,5.200000000000003,5,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 04:42:00+00:00,5.2450000000000045,5.200000000000003,31,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 04:58:00+00:00,5.2450000000000045,5.200000000000003,2,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 04:59:00+00:00,5.2450000000000045,5.200000000000003,4,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 05:59:00+00:00,5.2450000000000045,5.200000000000003,8,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 06:46:00+00:00,5.2450000000000045,5.200000000000003,200,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 07:46:00+00:00,5.2450000000000045,5.194999999999993,2,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 10:04:00+00:00,5.239999999999995,5.194999999999993,1,5.3074999999999966,-0.11250000000000338,-0.4500000000000135,-1.0,0.5499999999999865,0.0,0.0,0.0,0.4500000000000135,0.5499999999999865,0.0,0.0,0.0,0.0
2024-04-08 10:20:00+00:00,5.239999999999995,5.194999999999993,120,5.3074999999999966,-0.11250000000000338,-0.4500000000000135,-1.0,0.5499999999999865,0.0,0.0,0.0,0.4500000000000135,0.5499999999999865,0.0,0.0,0.0,0.0
2024-04-08 10:21:00+00:00,5.239999999999995,5.189999999999998,9,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 10:52:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 13:01:00+00:00,5.239999999999995,5.189999999999998,32,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:03:00+00:00,5.239999999999995,5.189999999999998,16,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:04:00+00:00,5.239999999999995,5.189999999999998,13,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:08:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:15:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:18:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:21:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:27:00+00:00,5.239999999999995,5.189999999999998,9,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:28:00+00:00,5.239999999999995,5.189999999999998,13,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:36:00+00:00,5.239999999999995,5.189999999999998,34,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:37:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:38:00+00:00,5.239999999999995,5.189999999999998,300,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:40:00+00:00,5.239999999999995,5.189999999999998,6,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:41:00+00:00,5.239999999999995,5.189999999999998,40,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:43:00+00:00,5.2450000000000045,5.189999999999998,7,5.327500000000015,-0.13750000000001705,-0.5500000000000682,-1.0,0.4499999999999318,0.0,0.0,0.0,0.5500000000000682,0.4499999999999318,0.0,0.0,0.0,0.0
2024-04-08 13:45:00+00:00,5.239999999999995,5.189999999999998,25,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:46:00+00:00,5.239999999999995,5.189999999999998,14,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:54:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:56:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 13:57:00+00:00,5.239999999999995,5.189999999999998,3,5.314999999999991,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 14:20:00+00:00,5.2450000000000045,5.194999999999993,16,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 14:37:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 14:59:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 15:04:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 15:17:00+00:00,5.239999999999995,5.194999999999993,6,5.3074999999999966,-0.11250000000000338,-0.4500000000000135,-1.0,0.5499999999999865,0.0,0.0,0.0,0.4500000000000135,0.5499999999999865,0.0,0.0,0.0,0.0
2024-04-08 15:19:00+00:00,5.2450000000000045,5.200000000000003,1346,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 15:20:00+00:00,5.2450000000000045,5.200000000000003,724,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 15:31:00+00:00,5.2450000000000045,5.194999999999993,4,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 15:37:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:38:00+00:00,5.25,5.194999999999993,7,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:39:00+00:00,5.25,5.194999999999993,18,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:40:00+00:00,5.25,5.194999999999993,20,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:41:00+00:00,5.25,5.194999999999993,14,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:42:00+00:00,5.25,5.194999999999993,26,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:43:00+00:00,5.25,5.194999999999993,14,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:44:00+00:00,5.25,5.194999999999993,28,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 15:45:00+00:00,5.25,5.200000000000003,16,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 15:46:00+00:00,5.25,5.200000000000003,4,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 15:54:00+00:00,5.2450000000000045,5.200000000000003,13,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 15:59:00+00:00,5.2450000000000045,5.200000000000003,100,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 16:08:00+00:00,5.2450000000000045,5.200000000000003,54,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 16:10:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 16:24:00+00:00,5.25,5.200000000000003,45,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 16:25:00+00:00,5.2450000000000045,5.200000000000003,1502,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 17:30:00+00:00,5.2450000000000045,5.194999999999993,4,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 17:43:00+00:00,5.2450000000000045,5.194999999999993,2962,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 17:46:00+00:00,5.2450000000000045,5.194999999999993,25,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 17:51:00+00:00,5.2450000000000045,5.194999999999993,345,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 17:56:00+00:00,5.239999999999995,5.194999999999993,4177,5.3074999999999966,-0.11250000000000338,-0.4500000000000135,-1.0,0.5499999999999865,0.0,0.0,0.0,0.4500000000000135,0.5499999999999865,0.0,0.0,0.0,0.0
2024-04-08 18:16:00+00:00,5.2450000000000045,5.194999999999993,6,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 18:43:00+00:00,5.2450000000000045,5.194999999999993,48,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 18:50:00+00:00,5.2450000000000045,5.194999999999993,2,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 18:54:00+00:00,5.2450000000000045,5.194999999999993,950,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 18:55:00+00:00,5.2450000000000045,5.194999999999993,387,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 18:58:00+00:00,5.2450000000000045,5.194999999999993,19,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:00:00+00:00,5.2450000000000045,5.194999999999993,26,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:02:00+00:00,5.2450000000000045,5.194999999999993,25,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:03:00+00:00,5.2450000000000045,5.194999999999993,11,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:04:00+00:00,5.2450000000000045,5.194999999999993,3,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:06:00+00:00,5.2450000000000045,5.194999999999993,11,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:11:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:14:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:17:00+00:00,5.2450000000000045,5.200000000000003,129,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 19:19:00+00:00,5.2450000000000045,5.200000000000003,27,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 19:26:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:30:00+00:00,5.2450000000000045,5.200000000000003,22,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 19:31:00+00:00,5.2450000000000045,5.200000000000003,8,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 19:32:00+00:00,5.2450000000000045,5.200000000000003,213,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 19:34:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 19:38:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 19:43:00+00:00,5.2450000000000045,5.194999999999993,7,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 19:46:00+00:00,5.25,5.194999999999993,3,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:49:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:53:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:56:00+00:00,5.25,5.194999999999993,1,5.332500000000009,-0.13750000000001616,-0.5500000000000647,-1.0,0.44999999999993534,0.0,0.0,0.0,0.5500000000000647,0.44999999999993534,0.0,0.0,0.0,0.0
2024-04-08 19:59:00+00:00,5.25,5.200000000000003,2,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 20:02:00+00:00,5.2450000000000045,5.200000000000003,300,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 20:03:00+00:00,5.2450000000000045,5.200000000000003,313,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-08 20:49:00+00:00,5.2450000000000045,5.194999999999993,1,5.320000000000021,-0.12500000000002753,-0.5000000000001101,-1.0,0.49999999999988987,0.0,0.0,0.0,0.5000000000001101,0.49999999999988987,0.0,0.0,0.0,0.0
2024-04-08 20:52:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 20:59:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-08 22:00:00+00:00,5.25,5.200000000000003,1,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-09 00:28:00+00:00,5.2450000000000045,5.200000000000003,50,5.312500000000007,-0.11250000000000426,-0.45000000000001705,-1.0,0.549999999999983,0.0,0.0,0.0,0.45000000000001705,0.549999999999983,0.0,0.0,0.0,0.0
2024-04-09 00:41:00+00:00,5.25,5.200000000000003,5,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
2024-04-09 01:14:00+00:00,5.25,5.200000000000003,10,5.324999999999996,-0.1249999999999929,-0.4999999999999716,-1.0,0.5000000000000284,0.0,0.0,0.0,0.4999999999999716,0.5000000000000284,0.0,0.0,0.0,0.0
