time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-11-14 14:12:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,6.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:14:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,2.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:19:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,19944.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:20:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,987.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:23:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,1.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:25:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,122.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:29:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,190.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:30:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,111.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:33:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,1267.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:39:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,372.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:40:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,44.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:46:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,4983.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:47:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,500.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:50:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,107.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:52:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,501.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:53:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,12.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:54:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,222.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:55:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,800.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:56:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,53.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 14:57:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,311.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 14:59:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,2323.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
