time,effr_avg_feb,effr_avg_mar,effr_end_feb,effr_start_mar,volume,effr_end_mar,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-10-16 04:29:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,8,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 06:01:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,31,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 06:03:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,2,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 06:13:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,2,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 06:14:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,1,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 06:18:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,1,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 06:45:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,4,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 07:01:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,8,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 07:03:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,14,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 07:30:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,6,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 07:31:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,4,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 07:32:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,5,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 07:47:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,16,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 07:54:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,100,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 08:02:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,4,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 08:05:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,3,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 08:16:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,31,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 08:34:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,10,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 08:59:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,30,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 09:00:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,60,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 09:01:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,210,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 09:25:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,1,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 11:08:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,10,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 12:09:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,74,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 12:20:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,9,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 12:24:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,10,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:25:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,4,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:26:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,5,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:30:00+00:00,5.415000000000006,5.394999999999996,5.415000000000006,5.415000000000006,4,5.34499999999997,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 12:33:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,1,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:37:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,4,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:38:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,1,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:39:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,2,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:41:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,4,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:50:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,13,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:54:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,4,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:57:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,20,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:58:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,130,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 12:59:00+00:00,5.420000000000002,5.394999999999996,5.420000000000002,5.420000000000002,4,5.332499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 13:00:00+00:00,5.415000000000006,5.394999999999996,5.415000000000006,5.415000000000006,2,5.34499999999997,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 13:01:00+00:00,5.415000000000006,5.394999999999996,5.415000000000006,5.415000000000006,5,5.34499999999997,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 13:19:00+00:00,5.415000000000006,5.394999999999996,5.415000000000006,5.415000000000006,5,5.34499999999997,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 13:20:00+00:00,5.415000000000006,5.394999999999996,5.415000000000006,5.415000000000006,13,5.34499999999997,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 13:53:00+00:00,5.420000000000002,5.400000000000006,5.420000000000002,5.420000000000002,4,5.350000000000016,-0.06999999999998607,-0.2799999999999443,-1.0,0.7200000000000557,0.0,0.0,0.0,0.2799999999999443,0.7200000000000557,0.0,0.0,0.0,0.0
2023-10-16 13:54:00+00:00,5.424999999999997,5.400000000000006,5.424999999999997,5.424999999999997,40,5.337500000000026,-0.08749999999997105,-0.3499999999998842,-1.0,0.6500000000001158,0.0,0.0,0.0,0.3499999999998842,0.6500000000001158,0.0,0.0,0.0,0.0
2023-10-16 14:10:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,15,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 14:11:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,3,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 14:15:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,1,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 14:20:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,4,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 14:53:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,19,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 14:58:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,50,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 14:59:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,55,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 15:10:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,77,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 15:48:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,1,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 17:28:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,214,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 18:03:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,1,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 18:32:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,59,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 19:33:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,1,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 19:43:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,16,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 19:50:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,23,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 19:59:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,1,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 20:02:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,4,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 20:14:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,2,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 20:23:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,24,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 20:46:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,2,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-16 20:54:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,1,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-16 20:59:00+00:00,5.424999999999997,5.405000000000001,5.424999999999997,5.424999999999997,5,5.35500000000001,-0.06999999999998696,-0.27999999999994785,-1.0,0.7200000000000522,0.0,0.0,0.0,0.27999999999994785,0.7200000000000522,0.0,0.0,0.0,0.0
2023-10-16 22:04:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,1,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 01:47:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,3,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 05:35:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,100,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-17 06:59:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,255,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 07:33:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,68,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 07:34:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,100,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 07:45:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,1,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 07:52:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,20,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 08:07:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,4,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 10:13:00+00:00,5.430000000000007,5.405000000000001,5.430000000000007,5.430000000000007,86,5.342499999999987,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 10:31:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,143,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-17 10:57:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,248,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-17 11:08:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,10,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
2023-10-17 12:11:00+00:00,5.435000000000002,5.409999999999997,5.435000000000002,5.435000000000002,250,5.347499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 12:21:00+00:00,5.435000000000002,5.409999999999997,5.435000000000002,5.435000000000002,251,5.347499999999982,-0.0875000000000199,-0.3500000000000796,-1.0,0.6499999999999204,0.0,0.0,0.0,0.3500000000000796,0.6499999999999204,0.0,0.0,0.0,0.0
2023-10-17 12:22:00+00:00,5.430000000000007,5.409999999999997,5.430000000000007,5.430000000000007,13,5.359999999999971,-0.07000000000003581,-0.28000000000014325,-1.0,0.7199999999998568,0.0,0.0,0.0,0.28000000000014325,0.7199999999998568,0.0,0.0,0.0,0.0
