event_date,contract,source_market,target_market,lag_minutes,f_stat,p_value,coef,coef_p_value,is_sig_5pct
7/30/2025,25bp_dec,PM,CME,1,1.1154,0.290921,0.0035,0.290921,FALSE
7/30/2025,25bp_dec,CME,PM,5,903.6539,0,0.091,0,TRUE
7/30/2025,25bp_dec,PM,CME,5,55.4201,0,-0.0171,0,TRUE
7/30/2025,25bp_dec,CME,PM,30,858.4473,0,0.0459,0,TRUE
7/30/2025,25bp_dec,PM,CME,30,4.9952,0.025421,0.0029,0.025421,TRUE
7/30/2025,25bp_dec,CME,PM,60,997.0356,0,0.0399,0,TRUE
7/30/2025,25bp_dec,PM,CME,60,12.1003,0.000504,0.0039,0.000504,TRUE
7/30/2025,25bp_dec,CME,KAL,1,490.8222,0,0.1408,0,TRUE
7/30/2025,25bp_dec,KAL,CME,1,13.9786,0.000185,-0.0095,0.000185,TRUE
7/30/2025,25bp_dec,CME,KAL,5,653.1205,0,0.0995,0,TRUE
7/30/2025,25bp_dec,KAL,CME,5,32.6847,0,-0.0115,0,TRUE
7/30/2025,25bp_dec,CME,KAL,30,1011.3896,0,0.063,0,TRUE
7/30/2025,25bp_dec,KAL,CME,30,0.2091,0.647514,0.0006,0.647514,FALSE
7/30/2025,25bp_dec,CME,KAL,60,1310.693,0,0.0589,0,TRUE
7/30/2025,25bp_dec,KAL,CME,60,17.0651,3.60E-05,0.0048,3.60E-05,TRUE
7/30/2025,25bp_dec,PM,KAL,1,10.675,0.001087,0.0172,0.001087,TRUE
7/30/2025,25bp_dec,KAL,PM,1,79.007,0,0.0274,0,TRUE
7/30/2025,25bp_dec,PM,KAL,5,95.2527,0,0.0343,0,TRUE
7/30/2025,25bp_dec,KAL,PM,5,179.7267,0,0.032,0,TRUE
7/30/2025,25bp_dec,PM,KAL,30,776.7223,0,0.0583,0,TRUE
7/30/2025,25bp_dec,KAL,PM,30,331.8486,0,0.0304,0,TRUE
7/30/2025,25bp_dec,PM,KAL,60,1172.9376,0,0.063,0,TRUE
7/30/2025,25bp_dec,KAL,PM,60,511.1956,0,0.0337,0,TRUE
9/17/2025,25bp_dec,CME,PM,1,24.2932,1.00E-06,0.0107,1.00E-06,TRUE
9/17/2025,25bp_dec,PM,CME,1,11.287,0.000781,0.0169,0.000781,TRUE
9/17/2025,25bp_dec,CME,PM,5,284.7408,0,0.0257,0,TRUE
9/17/2025,25bp_dec,PM,CME,5,8.4229,0.003706,0.0107,0.003706,TRUE
9/17/2025,25bp_dec,CME,PM,30,753.4872,0,0.0253,0,TRUE
9/17/2025,25bp_dec,PM,CME,30,210.6453,0,0.0312,0,TRUE
9/17/2025,25bp_dec,CME,PM,60,859.988,0,0.0222,0,TRUE
9/17/2025,25bp_dec,PM,CME,60,312.7638,0,0.0305,0,TRUE
9/17/2025,25bp_dec,CME,KAL,1,94.6032,0,0.0192,0,TRUE
9/17/2025,25bp_dec,KAL,CME,1,2.4636,0.116515,0.0087,0.116515,FALSE
9/17/2025,25bp_dec,CME,KAL,5,609.3299,0,0.0343,0,TRUE
9/17/2025,25bp_dec,KAL,CME,5,8.1892,0.004215,0.0117,0.004215,TRUE
9/17/2025,25bp_dec,CME,KAL,30,1138.375,0,0.0291,0,TRUE
9/17/2025,25bp_dec,KAL,CME,30,295.0935,0,0.0393,0,TRUE
9/17/2025,25bp_dec,CME,KAL,60,1017.0874,0,0.0231,0,TRUE
9/17/2025,25bp_dec,KAL,CME,60,567.9296,0,0.0437,0,TRUE
9/17/2025,25bp_dec,PM,KAL,1,16.684,4.40E-05,0.0122,4.40E-05,TRUE
9/17/2025,25bp_dec,KAL,PM,1,49.3796,0,0.0256,0,TRUE
9/17/2025,25bp_dec,PM,KAL,5,169.5479,0,0.0291,0,TRUE
9/17/2025,25bp_dec,KAL,PM,5,450.9643,0,0.0572,0,TRUE
9/17/2025,25bp_dec,PM,KAL,30,864.4901,0,0.0426,0,TRUE
9/17/2025,25bp_dec,KAL,PM,30,1644.5075,0,0.0663,0,TRUE
9/17/2025,25bp_dec,PM,KAL,60,893.3799,0,0.0376,0,TRUE
9/17/2025,25bp_dec,KAL,PM,60,2102.1768,0,0.0636,0,TRUE
10/29/2025,25bp_dec,CME,PM,1,3.975,0.046183,0.0052,0.046183,TRUE
10/29/2025,25bp_dec,PM,CME,1,17.4867,2.90E-05,-0.0129,2.90E-05,TRUE
10/29/2025,25bp_dec,CME,PM,5,196.0198,0,0.0258,0,TRUE
10/29/2025,25bp_dec,PM,CME,5,13.5347,0.000234,-0.0086,0.000234,TRUE
10/29/2025,25bp_dec,CME,PM,30,329.796,0,0.0195,0,TRUE
10/29/2025,25bp_dec,PM,CME,30,46.1924,0,0.0104,0,TRUE
10/29/2025,25bp_dec,CME,PM,60,402.7975,0,0.017,0,TRUE
10/29/2025,25bp_dec,PM,CME,60,37.5579,0,0.0077,0,TRUE
10/29/2025,25bp_dec,CME,KAL,1,23.0506,2.00E-06,0.0081,2.00E-06,TRUE
10/29/2025,25bp_dec,KAL,CME,1,0.9425,0.331643,0.0046,0.331643,FALSE
10/29/2025,25bp_dec,CME,KAL,5,49.5644,0,0.0085,0,TRUE
10/29/2025,25bp_dec,KAL,CME,5,1.1775,0.277868,0.0036,0.277868,FALSE
10/29/2025,25bp_dec,CME,KAL,30,337.2408,0,0.0129,0,TRUE
10/29/2025,25bp_dec,KAL,CME,30,3.0338,0.081547,0.0033,0.081547,FALSE
10/29/2025,25bp_dec,CME,KAL,60,445.4336,0,0.0117,0,TRUE
10/29/2025,25bp_dec,KAL,CME,60,31.5715,0,0.0085,0,TRUE
10/29/2025,25bp_dec,PM,KAL,1,18.5696,1.60E-05,0.0079,1.60E-05,TRUE
10/29/2025,25bp_dec,KAL,PM,1,50.4118,0,0.0312,0,TRUE
10/29/2025,25bp_dec,PM,KAL,5,7.3229,0.006809,0.0037,0.006809,TRUE
10/29/2025,25bp_dec,KAL,PM,5,27.6577,0,0.0156,0,TRUE
10/29/2025,25bp_dec,PM,KAL,30,386.5508,0,0.0179,0,TRUE
10/29/2025,25bp_dec,KAL,PM,30,54.858,0,0.0129,0,TRUE
10/29/2025,25bp_dec,PM,KAL,60,498.809,0,0.0174,0,TRUE
10/29/2025,25bp_dec,KAL,PM,60,321.2253,0,0.0255,0,TRUE
12/10/2025,25bp_dec,CME,PM,1,10.684,0.001081,0.0056,0.001081,TRUE
12/10/2025,25bp_dec,PM,CME,1,0.6448,0.421964,0.0025,0.421964,FALSE
12/10/2025,25bp_dec,CME,PM,5,237.7205,0,0.0183,0,TRUE
12/10/2025,25bp_dec,PM,CME,5,0.0297,0.863123,-0.0005,0.863123,FALSE
12/10/2025,25bp_dec,CME,PM,30,797.4523,0,0.0212,0,TRUE
12/10/2025,25bp_dec,PM,CME,30,215.7742,0,0.0242,0,TRUE
12/10/2025,25bp_dec,CME,PM,60,1010.3381,0,0.0204,0,TRUE
12/10/2025,25bp_dec,PM,CME,60,369.7791,0,0.024,0,TRUE
12/10/2025,25bp_dec,CME,KAL,1,26.7223,0,0.0072,0,TRUE
12/10/2025,25bp_dec,KAL,CME,1,0.2904,0.589944,-0.0021,0.589944,FALSE
12/10/2025,25bp_dec,CME,KAL,5,55.238,0,0.0073,0,TRUE
12/10/2025,25bp_dec,KAL,CME,5,0.0003,0.987119,0,0.987119,FALSE
12/10/2025,25bp_dec,CME,KAL,30,597.3465,0,0.0148,0,TRUE
12/10/2025,25bp_dec,KAL,CME,30,81.0809,0,0.016,0,TRUE
12/10/2025,25bp_dec,CME,KAL,60,726.1441,0,0.0139,0,TRUE
12/10/2025,25bp_dec,KAL,CME,60,195.8492,0,0.0193,0,TRUE
12/10/2025,25bp_dec,PM,KAL,1,39.6827,0,0.0118,0,TRUE
12/10/2025,25bp_dec,KAL,PM,1,0.1601,0.689033,0.0011,0.689033,FALSE
12/10/2025,25bp_dec,PM,KAL,5,104.0119,0,0.0161,0,TRUE
12/10/2025,25bp_dec,KAL,PM,5,83.7727,0,0.0193,0,TRUE
12/10/2025,25bp_dec,PM,KAL,30,1321.7995,0,0.0372,0,TRUE
12/10/2025,25bp_dec,KAL,PM,30,1269.0325,0,0.0487,0,TRUE
12/10/2025,25bp_dec,PM,KAL,60,1880.9437,0,0.0356,0,TRUE
12/10/2025,25bp_dec,KAL,PM,60,1696.5642,0,0.0463,0,TRUE
