event_date,contract,source_market,target_market,lag_minutes,f_stat,p_value,coef,coef_p_value,is_sig_5pct
2024-03-20,25bp_dec,PM,KAL,60,0.1982,0.656155,-0.0,0.656155,False
2024-03-20,25bp_dec,KAL,PM,60,5.9429,0.014779,0.0183,0.014779,True
2024-06-12,25bp_dec,CME,PM,1,3.7032,0.054313,-0.0009,0.054313,False
2024-06-12,25bp_dec,PM,CME,1,0.5258,0.468364,0.0258,0.468364,False
2024-06-12,25bp_dec,CME,PM,5,12.4248,0.000424,-0.0012,0.000424,True
2024-06-12,25bp_dec,PM,CME,5,2.9165,0.087684,0.0367,0.087684,False
2024-06-12,25bp_dec,CME,PM,30,1.9891,0.158438,-0.0003,0.158438,False
2024-06-12,25bp_dec,PM,CME,30,0.1767,0.674239,-0.0042,0.674239,False
2024-06-12,25bp_dec,CME,PM,60,2.0891,0.148356,-0.0002,0.148356,False
2024-06-12,25bp_dec,PM,CME,60,0.556,0.455894,-0.0054,0.455894,False
2024-06-12,25bp_dec,CME,KAL,1,4.258,0.039069,0.0004,0.039069,True
2024-06-12,25bp_dec,KAL,CME,1,0.1481,0.700383,-0.0293,0.700383,False
2024-06-12,25bp_dec,CME,KAL,5,1.6512,0.198804,0.0002,0.198804,False
2024-06-12,25bp_dec,KAL,CME,5,0.0003,0.986821,-0.0008,0.986821,False
2024-06-12,25bp_dec,CME,KAL,30,9.6447,0.0019,0.0003,0.0019,True
2024-06-12,25bp_dec,KAL,CME,30,1.9148,0.166432,0.027,0.166432,False
2024-06-12,25bp_dec,CME,KAL,60,4.2726,0.038737,0.0002,0.038737,True
2024-06-12,25bp_dec,KAL,CME,60,1.4707,0.225232,0.0174,0.225232,False
2024-06-12,25bp_dec,PM,KAL,1,0.0,0.999575,-0.0,0.999575,False
2024-06-12,25bp_dec,KAL,PM,1,0.0,0.999574,-0.0,0.999574,False
2024-06-12,25bp_dec,PM,KAL,5,36.836,0.0,0.0071,0.0,True
2024-06-12,25bp_dec,KAL,PM,5,1.6652,0.196908,-0.0068,0.196908,False
2024-06-12,25bp_dec,PM,KAL,30,28.3156,0.0,0.0029,0.0,True
2024-06-12,25bp_dec,KAL,PM,30,0.2922,0.588799,-0.0012,0.588799,False
2024-06-12,25bp_dec,PM,KAL,60,38.2011,0.0,0.0024,0.0,True
2024-06-12,25bp_dec,KAL,PM,60,7.1771,0.007386,-0.0044,0.007386,True
2024-07-31,25bp_dec,CME,PM,1,4.0494,0.04419,-0.0034,0.04419,True
2024-07-31,25bp_dec,PM,CME,1,0.0021,0.963302,0.0004,0.963302,False
2024-07-31,25bp_dec,CME,PM,5,2.2839,0.130728,-0.0017,0.130728,False
2024-07-31,25bp_dec,PM,CME,5,0.0082,0.927713,-0.0005,0.927713,False
2024-07-31,25bp_dec,CME,PM,30,0.2683,0.604468,0.0003,0.604468,False
2024-07-31,25bp_dec,PM,CME,30,0.8759,0.349344,0.0023,0.349344,False
2024-07-31,25bp_dec,CME,PM,60,2.4609,0.116715,0.0007,0.116715,False
2024-07-31,25bp_dec,PM,CME,60,0.1845,0.667506,0.0008,0.667506,False
2024-07-31,25bp_dec,CME,KAL,1,4.7364,0.029534,-0.0034,0.029534,True
2024-07-31,25bp_dec,KAL,CME,1,0.0265,0.87075,0.0015,0.87075,False
2024-07-31,25bp_dec,CME,KAL,5,206.4529,0.0,0.0153,0.0,True
2024-07-31,25bp_dec,KAL,CME,5,63.4435,0.0,-0.0417,0.0,True
2024-07-31,25bp_dec,CME,KAL,30,65.0603,0.0,0.0045,0.0,True
2024-07-31,25bp_dec,KAL,CME,30,13.0771,0.000299,0.0092,0.000299,True
2024-07-31,25bp_dec,CME,KAL,60,104.9308,0.0,0.0045,0.0,True
2024-07-31,25bp_dec,KAL,CME,60,27.9975,0.0,0.01,0.0,True
2024-07-31,25bp_dec,PM,KAL,1,0.7332,0.391859,0.003,0.391859,False
2024-07-31,25bp_dec,KAL,PM,1,1.1182,0.290303,-0.0043,0.290303,False
2024-07-31,25bp_dec,PM,KAL,5,5.4987,0.019034,0.0052,0.019034,True
2024-07-31,25bp_dec,KAL,PM,5,2.1423,0.143289,-0.0035,0.143289,False
2024-07-31,25bp_dec,PM,KAL,30,5.8346,0.015716,0.0025,0.015716,True
2024-07-31,25bp_dec,KAL,PM,30,10.4541,0.001224,0.0037,0.001224,True
2024-07-31,25bp_dec,PM,KAL,60,2.075,0.149732,0.0011,0.149732,False
2024-07-31,25bp_dec,KAL,PM,60,21.6266,3e-06,0.0039,3e-06,True
2024-11-07,25bp_dec,CME,PM,1,50.3083,0.0,0.0193,0.0,True
2024-11-07,25bp_dec,PM,CME,1,2.4004,0.121306,-0.0076,0.121306,False
2024-11-07,25bp_dec,CME,PM,5,180.8122,0.0,0.027,0.0,True
2024-11-07,25bp_dec,PM,CME,5,4.0869,0.04322,-0.0068,0.04322,True
2024-11-07,25bp_dec,CME,PM,30,364.6232,0.0,0.0235,0.0,True
2024-11-07,25bp_dec,PM,CME,30,72.146,0.0,0.0176,0.0,True
2024-11-07,25bp_dec,CME,PM,60,442.2303,0.0,0.0214,0.0,True
2024-11-07,25bp_dec,PM,CME,60,109.1893,0.0,0.0184,0.0,True
2024-11-07,25bp_dec,CME,KAL,1,140.1394,0.0,-0.0475,0.0,True
2024-11-07,25bp_dec,KAL,CME,1,87.248,0.0,-0.0308,0.0,True
2024-11-07,25bp_dec,CME,KAL,5,18.5686,1.6e-05,0.0138,1.6e-05,True
2024-11-07,25bp_dec,KAL,CME,5,94.682,0.0,-0.0219,0.0,True
2024-11-07,25bp_dec,CME,KAL,30,88.5374,0.0,0.0171,0.0,True
2024-11-07,25bp_dec,KAL,CME,30,0.8176,0.365896,0.0011,0.365896,False
2024-11-07,25bp_dec,CME,KAL,60,58.0757,0.0,0.0112,0.0,True
2024-11-07,25bp_dec,KAL,CME,60,12.6713,0.000372,0.0034,0.000372,True
2024-11-07,25bp_dec,PM,KAL,1,71.3271,0.0,0.0458,0.0,True
2024-11-07,25bp_dec,KAL,PM,1,382.2942,0.0,0.0479,0.0,True
2024-11-07,25bp_dec,PM,KAL,5,61.8873,0.0,0.0317,0.0,True
2024-11-07,25bp_dec,KAL,PM,5,130.8827,0.0,0.0193,0.0,True
2024-11-07,25bp_dec,PM,KAL,30,45.4602,0.0,0.0152,0.0,True
2024-11-07,25bp_dec,KAL,PM,30,32.2205,0.0,0.0053,0.0,True
2024-11-07,25bp_dec,PM,KAL,60,55.2272,0.0,0.0141,0.0,True
2024-11-07,25bp_dec,KAL,PM,60,28.9581,0.0,0.0038,0.0,True
2024-12-18,25bp_dec,CME,PM,1,10.4685,0.001215,0.0133,0.001215,True
2024-12-18,25bp_dec,PM,CME,1,0.823,0.364296,0.003,0.364296,False
2024-12-18,25bp_dec,CME,PM,5,97.2558,0.0,0.0283,0.0,True
2024-12-18,25bp_dec,PM,CME,5,0.0397,0.842165,-0.0005,0.842165,False
2024-12-18,25bp_dec,CME,PM,30,386.9819,0.0,0.031,0.0,True
2024-12-18,25bp_dec,PM,CME,30,29.2064,0.0,0.0097,0.0,True
2024-12-18,25bp_dec,CME,PM,60,541.181,0.0,0.0303,0.0,True
2024-12-18,25bp_dec,PM,CME,60,50.6889,0.0,0.0111,0.0,True
2024-12-18,25bp_dec,CME,KAL,1,9.8031,0.001743,0.0207,0.001743,True
2024-12-18,25bp_dec,KAL,CME,1,8.1912,0.004211,0.0061,0.004211,True
2024-12-18,25bp_dec,CME,KAL,5,8.3612,0.003834,0.0138,0.003834,True
2024-12-18,25bp_dec,KAL,CME,5,0.2816,0.595678,0.0007,0.595678,False
2024-12-18,25bp_dec,CME,KAL,30,16.521,4.8e-05,0.0103,4.8e-05,True
2024-12-18,25bp_dec,KAL,CME,30,12.768,0.000353,0.0024,0.000353,True
2024-12-18,25bp_dec,CME,KAL,60,20.0151,8e-06,0.009,8e-06,True
2024-12-18,25bp_dec,KAL,CME,60,13.7633,0.000208,0.002,0.000208,True
2024-12-18,25bp_dec,PM,KAL,1,0.3378,0.561098,-0.0035,0.561098,False
2024-12-18,25bp_dec,KAL,PM,1,13.7826,0.000205,0.0087,0.000205,True
2024-12-18,25bp_dec,PM,KAL,5,6.5579,0.010444,0.0121,0.010444,True
2024-12-18,25bp_dec,KAL,PM,5,6.9863,0.008215,0.0037,0.008215,True
2024-12-18,25bp_dec,PM,KAL,30,0.0745,0.784845,-0.0009,0.784845,False
2024-12-18,25bp_dec,KAL,PM,30,29.6724,0.0,0.0039,0.0,True
2024-12-18,25bp_dec,PM,KAL,60,7.123,0.007612,0.007,0.007612,True
2024-12-18,25bp_dec,KAL,PM,60,53.8985,0.0,0.0044,0.0,True
