created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-07-30 14:48:40.397959+00:00,47,47.00,90,0.9000,0.1,yes,FEDDECISION-24SEP-H0,8ad0b31a-142f-4c86-8ad8-d6ba8d07bd1c,0.1,0.1000
2024-07-30 14:50:27.453261+00:00,9,9.00,90,0.9000,0.1,yes,FEDDECISION-24SEP-H0,fbcbcd6b-13a2-4788-bffc-b7c658a3a7ad,0.1,0.1000
2024-07-31 18:59:23.893265+00:00,2,2.00,82,0.8200,0.18,yes,FEDDECISION-24SEP-H0,d0848c2c-8af3-4241-afe9-0f08a6bc17f6,0.18,0.1800
2024-07-31 18:59:33.294463+00:00,1,1.00,82,0.8200,0.18,yes,FEDDECISION-24SEP-H0,6183edc4-fb16-4df4-bf43-4bed6d12ddd2,0.18,0.1800
2024-07-31 19:11:43.787117+00:00,10,10.00,83,0.8300,0.17,no,FEDDECISION-24SEP-H0,95c2bb5d-e931-4214-a68a-7a11c88e9495,0.17,0.1700
2024-07-31 19:12:02.117775+00:00,10,10.00,84,0.8400,0.16,no,FEDDECISION-24SEP-H0,376588c4-8b10-4df3-9789-8d02afec37bf,0.16,0.1600
2024-07-31 20:35:17.695028+00:00,39,39.00,84,0.8400,0.16,yes,FEDDECISION-24SEP-H0,ed17a684-a4b2-4a09-a36e-1026b8a77f8a,0.16,0.1600
2024-07-31 20:35:17.695028+00:00,20,20.00,84,0.8400,0.16,yes,FEDDECISION-24SEP-H0,e82227a6-370c-46e1-85bc-a7a8493bee30,0.16,0.1600
2024-07-31 20:51:20.938371+00:00,1,1.00,84,0.8400,0.16,yes,FEDDECISION-24SEP-H0,7945efd5-15f4-4675-ad66-b9ffbbdfbc0c,0.16,0.1600
2024-08-01 16:46:05.778896+00:00,269,269.00,86,0.8600,0.14,yes,FEDDECISION-24SEP-H0,ee8cff05-2259-4d2e-98ac-d018f58c6958,0.14,0.1400
2024-08-01 18:50:08.722042+00:00,100,100.00,89,0.8900,0.11,no,FEDDECISION-24SEP-H0,b68bd9b6-022c-4df9-aeb8-8f3304bc90d7,0.11,0.1100
2024-08-01 19:46:12.622826+00:00,300,300.00,93,0.9300,0.07,no,FEDDECISION-24SEP-H0,4d4f09ab-21d1-4ad5-8b58-c84189aea250,0.07,0.0700
2024-08-02 12:47:43.979415+00:00,15,15.00,99,0.9900,0.01,no,FEDDECISION-24SEP-H0,6e1c4ab6-1185-4cdd-8c87-00070ae10d49,0.01,0.0100
2024-08-02 13:55:59.925951+00:00,500,500.00,97,0.9700,0.03,no,FEDDECISION-24SEP-H0,6bfadfc3-e091-4593-9643-9bb8efc62914,0.03,0.0300
2024-08-02 18:23:38.377708+00:00,500,500.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,b2fc5af5-0abe-468c-b7d4-d312fe8ed1ee,0.02,0.0200
2024-08-02 23:24:41.333291+00:00,100,100.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,3859b3d9-7afd-47ea-a86a-e1004ed01621,0.02,0.0200
2024-08-03 01:12:17.954317+00:00,80,80.00,90,0.9000,0.1,yes,FEDDECISION-24SEP-H0,0ec74147-e520-4066-8885-11b667b58497,0.1,0.1000
2024-08-03 01:12:17.954317+00:00,15,15.00,91,0.9100,0.09,yes,FEDDECISION-24SEP-H0,3d32d8c8-8837-4dc5-bcc9-b4b835518168,0.09,0.0900
2024-08-03 01:12:17.955253+00:00,94,94.00,90,0.9000,0.1,yes,FEDDECISION-24SEP-H0,794e5f0f-d687-4b0d-9eef-5926a6ac5ee5,0.1,0.1000
2024-08-03 17:46:01.136266+00:00,200,200.00,99,0.9900,0.01,no,FEDDECISION-24SEP-H0,f8e78170-f652-429f-bfde-5d7186836c4b,0.01,0.0100
2024-08-04 01:46:02.881732+00:00,10,10.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,c3a17ec0-4235-414b-8bff-cd8e1031f33b,0.02,0.0200
2024-08-04 13:31:51.049004+00:00,33,33.00,99,0.9900,0.01,no,FEDDECISION-24SEP-H0,819c3bef-5681-4893-9518-e0de67a79f5d,0.01,0.0100
2024-08-04 23:05:50.919227+00:00,3,3.00,93,0.9300,0.07,yes,FEDDECISION-24SEP-H0,a22ca3b0-c8ee-4811-be46-172dd18df1e6,0.07,0.0700
2024-08-04 23:05:50.919227+00:00,5,5.00,96,0.9600,0.04,yes,FEDDECISION-24SEP-H0,a9e18c99-93ac-4fc4-b9ce-12e9b406505f,0.04,0.0400
2024-08-05 12:03:41.069272+00:00,100,100.00,99,0.9900,0.01,no,FEDDECISION-24SEP-H0,85e355f8-2f5f-4d03-9b29-3aeeccf9bd46,0.01,0.0100
2024-08-05 13:15:24.176592+00:00,100,100.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,e95c87ea-0154-4d9d-a254-e4915b2ff007,0.02,0.0200
2024-08-05 13:16:29.575369+00:00,150,150.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,1328cde3-983a-4c2a-a066-781b128df933,0.02,0.0200
2024-08-05 13:19:51.993821+00:00,100,100.00,98,0.9800,0.02,no,FEDDECISION-24SEP-H0,f0ffb4f4-0ccd-43cf-9854-683e999fc81d,0.02,0.0200
2024-08-05 14:12:55.738255+00:00,496,496.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,d13d593a-6db4-4c2f-8d5d-b8d6fd9bdee8,0.05,0.0500
2024-08-05 14:12:55.738255+00:00,4,4.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,c110be2a-6bb4-4725-980e-27b3ebf9966b,0.05,0.0500
2024-08-05 19:21:10.915246+00:00,2716,2716.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,a8947d46-9dab-4692-a2cc-1b482c7acd54,0.05,0.0500
2024-08-05 19:21:10.915246+00:00,20,20.00,96,0.9600,0.04,yes,FEDDECISION-24SEP-H0,54588ef7-4f99-48ce-b767-ce6b3f4f211e,0.04,0.0400
2024-08-05 19:21:10.915246+00:00,100,100.00,96,0.9600,0.04,yes,FEDDECISION-24SEP-H0,8669fee5-4fb7-4556-9046-c257b13d8a12,0.04,0.0400
2024-08-05 20:12:34.607000+00:00,93,93.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,7b68bf9d-c1f6-4882-a8c7-d6e031dd3105,0.05,0.0500
2024-08-05 21:11:04.095423+00:00,45,45.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,06c01176-e30d-4031-b452-90e037e578d2,0.05,0.0500
2024-08-05 21:14:38.705758+00:00,2000,2000.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,af017058-90a2-4537-916a-7ba8dc54080f,0.05,0.0500
2024-08-05 21:31:50.482289+00:00,500,500.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,beed13a5-b050-47c8-a47a-d1e9e32bad42,0.05,0.0500
2024-08-05 23:13:32.876111+00:00,468,468.00,95,0.9500,0.05,yes,FEDDECISION-24SEP-H0,3a61a241-9924-4b00-84bb-e8e45fe6c07f,0.05,0.0500
2024-08-06 02:30:51.599271+00:00,20,20.00,95,0.9500,0.05,no,FEDDECISION-24SEP-H0,092c74e2-4826-453d-b84d-8a7c0aa2602b,0.05,0.0500
2024-08-06 02:33:10.506171+00:00,23,23.00,95,0.9500,0.05,no,FEDDECISION-24SEP-H0,e5b614c0-767d-42cb-bd6f-cfff2aa872ec,0.05,0.0500
2024-08-06 12:00:57.067765+00:00,200,200.00,95,0.9500,0.05,no,FEDDECISION-24SEP-H0,815fa9d5-6880-4b32-b205-05a1be4a1d45,0.05,0.0500
2024-08-06 12:03:03.834537+00:00,500,500.00,95,0.9500,0.05,no,FEDDECISION-24SEP-H0,5b82017d-ff36-46be-818b-f6815cb7da9c,0.05,0.0500
