created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-07-26 19:04:03.524079+00:00,250,250.00,32,0.3200,0.68,no,FEDDECISION-23SEP-H0,c150dcdf-2fc7-4a12-bb8e-c3ee9895e09b,0.68,0.6800
2023-07-26 19:04:12.791951+00:00,300,300.00,33,0.3300,0.67,no,FEDDECISION-23SEP-H0,6637d495-1dae-4160-b1bb-f80579ebf66e,0.67,0.6700
2023-07-26 19:04:12.894038+00:00,200,200.00,34,0.3400,0.66,no,FEDDECISION-23SEP-H0,5d6f999f-72c9-428b-bea4-b6f635841f2b,0.66,0.6600
2023-07-26 19:05:17.189017+00:00,300,300.00,34,0.3400,0.66,no,FEDDECISION-23SEP-H0,163e99a5-3a35-4699-9860-fb3d2247dc27,0.66,0.6600
2023-07-26 19:05:17.189017+00:00,10,10.00,34,0.3400,0.66,no,FEDDECISION-23SEP-H0,66b38ef0-0745-445c-aabe-05963366d9c2,0.66,0.6600
2023-07-26 19:05:17.193609+00:00,40,40.00,34,0.3400,0.66,no,FEDDECISION-23SEP-H0,d575d9cc-108d-45f3-a1c1-c3ba09f9cebb,0.66,0.6600
2023-07-26 19:05:27.235469+00:00,500,500.00,35,0.3500,0.65,no,FEDDECISION-23SEP-H0,11c1f3c5-d67b-43e9-8b68-ff8c937f3af6,0.65,0.6500
2023-07-26 19:54:34.144460+00:00,2,2.00,34,0.3400,0.66,yes,FEDDECISION-23SEP-H0,10597e8b-e2cf-4537-9427-514276d76a30,0.66,0.6600
2023-07-26 21:47:17.669252+00:00,203,203.00,34,0.3400,0.66,yes,FEDDECISION-23SEP-H0,3ab4d441-11f5-45bd-9da8-94e63ef8ebb0,0.66,0.6600
2023-07-26 21:47:17.669252+00:00,27,27.00,34,0.3400,0.66,yes,FEDDECISION-23SEP-H0,95fe25a2-f853-4f75-a8f2-eca657a406d3,0.66,0.6600
2023-07-26 22:09:30.242190+00:00,27,27.00,32,0.3200,0.68,yes,FEDDECISION-23SEP-H0,19858c3d-9607-4cc1-bb3a-f6f6164a32a7,0.68,0.6800
2023-07-26 22:09:30.242190+00:00,250,250.00,32,0.3200,0.68,yes,FEDDECISION-23SEP-H0,466963f5-1ecf-4409-8284-ae314897dad6,0.68,0.6800
2023-07-26 22:09:30.242190+00:00,1,1.00,32,0.3200,0.68,yes,FEDDECISION-23SEP-H0,c388c657-f7ad-4c1a-b443-0a8fbc2084ac,0.68,0.6800
2023-07-26 22:09:30.242190+00:00,360,360.00,32,0.3200,0.68,yes,FEDDECISION-23SEP-H0,f97a9590-7cd7-40f9-b48e-c81c62b82194,0.68,0.6800
2023-07-26 22:22:47.354404+00:00,35,35.00,31,0.3100,0.69,yes,FEDDECISION-23SEP-H0,8eddfd53-664f-4ed9-95d0-22a89957f2aa,0.69,0.6900
2023-07-26 22:59:36.114524+00:00,212,212.00,31,0.3100,0.69,yes,FEDDECISION-23SEP-H0,97435f3c-08ae-4aed-8368-04175ca0a2f1,0.69,0.6900
2023-07-26 23:35:40.917808+00:00,135,135.00,31,0.3100,0.69,yes,FEDDECISION-23SEP-H0,3c6d7930-265f-48ae-a416-eaaa49b0fe4e,0.69,0.6900
2023-07-26 23:36:05.356427+00:00,2,2.00,30,0.3000,0.7,yes,FEDDECISION-23SEP-H0,d205d60b-34ca-4d16-b612-6b1c8f346221,0.7,0.7000
