created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-04-07 18:50:01.508464+00:00,300,300.00,72,0.7200,0.28,yes,FEDDECISION-23MAY-H0,cfd3c3c4-f777-4327-9758-6c2a55f1412a,0.28,0.2800
2023-04-10 00:48:48.054752+00:00,1200,1200.00,71,0.7100,0.29,yes,FEDDECISION-23MAY-H0,938cb028-83c0-4170-af39-d89a7706fdc5,0.29,0.2900
2023-04-10 12:46:57.108809+00:00,1000,1000.00,70,0.7000,0.3,yes,FEDDECISION-23MAY-H0,fecfa616-cd31-41f6-8777-7f3e914f61cf,0.3,0.3000
2023-04-10 13:46:36.741096+00:00,59,59.00,68,0.6800,0.32,yes,FEDDECISION-23MAY-H0,1d6b66e3-70b1-4048-a320-ecb5e31c3380,0.32,0.3200
2023-04-10 17:19:40.337289+00:00,1,1.00,70,0.7000,0.3,no,FEDDECISION-23MAY-H0,021cf3ef-3d84-4b5d-88fb-68fbf8f20f79,0.3,0.3000
2023-04-11 16:40:45.288886+00:00,10,10.00,70,0.7000,0.3,yes,FEDDECISION-23MAY-H0,915280a9-63e0-4053-82a0-d67bb666e6c6,0.3,0.3000
2023-04-11 16:40:55.006137+00:00,10,10.00,70,0.7000,0.3,yes,FEDDECISION-23MAY-H0,aa7536aa-3fc2-498d-bc16-75124a3a92c3,0.3,0.3000
2023-04-12 12:01:59.268221+00:00,50,50.00,72,0.7200,0.28,no,FEDDECISION-23MAY-H0,05acab1b-0fd6-41aa-bdcf-dbbe47f4c39b,0.28,0.2800
2023-04-12 12:31:30.964218+00:00,100,100.00,67,0.6700,0.33,yes,FEDDECISION-23MAY-H0,896df5f3-fe34-4d67-bf4f-aa603051b691,0.33,0.3300
2023-04-12 12:31:30.964218+00:00,50,50.00,72,0.7200,0.28,yes,FEDDECISION-23MAY-H0,26a74f4c-a5cc-44df-b2ec-5ae24aadb050,0.28,0.2800
2023-04-12 12:31:30.964218+00:00,2,2.00,69,0.6900,0.31,yes,FEDDECISION-23MAY-H0,9816cf06-2242-4701-af2c-2392d7789d8b,0.31,0.3100
2023-04-12 13:22:21.090976+00:00,8,8.00,67,0.6700,0.33,yes,FEDDECISION-23MAY-H0,07dbb3b3-9d6c-44c4-9410-7fce21eb34fc,0.33,0.3300
2023-04-12 14:09:19.851520+00:00,39,39.00,71,0.7100,0.29,no,FEDDECISION-23MAY-H0,6e033581-b13d-4ef2-b844-2715cb627601,0.29,0.2900
2023-04-12 14:47:32.444167+00:00,200,200.00,72,0.7200,0.28,no,FEDDECISION-23MAY-H0,89158d8b-54e2-491e-ae9f-0da253db623f,0.28,0.2800
2023-04-12 14:50:38.049386+00:00,39,39.00,75,0.7500,0.25,no,FEDDECISION-23MAY-H0,32ee94c7-00d2-4ee9-9247-87bac4019aea,0.25,0.2500
2023-04-12 16:09:27.013450+00:00,2,2.00,76,0.7600,0.24,yes,FEDDECISION-23MAY-H0,2d262638-7bbd-4129-8f34-33dd4cd38463,0.24,0.2400
2023-04-12 18:08:16.729482+00:00,99,99.00,79,0.7900,0.21,no,FEDDECISION-23MAY-H0,4976d270-7578-41e0-a683-058eab090be7,0.21,0.2100
2023-04-12 18:08:16.755788+00:00,99,99.00,86,0.8600,0.14,no,FEDDECISION-23MAY-H0,07b3eeb0-ce89-45f3-802b-788ae98edf70,0.14,0.1400
2023-04-12 18:08:16.770808+00:00,37,37.00,86,0.8600,0.14,no,FEDDECISION-23MAY-H0,35a4be88-8d17-4492-8ca9-5865c06af8f0,0.14,0.1400
