created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-06-14 16:30:14.511056+00:00,10,10.00,47,0.4700,0.53,no,FEDDECISION-23JUL-H0,16aa35e3-d18e-4a90-a577-f43b34f4cd52,0.53,0.5300
2023-06-14 16:30:14.511056+00:00,10,10.00,44,0.4400,0.56,no,FEDDECISION-23JUL-H0,8bbd3a86-a4fc-4ff7-8cbe-06006ce25ea2,0.56,0.5600
2023-06-14 16:30:30.765310+00:00,10,10.00,51,0.5100,0.49,no,FEDDECISION-23JUL-H0,f672ad20-6706-4a93-bb25-4a37a366acdb,0.49,0.4900
2023-06-14 16:30:30.765310+00:00,10,10.00,49,0.4900,0.51,no,FEDDECISION-23JUL-H0,be162ee0-c8a1-4201-9c17-84f0f32ad7ea,0.51,0.5100
2023-06-14 18:22:39.416905+00:00,15,15.00,68,0.6800,0.32,yes,FEDDECISION-23JUL-H0,b2eddbb9-12d3-4e24-884f-1049a4dbb56b,0.32,0.3200
2023-06-14 18:22:43.544413+00:00,40,40.00,67,0.6700,0.33,yes,FEDDECISION-23JUL-H0,496751ec-7518-479d-a7b2-b22fe7d1ee7a,0.33,0.3300
2023-06-14 18:24:12.863293+00:00,30,30.00,70,0.7000,0.3,yes,FEDDECISION-23JUL-H0,ea269869-26b6-4144-8c94-ce4397918f4c,0.3,0.3000
2023-06-14 18:26:19.968963+00:00,5,5.00,69,0.6900,0.31,yes,FEDDECISION-23JUL-H0,5127a1b5-e3ee-4e7e-9c3e-7b3c018bcd00,0.31,0.3100
2023-06-14 18:48:30.103507+00:00,100,100.00,73,0.7300,0.27,no,FEDDECISION-23JUL-H0,36a21183-d389-4e16-8efd-c0ea64c1fa06,0.27,0.2700
2023-06-14 18:49:57.741482+00:00,210,210.00,67,0.6700,0.33,yes,FEDDECISION-23JUL-H0,3eb4d8ed-09ea-4ecb-b715-1a6cee57e40c,0.33,0.3300
2023-06-14 18:49:57.741482+00:00,180,180.00,69,0.6900,0.31,yes,FEDDECISION-23JUL-H0,86e61955-7439-4a1d-93be-ee4e5463081a,0.31,0.3100
2023-06-14 18:49:57.741482+00:00,60,60.00,70,0.7000,0.3,yes,FEDDECISION-23JUL-H0,d3b7821f-c244-46d0-9d2f-3fba5ede399a,0.3,0.3000
2023-06-14 22:10:03.606718+00:00,200,200.00,67,0.6700,0.33,yes,FEDDECISION-23JUL-H0,4e97e332-ca45-45f8-9e94-09c1d56cefc1,0.33,0.3300
