created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-09-23 16:59:06.334732+00:00,25,25.00,26,0.2600,0.74,yes,FEDDECISION-23NOV-H0,8200f90f-5d4b-455f-987c-c36935c7364e,0.74,0.7400
2023-09-23 23:24:30.245526+00:00,65,65.00,26,0.2600,0.74,yes,FEDDECISION-23NOV-H0,bf6dbe7c-e0fa-4619-a701-bd90607e266e,0.74,0.7400
2023-09-25 00:27:09.248342+00:00,80,80.00,24,0.2400,0.76,yes,FEDDECISION-23NOV-H0,dd5f3749-141b-4986-b820-5089669a38d3,0.76,0.7600
2023-09-25 13:58:08.261620+00:00,70,70.00,24,0.2400,0.76,yes,FEDDECISION-23NOV-H0,e26e23a8-f0c5-4132-bbdb-b65c33ccc437,0.76,0.7600
2023-09-25 14:00:43.507347+00:00,150,150.00,22,0.2200,0.78,yes,FEDDECISION-23NOV-H0,09951989-2dfb-42f1-8bb9-d6a7f2fb39e7,0.78,0.7800
2023-09-25 16:19:39.602868+00:00,1007,1007.00,22,0.2200,0.78,yes,FEDDECISION-23NOV-H0,5d459e80-4178-4592-be28-8bb8982e6bed,0.78,0.7800
2023-09-25 17:57:10.763554+00:00,1,1.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,c06e678b-b5d1-48af-9a56-db5815de62d7,0.8,0.8000
2023-09-26 14:33:23.551434+00:00,150,150.00,22,0.2200,0.78,yes,FEDDECISION-23NOV-H0,efe3adc6-aece-43a3-a90f-2f1d1c8afba3,0.78,0.7800
2023-09-26 15:31:29.383166+00:00,10,10.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,0a67cc4e-7890-4f07-a510-b13b396f682a,0.8,0.8000
2023-09-26 21:36:45.242699+00:00,6,6.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,584e44bf-4227-493b-93ed-25d24cb75f5a,0.8,0.8000
2023-09-27 00:37:34.733337+00:00,123,123.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,1bf52100-be7a-400b-9afb-f8d2454f7d7d,0.8,0.8000
2023-09-27 00:48:31.655954+00:00,123,123.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,cd3da02d-4c15-4cbe-bfbb-5d5ec25519ae,0.8,0.8000
2023-09-27 01:54:56.155081+00:00,1007,1007.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,d07c9f0d-8b10-4bf7-a751-554adf9a2db0,0.8,0.8000
2023-09-27 01:55:27.921917+00:00,1007,1007.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,19333c8f-0f45-4a6e-a00a-cb39825e8154,0.8,0.8000
2023-09-27 01:55:49.641749+00:00,659,659.00,19,0.1900,0.81,yes,FEDDECISION-23NOV-H0,b9f3a12c-9bd6-4cfd-a967-4b627fe80783,0.81,0.8100
2023-09-27 01:55:49.641749+00:00,223,223.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,1df52598-0fef-439a-86c7-c675d72cb632,0.8,0.8000
2023-09-27 01:55:49.641749+00:00,125,125.00,19,0.1900,0.81,yes,FEDDECISION-23NOV-H0,3d8aad24-d4e3-440f-9056-beddc85bb105,0.81,0.8100
2023-09-27 03:01:06.803476+00:00,1,1.00,19,0.1900,0.81,yes,FEDDECISION-23NOV-H0,a61b2925-2836-443e-bde7-75e412a17206,0.81,0.8100
2023-09-27 12:00:43.154416+00:00,4707,4707.00,20,0.2000,0.8,yes,FEDDECISION-23NOV-H0,4f3571a2-889d-4704-9023-fc73be7f3202,0.8,0.8000
