created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-11-02 01:06:06.681937+00:00,46,46.00,11,0.1100,0.89,yes,FEDDECISION-23DEC-H0,0de334be-231e-44b4-af39-8c445c4ef18d,0.89,0.8900
2023-11-02 01:06:06.681937+00:00,10,10.00,12,0.1200,0.88,yes,FEDDECISION-23DEC-H0,c361fc7c-486b-4fdf-a47f-80d2de3b5203,0.88,0.8800
2023-11-02 14:25:27.488543+00:00,20,20.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,cb2c96b3-146b-43f2-9a7c-4a6917caf3fa,0.87,0.8700
2023-11-02 14:48:28.770509+00:00,55,55.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,f32fa5bb-ecae-4591-8c53-1ceeedd63e5f,0.87,0.8700
2023-11-02 15:37:42.923818+00:00,15,15.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,5f4611ac-41fe-4df3-9b93-3cd4914699c7,0.87,0.8700
2023-11-02 17:31:56.514215+00:00,4,4.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,a01f8fe9-dfe7-4141-af9a-da9690af6487,0.87,0.8700
2023-11-02 17:31:56.514215+00:00,1,1.00,14,0.1400,0.86,yes,FEDDECISION-23DEC-H0,a704353b-1c90-4410-9dd5-846e2961cec2,0.86,0.8600
2023-11-02 20:42:22.773868+00:00,15,15.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,5a255d82-b6ea-41d3-8fbf-5c105e426a2d,0.87,0.8700
2023-11-03 13:24:48.916393+00:00,3,3.00,6,0.0600,0.94,yes,FEDDECISION-23DEC-H0,07e980a2-bafa-44a9-95c1-a84be33fdb75,0.94,0.9400
2023-11-03 13:24:48.916393+00:00,300,300.00,12,0.1200,0.88,yes,FEDDECISION-23DEC-H0,2c54fe3f-d7c0-4cc0-be41-5628e2eb6080,0.88,0.8800
2023-11-03 13:24:48.916393+00:00,91,91.00,13,0.1300,0.87,yes,FEDDECISION-23DEC-H0,9a8b5608-6f3c-47fe-a54a-0ca95636aaa1,0.87,0.8700
2023-11-03 13:24:48.916393+00:00,2,2.00,7,0.0700,0.93,yes,FEDDECISION-23DEC-H0,d5dbdce3-a2a3-44e4-ad25-d0e36f91a180,0.93,0.9300
2023-11-03 13:24:48.916393+00:00,454,454.00,11,0.1100,0.89,yes,FEDDECISION-23DEC-H0,fe4c7550-9ca3-4bbc-9c3c-0f7aa1fae060,0.89,0.8900
2023-11-03 14:33:55.629332+00:00,1,1.00,7,0.0700,0.93,yes,FEDDECISION-23DEC-H0,47aa07ea-c17f-4fdd-a52a-7eea7f871e93,0.93,0.9300
2023-11-03 15:28:59.891764+00:00,10,10.00,7,0.0700,0.93,yes,FEDDECISION-23DEC-H0,1f4f8040-6d9a-4b64-aef1-267852a9e0da,0.93,0.9300
2023-11-03 17:30:32.021842+00:00,10,10.00,12,0.1200,0.88,no,FEDDECISION-23DEC-H0,6ea753fc-1eda-4669-8e1a-ae73f2835581,0.88,0.8800
2023-11-03 17:55:55.926899+00:00,7,7.00,12,0.1200,0.88,no,FEDDECISION-23DEC-H0,0a788429-8dfa-4f27-979b-78849c9cb19c,0.88,0.8800
