created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-01-31 22:22:16.262802+00:00,100,100.00,25,0.2500,0.75,no,FEDDECISION-24MAR20-H0,397c1564-438e-43b1-9a6a-4809c087b5d4,0.75,0.7500
2024-02-01 04:58:28.690343+00:00,500,500.00,24,0.2400,0.76,yes,FEDDECISION-24MAR20-H0,26e48d69-e3f2-4465-ad3c-fc7d60712d53,0.76,0.7600
2024-02-01 21:25:45.970922+00:00,7,7.00,22,0.2200,0.78,yes,FEDDECISION-24MAR20-H0,7b904a38-e2a8-41cd-b6e7-d81a25130e8e,0.78,0.7800
2024-02-01 22:01:20.426733+00:00,12,12.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,9465a0f7-1e25-4185-8f79-fbf2b0a1e73d,0.77,0.7700
2024-02-02 00:35:41.449149+00:00,12,12.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,320faf7a-bdcc-4208-98b1-004f3cbaa06f,0.77,0.7700
2024-02-02 01:01:34.344745+00:00,1,1.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,97135f4e-b8b0-47f3-8bdd-460383fb3698,0.77,0.7700
2024-02-02 01:11:03.319992+00:00,12,12.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,7445b8b4-a626-43fc-bcd4-92aa268690f0,0.77,0.7700
2024-02-02 01:11:44.742178+00:00,2,2.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,f2d88c7b-04ce-4250-95a6-0d2588b39c9f,0.77,0.7700
2024-02-02 01:15:10.812208+00:00,6,6.00,23,0.2300,0.77,yes,FEDDECISION-24MAR20-H0,689f75c2-f2ec-4e28-a02b-8f810cc648a1,0.77,0.7700
2024-02-02 13:27:29.720297+00:00,1,1.00,24,0.2400,0.76,no,FEDDECISION-24MAR20-H0,3a0b1c1e-716e-4c6f-b97d-3a9aafbc701f,0.76,0.7600
2024-02-02 13:29:05.600405+00:00,2,2.00,24,0.2400,0.76,yes,FEDDECISION-24MAR20-H0,187cedd5-af1b-4699-8f80-a77064ee1b7e,0.76,0.7600
2024-02-02 13:29:43.965576+00:00,6,6.00,24,0.2400,0.76,yes,FEDDECISION-24MAR20-H0,ba91d60e-d745-4dcd-af6a-f9dd8b5659c4,0.76,0.7600
2024-02-02 13:30:54.626045+00:00,993,993.00,22,0.2200,0.78,yes,FEDDECISION-24MAR20-H0,236aec5c-360c-4343-a727-1da2d86a5252,0.78,0.7800
2024-02-02 13:31:07.306929+00:00,1000,1000.00,21,0.2100,0.79,yes,FEDDECISION-24MAR20-H0,cb2a6be7-610f-42cb-886b-a55e1622e018,0.79,0.7900
2024-02-02 13:31:07.378557+00:00,1000,1000.00,15,0.1500,0.85,no,FEDDECISION-24MAR20-H0,decad010-c256-47e3-9508-2283c88481ed,0.85,0.8500
2024-02-02 13:31:07.394729+00:00,1000,1000.00,15,0.1500,0.85,no,FEDDECISION-24MAR20-H0,3e209a46-134f-439e-9d26-e2c6531dcc2a,0.85,0.8500
2024-02-02 13:53:15.506884+00:00,400,400.00,17,0.1700,0.83,yes,FEDDECISION-24MAR20-H0,9e8bb8d1-c1cc-4db2-bbbb-d70f8fefa129,0.83,0.8300
2024-02-02 13:53:18.081965+00:00,300,300.00,17,0.1700,0.83,yes,FEDDECISION-24MAR20-H0,66de1231-d41f-4370-a63e-eb108082d828,0.83,0.8300
2024-02-02 13:53:18.081965+00:00,600,600.00,17,0.1700,0.83,yes,FEDDECISION-24MAR20-H0,9d12351d-fd8e-4234-86ae-138283c839c9,0.83,0.8300
2024-02-02 14:20:57.413696+00:00,27,27.00,16,0.1600,0.84,yes,FEDDECISION-24MAR20-H0,98471621-77b1-46be-9355-19232e0223d7,0.84,0.8400
2024-02-02 14:20:57.413696+00:00,473,473.00,15,0.1500,0.85,yes,FEDDECISION-24MAR20-H0,67fb5c0f-81a2-4cf1-9471-2695f6c92369,0.85,0.8500
2024-02-02 14:20:57.655290+00:00,10,10.00,16,0.1600,0.84,no,FEDDECISION-24MAR20-H0,8c65c81b-2ca0-42e3-aa37-1a111f872a85,0.84,0.8400
2024-02-02 14:20:57.731991+00:00,207,207.00,17,0.1700,0.83,no,FEDDECISION-24MAR20-H0,91d7cc1f-90fb-4adc-aef1-8a89eafce304,0.83,0.8300
2024-02-02 14:20:57.821094+00:00,207,207.00,17,0.1700,0.83,no,FEDDECISION-24MAR20-H0,05e4e807-7896-4a96-8ffd-a36afd749872,0.83,0.8300
2024-02-02 14:28:01.784295+00:00,10,10.00,16,0.1600,0.84,yes,FEDDECISION-24MAR20-H0,4008bf21-7d23-4d67-bde7-287593993dcc,0.84,0.8400
2024-02-02 14:32:19.549084+00:00,260,260.00,17,0.1700,0.83,no,FEDDECISION-24MAR20-H0,23256d7a-ee61-4842-9e11-139041d4543e,0.83,0.8300
2024-02-02 14:32:19.549084+00:00,240,240.00,16,0.1600,0.84,no,FEDDECISION-24MAR20-H0,ff5f5663-df54-4daf-9a95-51af6c0d1cce,0.84,0.8400
2024-02-02 14:32:40.171147+00:00,120,120.00,17,0.1700,0.83,no,FEDDECISION-24MAR20-H0,892c37d0-db73-4e11-8cf9-a6d69f0f99ee,0.83,0.8300
2024-02-02 14:38:54.735643+00:00,800,800.00,15,0.1500,0.85,yes,FEDDECISION-24MAR20-H0,e487e22a-06fb-46a9-84b6-a001952989d7,0.85,0.8500
2024-02-02 14:38:59.717967+00:00,146,146.00,13,0.1300,0.87,yes,FEDDECISION-24MAR20-H0,72609e97-c98f-4bfd-af29-936ec6dac3c0,0.87,0.8700
2024-02-02 14:42:40.676725+00:00,146,146.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,2171c3aa-b4f9-42bc-94ad-b3b7e75935bc,0.88,0.8800
2024-02-02 14:42:40.676725+00:00,754,754.00,13,0.1300,0.87,yes,FEDDECISION-24MAR20-H0,635f002b-2cef-4ca7-bfd8-2bbb26d235ce,0.87,0.8700
2024-02-02 14:42:58.190403+00:00,46,46.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,6e1b0af4-4c19-439d-b4b6-a53c4739a990,0.88,0.8800
2024-02-02 14:42:58.190403+00:00,854,854.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,84bb3ae1-9fbb-42e0-9bf1-fa224b490658,0.88,0.8800
2024-02-02 14:43:09.689537+00:00,900,900.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,56e8c71f-f4fd-44a0-9ca2-9c588a930056,0.88,0.8800
2024-02-02 14:46:17.264209+00:00,900,900.00,12,0.1200,0.88,no,FEDDECISION-24MAR20-H0,22170f7b-a1b7-485a-b683-c6fc2c8bfab4,0.88,0.8800
2024-02-02 18:19:37.050855+00:00,900,900.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,1f21026d-b1b6-4ac7-94de-7bf740ebbcbc,0.88,0.8800
2024-02-02 19:25:42.829210+00:00,8,8.00,14,0.1400,0.86,no,FEDDECISION-24MAR20-H0,89eea51b-8f04-4da3-b79d-a9b5291f8e03,0.86,0.8600
2024-02-03 02:59:00.202011+00:00,36,36.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,98f7c29f-ae31-452b-96cc-8abe7bf54801,0.89,0.8900
2024-02-03 02:59:00.202011+00:00,8,8.00,13,0.1300,0.87,yes,FEDDECISION-24MAR20-H0,ac21f497-71f8-435a-8b03-b75b45563e52,0.87,0.8700
2024-02-03 16:57:26.155651+00:00,55,55.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,1283ac47-4bbb-41a0-961a-4fbc4c9635b8,0.89,0.8900
2024-02-03 17:00:26.544795+00:00,7,7.00,13,0.1300,0.87,no,FEDDECISION-24MAR20-H0,7ef1f00b-32b4-465d-a978-b3ad3cb3f33e,0.87,0.8700
2024-02-04 14:05:51.562874+00:00,3,3.00,13,0.1300,0.87,no,FEDDECISION-24MAR20-H0,954b247a-701a-49b2-a810-c33fb90875c3,0.87,0.8700
2024-02-04 15:39:55.320178+00:00,94,94.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,0d93eb1f-386b-4366-9d9f-6a14f071c506,0.89,0.8900
2024-02-04 15:39:55.320178+00:00,7,7.00,13,0.1300,0.87,yes,FEDDECISION-24MAR20-H0,9bc9629a-9ccb-4fd9-87f4-0c87bd35c928,0.87,0.8700
2024-02-04 15:39:55.320178+00:00,10,10.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,fedc2284-f282-44f4-8146-22351f919604,0.88,0.8800
2024-02-04 21:44:22.187817+00:00,1,1.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,62a50efb-ee3a-4401-9c2f-8f8b126cc8b0,0.88,0.8800
2024-02-04 21:44:22.187817+00:00,10,10.00,13,0.1300,0.87,yes,FEDDECISION-24MAR20-H0,a304e68c-ee3d-4e07-adc5-9919a2145e1d,0.87,0.8700
2024-02-04 21:44:22.187817+00:00,153,153.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,be3714d8-4f62-4cdc-b62a-711cbc28389f,0.89,0.8900
2024-02-04 23:35:54.759407+00:00,235,235.00,13,0.1300,0.87,no,FEDDECISION-24MAR20-H0,3ea6a1f1-3e84-4a80-a36a-a819e5bdf657,0.87,0.8700
2024-02-04 23:59:57.176282+00:00,10,10.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,714bbe3a-c9fb-4a8d-9f63-b77d0b1df3f2,0.88,0.8800
2024-02-04 23:59:57.176282+00:00,1,1.00,12,0.1200,0.88,yes,FEDDECISION-24MAR20-H0,1bf93203-bb8d-4d1f-9c7a-fb7b31fbb918,0.88,0.8800
2024-02-05 00:27:50.051784+00:00,27,27.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,f64364dc-932e-4b93-940a-b61cc4043ad0,0.89,0.8900
2024-02-05 00:39:18.451820+00:00,11,11.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,e328689a-8652-45a9-9543-ab39a2c61ad4,0.89,0.8900
2024-02-05 02:05:58.393167+00:00,10,10.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,532aea74-125c-4131-8e65-7db310935047,0.89,0.8900
2024-02-05 02:05:58.393167+00:00,1,1.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,85dd54c2-6318-40e2-9064-92d8086298de,0.89,0.8900
2024-02-05 02:12:02.581602+00:00,10,10.00,12,0.1200,0.88,no,FEDDECISION-24MAR20-H0,c26d9eaf-a977-42d5-b71f-14fa57e98a07,0.88,0.8800
2024-02-05 02:12:02.581602+00:00,664,664.00,12,0.1200,0.88,no,FEDDECISION-24MAR20-H0,dbac6b67-4c28-4f18-9512-bf9cbe31e056,0.88,0.8800
2024-02-05 04:47:34.879913+00:00,1000,1000.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,36f878f7-aea1-4c0b-a99b-8503e95b8614,0.89,0.8900
2024-02-05 16:36:51.014897+00:00,1000,1000.00,11,0.1100,0.89,yes,FEDDECISION-24MAR20-H0,2da17a3b-fc55-4df2-bfad-8017888ac207,0.89,0.8900
