created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2023-05-03 21:14:18.328940+00:00,3,3.00,24,0.2400,0.76,no,FEDDECISION-23JUN-H0,34cb1052-7c92-4155-8afd-590b899d53d0,0.76,0.7600
2023-05-03 21:14:27.910177+00:00,3,3.00,22,0.2200,0.78,yes,FEDDECISION-23JUN-H0,b694ce9b-a8c2-4a5a-b906-4ad133b384d0,0.78,0.7800
2023-05-03 23:19:22.919353+00:00,121,121.00,19,0.1900,0.81,yes,FEDDECISION-23JUN-H0,99aa1c7d-2cb7-4122-86ab-d83a3791e470,0.81,0.8100
2023-05-04 14:47:24.897611+00:00,1000,1000.00,20,0.2000,0.8,yes,FEDDECISION-23JUN-H0,f4fd5526-25fe-40ba-a191-bbd892883040,0.8,0.8000
2023-05-04 14:47:24.906111+00:00,1000,1000.00,19,0.1900,0.81,yes,FEDDECISION-23JUN-H0,c493b692-c21f-4e34-a1c7-7f3fb6c2af45,0.81,0.8100
2023-05-04 14:47:24.915592+00:00,299,299.00,19,0.1900,0.81,yes,FEDDECISION-23JUN-H0,3771d5d0-5cbf-401a-bc80-79a456a0d107,0.81,0.8100
2023-05-04 14:47:24.990591+00:00,250,250.00,16,0.1600,0.84,no,FEDDECISION-23JUN-H0,e618db1c-d308-470c-bff3-0700a32b382a,0.84,0.8400
2023-05-04 14:47:25.089279+00:00,250,250.00,16,0.1600,0.84,no,FEDDECISION-23JUN-H0,c2b17e63-0776-4493-a101-77e57c7dc892,0.84,0.8400
2023-05-04 14:47:25.189454+00:00,47,47.00,16,0.1600,0.84,no,FEDDECISION-23JUN-H0,e806228b-a34f-4544-aa43-99e3de4162fb,0.84,0.8400
2023-05-04 14:47:25.290686+00:00,154,154.00,16,0.1600,0.84,no,FEDDECISION-23JUN-H0,8674e77e-ff02-4e55-a192-fbcbd94c4886,0.84,0.8400
2023-05-04 15:39:03.850884+00:00,100,100.00,17,0.1700,0.83,no,FEDDECISION-23JUN-H0,7150ee7f-d9f3-4ddb-9360-eec4f1ba1963,0.83,0.8300
