created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-06-11 22:52:34.978268+00:00,4,4.00,11,0.1100,0.89,no,FEDDECISION-24JUL-H0,e95443d9-534f-4f14-863d-88d3dcbcb731,0.89,0.8900
2024-06-12 15:20:17.841580+00:00,20000,20000.00,13,0.1300,0.87,no,FEDDECISION-24JUL-H0,cd9b555f-dba1-4d15-83ed-ab8a736b65ab,0.87,0.8700
2024-06-12 17:59:57.751406+00:00,10000,10000.00,11,0.1100,0.89,yes,FEDDECISION-24JUL-H0,683cf4ee-37c7-41fc-8d4d-0a9f6484fbdb,0.89,0.8900
2024-06-12 18:00:08.008769+00:00,19,19.00,50,0.5000,0.5,no,FEDDECISION-24JUL-H0,f1149e02-0291-4089-bf6f-13199ed00179,0.5,0.5000
2024-06-12 18:00:08.008769+00:00,16,16.00,49,0.4900,0.51,no,FEDDECISION-24JUL-H0,0201ad0d-be90-4a29-bfb2-3fe106f26bff,0.51,0.5100
2024-06-12 18:00:08.008769+00:00,21,21.00,42,0.4200,0.58,no,FEDDECISION-24JUL-H0,242ce91f-fe82-4940-ac25-a6a567dae3b1,0.58,0.5800
2024-06-12 18:00:08.008769+00:00,10,10.00,42,0.4200,0.58,no,FEDDECISION-24JUL-H0,d7125dc5-14ed-4e40-903e-3c24e82ec8c7,0.58,0.5800
2024-06-12 18:00:13.162051+00:00,66,66.00,70,0.7000,0.3,yes,FEDDECISION-24JUL-H0,5ee548cf-a9a5-4a8c-9e95-28c6c4fc35e6,0.3,0.3000
2024-06-12 18:00:13.162051+00:00,19,19.00,46,0.4600,0.54,yes,FEDDECISION-24JUL-H0,ce4b34e0-4706-445d-816e-2adaf5ea52dd,0.54,0.5400
2024-06-12 18:00:13.162051+00:00,16,16.00,47,0.4700,0.53,yes,FEDDECISION-24JUL-H0,1340d593-c996-470b-ad85-f24d4963bb3c,0.53,0.5300
2024-06-12 18:00:13.162051+00:00,500,500.00,85,0.8500,0.15,yes,FEDDECISION-24JUL-H0,9e153ec5-2e28-4196-91e4-e27beace067c,0.15,0.1500
2024-06-12 18:00:13.255744+00:00,500,500.00,12,0.1200,0.88,no,FEDDECISION-24JUL-H0,bd26dd69-b958-46aa-b57e-6f3b6e8fa9e8,0.88,0.8800
2024-06-12 18:06:07.455351+00:00,3,3.00,8,0.0800,0.92,yes,FEDDECISION-24JUL-H0,848e88e2-fcec-4b42-a296-137066d6acd5,0.92,0.9200
