created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-03-27 19:40:44.102492+00:00,1,1.00,13,0.1300,0.87,yes,FEDDECISION-24MAY-H0,2f1503a0-7093-41cc-ac3f-615a8189a006,0.87,0.8700
2024-03-27 20:08:58.382705+00:00,20,20.00,14,0.1400,0.86,no,FEDDECISION-24MAY-H0,b0582263-1ef6-47cb-ba62-a8a612e896dd,0.86,0.8600
2024-03-27 20:10:23.992069+00:00,67,67.00,14,0.1400,0.86,no,FEDDECISION-24MAY-H0,cc40229a-69b5-412a-8513-f89c70eaeca7,0.86,0.8600
2024-03-27 20:19:17.403631+00:00,29,29.00,13,0.1300,0.87,yes,FEDDECISION-24MAY-H0,356ab8b1-01c1-4f39-8e60-fe50ee899242,0.87,0.8700
2024-03-27 20:45:06.008812+00:00,913,913.00,14,0.1400,0.86,no,FEDDECISION-24MAY-H0,038449bf-041b-40c7-a931-e860e9d32218,0.86,0.8600
2024-03-27 20:45:06.008812+00:00,2606,2606.00,14,0.1400,0.86,no,FEDDECISION-24MAY-H0,761a918d-3aff-4ae4-980f-57dd6fa48f72,0.86,0.8600
2024-03-27 20:45:06.086356+00:00,394,394.00,14,0.1400,0.86,no,FEDDECISION-24MAY-H0,f1ba54d1-c05a-4b19-9cc4-c09cef116be7,0.86,0.8600
2024-03-27 21:48:42.128952+00:00,901,901.00,12,0.1200,0.88,yes,FEDDECISION-24MAY-H0,a2c7fad5-b38a-4195-97d9-9b6782691fcf,0.88,0.8800
2024-03-27 22:11:25.910808+00:00,62,62.00,12,0.1200,0.88,yes,FEDDECISION-24MAY-H0,aafd795c-644f-4d54-8aec-b3112abfe6ee,0.88,0.8800
2024-03-28 00:00:04.678786+00:00,78,78.00,12,0.1200,0.88,no,FEDDECISION-24MAY-H0,da56def5-4946-4150-b7ee-555aaf0e1f04,0.88,0.8800
2024-03-28 15:20:25.694139+00:00,1,1.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,a51dfb14-6e7f-4754-84ca-00bba6047697,0.9,0.9000
2024-03-28 15:47:46.903041+00:00,5,5.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,1a656876-4a8e-478e-8742-e603d9458d29,0.9,0.9000
2024-03-28 17:44:17.903041+00:00,1000,1000.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,165623f8-618d-4e1c-a1de-2e3d7c14f338,0.9,0.9000
2024-03-28 17:44:17.903041+00:00,494,494.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,541098c5-9ebf-44c5-800c-740abbd02286,0.9,0.9000
2024-03-28 17:44:17.903041+00:00,64,64.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,b1af0c13-e9f5-4a2f-8994-00842d2b5991,0.92,0.9200
2024-03-28 17:44:17.903041+00:00,95,95.00,10,0.1000,0.9,yes,FEDDECISION-24MAY-H0,ef8b23d6-8352-4ddc-8976-70b1be1723b5,0.9,0.9000
2024-03-28 17:47:39.450586+00:00,546,546.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,708cf9e2-7e2f-4589-8b37-2d97c395bace,0.91,0.9100
