created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars
2024-08-02 14:21:45.651371+00:00,100.00,0.6500,no,FEDDECISION-24SEP-C25,02145077-5c2f-4576-8ae5-a0fb7c3cce19,0.3500
2024-08-02 14:22:31.639717+00:00,5.00,0.6500,yes,FEDDECISION-24SEP-C25,9482336a-0ad6-4666-b47e-b3a99d0eaa1e,0.3500
2024-08-02 14:23:50.618179+00:00,205.00,0.6400,yes,FEDDECISION-24SEP-C25,cd6eca04-42f5-4663-9cb6-d42d61ba3568,0.3600
2024-08-02 14:37:27.517387+00:00,300.00,0.6100,yes,FEDDECISION-24SEP-C25,9c801f3e-edb8-4bfa-ae6a-541ab58809f8,0.3900
2024-08-02 14:38:33.542684+00:00,200.00,0.6000,yes,FEDDECISION-24SEP-C25,8d84d663-c334-4a98-8339-63b9958af04c,0.4000
2024-08-02 14:51:32.557075+00:00,23.00,0.5900,yes,FEDDECISION-24SEP-C25,85af6350-3001-488c-80f0-f1ab7348d073,0.4100
2024-08-02 15:16:01.787992+00:00,155.00,0.6400,no,FEDDECISION-24SEP-C25,598a9991-0f21-4a05-826d-5964336dff58,0.3600
2024-08-02 15:19:29.516543+00:00,150.00,0.6600,no,FEDDECISION-24SEP-C25,524cbdfd-b705-4fa6-8302-c9fe52e13495,0.3400
2024-08-02 15:19:29.516543+00:00,155.00,0.6600,no,FEDDECISION-24SEP-C25,94f31873-2e02-40a5-8859-87fe6decc291,0.3400
2024-08-02 15:25:13.811257+00:00,250.00,0.6700,no,FEDDECISION-24SEP-C25,2e5b9496-208c-42ec-bc02-a0e4aa5179f6,0.3300
2024-08-02 15:25:13.811257+00:00,1.00,0.6700,no,FEDDECISION-24SEP-C25,d3d20d5b-972a-41a0-89b7-3923536e9cbf,0.3300
2024-08-02 15:59:48.450328+00:00,100.00,0.6000,yes,FEDDECISION-24SEP-C25,36525b86-bb25-456f-952a-2043732d0aa9,0.4000
2024-08-02 16:04:30.567710+00:00,100.00,0.5200,yes,FEDDECISION-24SEP-C25,b6949f7c-fcc1-42d7-b716-9c5ace976c55,0.4800
2024-08-02 16:07:30.806011+00:00,94.00,0.4900,yes,FEDDECISION-24SEP-C25,2a9eed7c-6692-445e-8fa8-f95150292165,0.5100
2024-08-02 16:57:54.645662+00:00,455.00,0.6000,no,FEDDECISION-24SEP-C25,642b2880-f9db-42ff-93af-2d428e4d14fa,0.4000
2024-08-02 16:58:34.562491+00:00,2.00,0.6100,yes,FEDDECISION-24SEP-C25,af2e7f64-c0d7-44db-bf6d-830dba173149,0.3900
2024-08-02 17:39:56.735719+00:00,2.00,0.6000,yes,FEDDECISION-24SEP-C25,88b03c81-b4b0-47cd-9375-dc6b814e5509,0.4000
2024-08-02 17:40:53.836566+00:00,498.00,0.6000,yes,FEDDECISION-24SEP-C25,77b90d9b-601a-4bd5-a3d1-475c6f3e2cb4,0.4000
2024-08-02 17:53:58.983276+00:00,1000.00,0.5400,yes,FEDDECISION-24SEP-C25,7f42a4a8-c9f6-418a-94d3-c0177333eb7a,0.4600
2024-08-02 18:15:54.318810+00:00,41.00,0.5400,yes,FEDDECISION-24SEP-C25,beba346f-8bb2-40ef-9a5b-d2f8c92a570f,0.4600
2024-08-02 18:23:38.312319+00:00,500.00,0.5100,yes,FEDDECISION-24SEP-C25,fec794c3-0640-47d7-9751-7e4765ed14f9,0.4900
2024-08-02 18:59:07.728119+00:00,58.00,0.5900,yes,FEDDECISION-24SEP-C25,7e638398-38a9-42ef-80c4-34bdf76b2914,0.4100
2024-08-02 18:59:16.741305+00:00,1000.00,0.6000,no,FEDDECISION-24SEP-C25,f4e76b9a-96e8-408d-b951-0215a6835c0f,0.4000
2024-08-02 21:06:19.395150+00:00,258.00,0.6100,no,FEDDECISION-24SEP-C25,2540be04-735a-4827-8bf2-0eaf35075a5e,0.3900
2024-08-03 01:12:18.047966+00:00,15.00,0.5800,no,FEDDECISION-24SEP-C25,90368f70-d8fc-42dd-a330-f1f40aae8ef3,0.4200
2024-08-03 02:01:25.908868+00:00,10.00,0.5200,yes,FEDDECISION-24SEP-C25,d2e598cd-a71a-4458-ac68-e86f770d7d21,0.4800
2024-08-03 17:41:43.957262+00:00,5.00,0.5200,yes,FEDDECISION-24SEP-C25,2ddf71cb-e233-4fc2-a39d-4c324aed239e,0.4800
2024-08-03 17:46:01.070192+00:00,200.00,0.4200,yes,FEDDECISION-24SEP-C25,2bef98c6-a4db-4e0a-9ad6-3398a7999433,0.5800
2024-08-04 01:46:02.806410+00:00,19.00,0.4100,yes,FEDDECISION-24SEP-C25,2d727652-dc25-4fdb-8005-7e697960480f,0.5900
2024-08-04 01:46:02.806410+00:00,10.00,0.4400,yes,FEDDECISION-24SEP-C25,2fa8e259-d60f-4a2d-9b6d-1b670d39471e,0.5600
2024-08-04 01:46:02.806410+00:00,4.00,0.4300,yes,FEDDECISION-24SEP-C25,dfe42843-9164-450f-bf4d-8cd190b122ff,0.5700
