created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2023-05-03 21:13:35.594368+00:00,1423,0.97,no,FEDDECISION-23JUN-C25,dee38334-d197-43dd-9108-3f59c11da2c2,0.03
2023-05-04 01:02:01.479512+00:00,1000,0.96,yes,FEDDECISION-23JUN-C25,dfcc9706-84fb-4f15-82a6-8d82881633fc,0.04
2023-05-04 01:14:46.780219+00:00,500,0.95,yes,FEDDECISION-23JUN-C25,83ff514a-e60f-4807-ab81-071ac9982172,0.05
2023-05-04 02:25:09.806239+00:00,100,0.93,yes,FEDDECISION-23JUN-C25,c92e1edb-e409-4772-8226-538070765755,0.07
2023-05-04 13:12:50.277710+00:00,5,0.95,no,FEDDECISION-23JUN-C25,a21fda58-b39a-492b-9e79-c04cb8dfbaa8,0.05
2023-05-04 13:43:11.924837+00:00,25,0.95,no,FEDDECISION-23JUN-C25,77e32391-eda6-4a4f-b2bb-98804a2d6621,0.05
2023-05-04 13:43:38.516277+00:00,1423,0.95,no,FEDDECISION-23JUN-C25,f108df41-59dd-408f-8c8b-4e5dbb1ea1df,0.05
2023-05-04 14:47:24.989324+00:00,250,0.95,no,FEDDECISION-23JUN-C25,eaed1c84-fdbe-4579-b239-b733972ea942,0.05
2023-05-04 14:47:25.088255+00:00,250,0.95,no,FEDDECISION-23JUN-C25,6a271380-0af9-48c4-a8ed-bcaac13c20d0,0.05
2023-05-04 14:47:25.186648+00:00,47,0.95,no,FEDDECISION-23JUN-C25,bd585a95-512b-43eb-9244-ff2dd0257671,0.05
2023-05-04 14:47:25.289641+00:00,154,0.96,no,FEDDECISION-23JUN-C25,1c08effa-cc1b-49e3-b394-9c7bf943123b,0.04
2023-05-04 15:39:03.840511+00:00,100,0.96,no,FEDDECISION-23JUN-C25,e51aa2d5-b136-4e33-944e-1041018be816,0.04
2023-05-04 18:49:46.316491+00:00,58,0.96,no,FEDDECISION-23JUN-C25,6220ec62-520c-4c6a-b034-1dfbfe7c0d41,0.04
2023-05-04 19:13:15.297049+00:00,100,0.96,no,FEDDECISION-23JUN-C25,6cc9eb9b-dfab-484a-8207-179370b6d11b,0.04
2023-05-04 19:20:11.721615+00:00,40,0.96,no,FEDDECISION-23JUN-C25,3bceb66e-48ec-4e57-a2bd-79b7772e1e83,0.04
2023-05-05 12:31:08.457244+00:00,1500,0.96,no,FEDDECISION-23JUN-C25,6c4abad8-628b-486f-8d18-f1c660cd940d,0.04
2023-05-05 12:34:25.228287+00:00,45,0.96,no,FEDDECISION-23JUN-C25,a11cb5de-4d4f-4bb1-8e7e-a0d4bb78fda6,0.04
2023-05-05 12:34:25.235724+00:00,58,0.96,no,FEDDECISION-23JUN-C25,50cbfdde-08fd-4468-b1d6-a55ae1bedfe5,0.04
2023-05-05 12:34:25.241463+00:00,45,0.96,no,FEDDECISION-23JUN-C25,1169bfc1-ef2c-4a9f-a86f-9a79f1c6394a,0.04
2023-05-05 12:34:25.242312+00:00,40,0.96,no,FEDDECISION-23JUN-C25,af8b4909-4c8e-4011-b15c-defc3148c6ce,0.04
2023-05-05 12:34:25.245403+00:00,100,0.96,no,FEDDECISION-23JUN-C25,c03a971c-f0bc-4108-bf5e-f34a2f5ba34f,0.04
2023-05-05 12:34:25.343493+00:00,45,0.96,no,FEDDECISION-23JUN-C25,cc10b58a-006e-4de6-90f3-508cc6aa3381,0.04
2023-05-05 12:34:25.344254+00:00,58,0.96,no,FEDDECISION-23JUN-C25,9f0db5e2-245d-4ba0-9874-09f4e1f61d27,0.04
2023-05-05 12:34:33.921143+00:00,60,0.96,no,FEDDECISION-23JUN-C25,72553322-55a6-4a7b-bc8f-8a46b28cfc43,0.04
2023-05-05 12:34:33.931904+00:00,60,0.96,no,FEDDECISION-23JUN-C25,b48c520f-edd3-4c80-821a-53c85be22b48,0.04
2023-05-05 12:34:42.632667+00:00,80,0.96,no,FEDDECISION-23JUN-C25,2184a375-b4c1-4a70-b7c0-bf8d3a77f27b,0.04
2023-05-05 13:11:50.036582+00:00,28,0.96,no,FEDDECISION-23JUN-C25,cc11b7a2-9f64-41da-97fc-3758043bd9cc,0.04
2023-05-05 13:12:51.031891+00:00,175,0.96,no,FEDDECISION-23JUN-C25,849c4e3d-b6fb-42d8-a85e-9136c626273e,0.04
2023-05-05 15:21:41.346581+00:00,29,0.96,no,FEDDECISION-23JUN-C25,83c71c42-f39f-4a42-80ed-df5ac33ad14f,0.04
2023-05-05 19:46:47.240514+00:00,43,0.96,no,FEDDECISION-23JUN-C25,27460906-7b41-4dae-8ae0-febab7f06e0f,0.04
2023-05-05 19:46:55.239921+00:00,42,0.96,no,FEDDECISION-23JUN-C25,8b858eaf-d3ac-4782-8e3a-815289637a83,0.04
2023-05-05 19:47:02.933571+00:00,40,0.96,no,FEDDECISION-23JUN-C25,8c22ab30-e9e6-4562-b593-bdb73874f5cc,0.04
2023-05-05 19:47:10.676858+00:00,40,0.96,no,FEDDECISION-23JUN-C25,819c582a-9d7d-4374-aebd-a74bd1a14bef,0.04
2023-05-05 19:47:18.229101+00:00,39,0.96,no,FEDDECISION-23JUN-C25,98b9a85e-d056-4250-9f1a-74c790cb35d2,0.04
2023-05-05 19:48:29.907100+00:00,38,0.96,no,FEDDECISION-23JUN-C25,c2b743a2-1dc6-42d9-a638-bdbb188973c2,0.04
2023-05-05 20:54:17.286510+00:00,35,0.96,no,FEDDECISION-23JUN-C25,23040460-f02b-4dc3-9563-604ad1943a47,0.04
2023-05-05 21:34:24.108513+00:00,13,0.96,no,FEDDECISION-23JUN-C25,306ee4b7-6e59-4ac9-8a27-d699f63f274e,0.04
2023-05-06 15:59:12.382481+00:00,800,0.96,no,FEDDECISION-23JUN-C25,3f3d4fb5-ce5e-4977-801a-1f95f5b672d7,0.04
2023-05-06 16:00:05.640118+00:00,500,0.96,no,FEDDECISION-23JUN-C25,b47f41ad-a491-48dc-ae80-ba744315f901,0.04
2023-05-06 17:23:21.295231+00:00,20,0.96,no,FEDDECISION-23JUN-C25,21ccd469-c646-4b6c-8567-cf92e420f8df,0.04
2023-05-06 17:23:21.295231+00:00,40,0.96,no,FEDDECISION-23JUN-C25,2f6cc302-8370-4b95-b9ec-9e64bbd21e96,0.04
2023-05-06 17:23:21.295231+00:00,635,0.96,no,FEDDECISION-23JUN-C25,913464e8-98c4-47bb-9cc0-7883333a433d,0.04
2023-05-06 17:23:21.295231+00:00,30,0.96,no,FEDDECISION-23JUN-C25,a01505b0-2076-4c9d-8af4-e2941e744bb3,0.04
2023-05-07 18:32:55.053996+00:00,93,0.96,yes,FEDDECISION-23JUN-C25,f9b63420-85e4-44b4-b1e7-2b6f8956296f,0.04
2023-05-07 18:32:55.053996+00:00,500,0.96,yes,FEDDECISION-23JUN-C25,47033109-3e89-4d4e-8156-c3d50ae2ee04,0.04
2023-05-07 18:32:55.053996+00:00,275,0.96,yes,FEDDECISION-23JUN-C25,07e6e9d8-57a7-492a-96ab-ac9033e7e65f,0.04
2023-05-07 18:32:55.053996+00:00,87,0.96,yes,FEDDECISION-23JUN-C25,35c20b38-64fd-4c41-adf7-87af012078e4,0.04
2023-05-07 18:39:22.416218+00:00,98,0.96,no,FEDDECISION-23JUN-C25,94d56512-c5c3-405c-90f9-774ce5fa97ae,0.04
2023-05-07 19:05:44.237293+00:00,98,0.97,no,FEDDECISION-23JUN-C25,1a050d99-5d06-4aac-a87c-d9c4684eed38,0.03
2023-05-08 15:04:32.089604+00:00,52,0.97,no,FEDDECISION-23JUN-C25,6241d026-0c4c-4d50-a42c-2d1c857edcd7,0.03
2023-05-08 15:06:16.755527+00:00,135,0.97,no,FEDDECISION-23JUN-C25,60bc6f2f-19f5-4a27-845f-92fad9fa41f5,0.03
2023-05-08 17:20:17.818724+00:00,146,0.97,no,FEDDECISION-23JUN-C25,534d5ba8-e9ac-4631-8c9e-dc6d6ac7f740,0.03
2023-05-08 17:20:17.861749+00:00,146,0.97,no,FEDDECISION-23JUN-C25,8c238560-5a40-418d-a89f-0117a7fa94f8,0.03
2023-05-08 17:20:17.939237+00:00,146,0.97,no,FEDDECISION-23JUN-C25,03d04615-1abf-4cf6-9c9f-e4b9559b25cd,0.03
2023-05-08 17:22:36.647922+00:00,138,0.97,no,FEDDECISION-23JUN-C25,5694efb8-c2b2-4dd2-9f0b-9f79b3678839,0.03
2023-05-08 17:23:05.830808+00:00,138,0.97,no,FEDDECISION-23JUN-C25,a81d2402-eb57-43f7-b59c-75f56098adc7,0.03
2023-05-08 17:23:15.531475+00:00,157,0.97,no,FEDDECISION-23JUN-C25,b91a37ca-063a-4e21-a9cd-b777311f42d4,0.03
2023-05-08 17:23:15.542139+00:00,116,0.97,no,FEDDECISION-23JUN-C25,9d0268f9-ce81-4ff3-9e7e-4dded622a3e0,0.03
2023-05-08 17:23:15.547833+00:00,138,0.97,no,FEDDECISION-23JUN-C25,c9813227-2c64-4fa2-89c4-a61edb4d64d1,0.03
2023-05-08 17:23:15.616958+00:00,79,0.97,no,FEDDECISION-23JUN-C25,32eb4544-a2ed-40c3-9400-94838ee4f784,0.03
2023-05-08 17:23:15.641325+00:00,79,0.97,no,FEDDECISION-23JUN-C25,aa6566c1-a85c-4fe4-97c9-2005661ebfa1,0.03
2023-05-08 17:25:26.729864+00:00,50,0.97,no,FEDDECISION-23JUN-C25,1ee6d7fe-7ad6-44cf-8a75-a0390f8fef35,0.03
2023-05-08 17:25:34.227296+00:00,50,0.97,no,FEDDECISION-23JUN-C25,edabbf17-3a83-44ed-b9ff-53763450c031,0.03
2023-05-08 17:25:48.969923+00:00,34,0.97,no,FEDDECISION-23JUN-C25,c926e8eb-c31a-4435-a802-c9cbe43f944f,0.03
2023-05-08 17:25:50.022228+00:00,16,0.97,no,FEDDECISION-23JUN-C25,d802a242-79a1-4d2e-bd10-a8aa141a4d0d,0.03
2023-05-08 17:26:04.945500+00:00,106,0.97,no,FEDDECISION-23JUN-C25,6595502d-7fe0-4fe1-975f-e3364162abf7,0.03
2023-05-08 17:29:24.348094+00:00,5,0.97,no,FEDDECISION-23JUN-C25,6f95aa2f-b016-4d04-b0f3-d02d2ad67105,0.03
2023-05-08 19:50:27.067925+00:00,82,0.97,no,FEDDECISION-23JUN-C25,8f0b5bd5-65c3-403c-8311-2ccc3837afe4,0.03
2023-05-08 19:54:46.972558+00:00,18,0.97,no,FEDDECISION-23JUN-C25,cf3a411f-1d12-444e-b40a-e9c58402f6aa,0.03
2023-05-08 20:09:08.112999+00:00,100,0.97,no,FEDDECISION-23JUN-C25,7ee4be9d-6737-4432-b48c-0fef2e3c4619,0.03
2023-05-08 20:09:37.913910+00:00,53,0.97,no,FEDDECISION-23JUN-C25,9836d3be-c784-406d-b4cd-241a4dcb147f,0.03
2023-05-08 21:21:32.837718+00:00,142,0.97,no,FEDDECISION-23JUN-C25,62157300-419f-47d5-a34a-4cf1363853bb,0.03
2023-05-08 21:21:32.846842+00:00,221,0.97,no,FEDDECISION-23JUN-C25,11ed4d15-c2d9-4f28-921e-11422a970625,0.03
2023-05-08 21:21:32.862505+00:00,142,0.97,no,FEDDECISION-23JUN-C25,7b80511b-a292-47d4-9471-7461e695dfd9,0.03
2023-05-08 21:21:32.937569+00:00,142,0.97,no,FEDDECISION-23JUN-C25,ea28083d-6878-4c2a-8a20-a6906101c8de,0.03
2023-05-09 01:52:08.328625+00:00,10,0.97,no,FEDDECISION-23JUN-C25,098cff4a-4fd7-4bf7-925d-3f74c08f7db2,0.03
2023-05-09 15:53:23.632355+00:00,8,0.97,no,FEDDECISION-23JUN-C25,1d1471a6-adb3-4cdf-8816-d9f68d84393e,0.03
2023-05-09 15:53:57.365996+00:00,8,0.97,no,FEDDECISION-23JUN-C25,d7250f0c-af54-40f1-8ca9-4bb03a378fa4,0.03
2023-05-09 15:53:57.441635+00:00,8,0.97,no,FEDDECISION-23JUN-C25,57252626-9127-45e0-ab73-fb1d7c077a8b,0.03
2023-05-09 16:18:34.509950+00:00,25,0.96,yes,FEDDECISION-23JUN-C25,6af4eb82-5dcd-49f1-a5fd-5beed3b143f4,0.04
2023-05-09 17:09:08.625568+00:00,186,0.97,no,FEDDECISION-23JUN-C25,87425680-c1b3-405e-9f48-22b98513f4be,0.03
2023-05-09 17:09:08.634044+00:00,97,0.97,no,FEDDECISION-23JUN-C25,6fe2e203-8d90-4871-958a-ba03cb634c1f,0.03
2023-05-09 17:09:08.643913+00:00,89,0.97,no,FEDDECISION-23JUN-C25,8bb05ffd-3d34-4984-b6f5-fe513108e95b,0.03
2023-05-09 19:05:46.328375+00:00,22,0.97,no,FEDDECISION-23JUN-C25,3a9da8ec-2ec7-495a-b45a-fdeb488b3548,0.03
