created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2024-01-31 22:46:33.738901+00:00,400,0.78,no,FEDDECISION-24MAR20-C25,4f475b4b-94da-45c8-b3fe-b0a603a8e990,0.22
2024-02-01 03:03:45.021186+00:00,112,0.78,yes,FEDDECISION-24MAR20-C25,ba31cebc-e059-47db-a301-6dfaa0c93ffe,0.22
2024-02-01 16:13:24.834431+00:00,288,0.78,yes,FEDDECISION-24MAR20-C25,62970a63-b13a-4c7d-b4c1-ae2973061b70,0.22
2024-02-01 16:13:24.834431+00:00,400,0.78,yes,FEDDECISION-24MAR20-C25,439c1e1e-705a-44cc-a852-4cacaf6becc7,0.22
2024-02-01 16:13:24.834431+00:00,1,0.78,yes,FEDDECISION-24MAR20-C25,8a4bdb7a-113e-44e5-b076-e2063e54d78b,0.22
2024-02-01 22:01:28.664607+00:00,41,0.77,yes,FEDDECISION-24MAR20-C25,95d8b080-05ed-414d-907e-5ab2b2988467,0.23
2024-02-02 13:31:07.383331+00:00,1000,0.82,no,FEDDECISION-24MAR20-C25,d2620010-976c-4884-b3bb-26d120a0e10d,0.18
2024-02-02 13:31:07.383331+00:00,27,0.83,no,FEDDECISION-24MAR20-C25,64974b73-d16a-4306-b946-28231fd4cc73,0.17
2024-02-02 13:53:18.152280+00:00,300,0.85,no,FEDDECISION-24MAR20-C25,c4de541f-f545-4897-a516-9117c01a4006,0.15
2024-02-02 14:20:57.495929+00:00,473,0.85,no,FEDDECISION-24MAR20-C25,8e59afd7-71b2-4074-a641-d6b17ecbacaa,0.15
2024-02-02 14:20:57.653914+00:00,10,0.85,no,FEDDECISION-24MAR20-C25,763ea05a-8450-42a4-9b05-73958be31e8b,0.15
2024-02-02 14:20:57.656766+00:00,10,0.85,no,FEDDECISION-24MAR20-C25,abd83e81-7acf-413a-b667-475650625781,0.15
2024-02-02 14:20:57.769196+00:00,207,0.85,no,FEDDECISION-24MAR20-C25,a8fda6ad-9cc4-4584-9814-36470fb0fb4f,0.15
2024-02-02 14:32:19.494820+00:00,500,0.85,yes,FEDDECISION-24MAR20-C25,61693c27-b7cc-4959-b6b6-29f56c636773,0.15
2024-02-02 14:32:40.100704+00:00,653,0.82,yes,FEDDECISION-24MAR20-C25,e3c80e1b-fe27-43f5-a3d6-ad38bb97882d,0.18
2024-02-02 14:32:40.100704+00:00,10,0.83,yes,FEDDECISION-24MAR20-C25,8800b751-2b5c-47b7-b6b1-f0fdc8ca5c87,0.17
2024-02-02 14:32:40.100704+00:00,10,0.84,yes,FEDDECISION-24MAR20-C25,5687dc9f-3791-417a-86a7-79fb61413bd4,0.16
2024-02-02 14:32:40.100704+00:00,207,0.85,yes,FEDDECISION-24MAR20-C25,1f732f97-44a6-4326-b68e-419e3dd0951d,0.15
