created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2025-01-29 15:08:39.447700+00:00,25,0.82,no,KXFEDDECISION-25MAR-C25,7c622b2d-2859-4565-bf6d-6180bad61440,0.18
2025-01-29 15:09:37.753649+00:00,37,0.82,no,KXFEDDECISION-25MAR-C25,f9f9f0f2-cd10-4c11-ba4b-e6e70e3da253,0.18
2025-01-29 15:14:56.556155+00:00,29,0.86,no,KXFEDDECISION-25MAR-C25,e0f12cfc-a4df-47b3-aab6-5bd0b3de38d8,0.14
2025-01-29 15:15:05.619891+00:00,24,0.86,no,KXFEDDECISION-25MAR-C25,6249727b-2959-478d-9ccf-b01a1567fdcf,0.14
2025-01-29 15:15:31.301358+00:00,5,0.86,no,KXFEDDECISION-25MAR-C25,56568c41-77dd-4306-b8c2-5062e7a851ba,0.14
2025-01-29 15:16:16.954671+00:00,29,0.86,no,KXFEDDECISION-25MAR-C25,448b2623-39f7-451a-9832-627e8d04a9e2,0.14
2025-01-29 15:17:59.174396+00:00,30,0.85,no,KXFEDDECISION-25MAR-C25,1be914b9-6617-4ed2-b7e2-7db505f00035,0.15
2025-01-29 15:19:43.708165+00:00,58,0.85,no,KXFEDDECISION-25MAR-C25,1e71babd-dfdd-4209-8483-ec4184c58be5,0.15
2025-01-29 16:06:03.553182+00:00,29,0.84,no,KXFEDDECISION-25MAR-C25,014a177d-a62d-4c8e-b125-8cef39a5c898,0.16
2025-01-29 16:25:04.711871+00:00,2,0.83,no,KXFEDDECISION-25MAR-C25,71277566-5f26-4f14-824a-7e42d3942536,0.17
2025-01-29 17:12:28.145836+00:00,30,0.82,no,KXFEDDECISION-25MAR-C25,5bfd5e69-c559-49f9-8bca-26ade34e8cd1,0.18
2025-01-29 17:16:22.429848+00:00,88,0.77,yes,KXFEDDECISION-25MAR-C25,96864db0-cc36-4272-807c-2d3594baad08,0.23
2025-01-29 17:16:22.429848+00:00,84,0.77,yes,KXFEDDECISION-25MAR-C25,b89fe183-229d-4cd8-8c42-8d8e9308e389,0.23
2025-01-29 17:16:22.429848+00:00,2,0.78,yes,KXFEDDECISION-25MAR-C25,e9e9e6a4-d5ba-44b0-81ae-e80478ebec6b,0.22
2025-01-29 17:16:22.429848+00:00,29,0.78,yes,KXFEDDECISION-25MAR-C25,ee333a8d-8026-4c2a-8a80-ba5fc09ddb72,0.22
2025-01-29 17:51:52.780173+00:00,10,0.83,no,KXFEDDECISION-25MAR-C25,0d867c7d-086e-443e-ae54-4e397ef16471,0.17
2025-01-29 17:51:52.780173+00:00,20,0.82,no,KXFEDDECISION-25MAR-C25,3a2bd2ff-26fe-470c-ae6b-aa914b035283,0.18
2025-01-29 17:51:52.780173+00:00,30,0.82,no,KXFEDDECISION-25MAR-C25,51ac9ab4-7556-4526-b3d7-399e35f10785,0.18
2025-01-29 18:12:36.338296+00:00,11,0.78,yes,KXFEDDECISION-25MAR-C25,d88ab7b1-d47f-4c25-aca0-d56c145c3163,0.22
2025-01-29 18:12:36.338296+00:00,19,0.78,yes,KXFEDDECISION-25MAR-C25,4340d15b-b348-4843-8274-07c4876de708,0.22
2025-01-29 18:12:36.338296+00:00,13,0.78,yes,KXFEDDECISION-25MAR-C25,bb9810f9-776b-43cf-a6bd-1568f670f9dc,0.22
2025-01-29 18:45:44.530544+00:00,37,0.79,yes,KXFEDDECISION-25MAR-C25,0ba34602-e2f1-409a-846f-129dfcfe84a5,0.21
2025-01-29 18:45:44.530544+00:00,200,0.78,yes,KXFEDDECISION-25MAR-C25,99e7b283-39ea-4ea6-b411-2c274de9ab15,0.22
2025-01-29 18:47:05.533468+00:00,29,0.76,yes,KXFEDDECISION-25MAR-C25,9cf85773-a398-4e2a-8516-02549ada2b5d,0.24
2025-01-29 18:47:05.533468+00:00,50,0.76,yes,KXFEDDECISION-25MAR-C25,ad4498b0-ccd7-4823-9444-81c9b0a0bd0f,0.24
2025-01-29 18:56:04.710923+00:00,39,0.76,yes,KXFEDDECISION-25MAR-C25,c8639148-f979-4f2d-aa90-77522ecd4a32,0.24
2025-01-29 19:06:07.332170+00:00,10,0.8,no,KXFEDDECISION-25MAR-C25,048cc2cc-da26-4857-af49-d24e4bd6e2fe,0.2
2025-01-29 19:12:32.087772+00:00,3,0.76,yes,KXFEDDECISION-25MAR-C25,c1fb7006-179a-47d1-9202-858503383663,0.24
2025-01-29 19:25:48.143704+00:00,100,0.76,yes,KXFEDDECISION-25MAR-C25,6e7ff951-5ebc-49c8-8719-5c1d9000ce41,0.24
2025-01-29 19:34:43.536527+00:00,7,0.76,yes,KXFEDDECISION-25MAR-C25,a0535d35-ad5a-4f31-8c9a-cd56c72c1c09,0.24
2025-01-29 19:37:31.776697+00:00,36,0.81,no,KXFEDDECISION-25MAR-C25,eabf7e03-fdc5-4d5d-bfc7-ab245a8d3e46,0.19
2025-01-29 20:14:06.247500+00:00,39,0.76,yes,KXFEDDECISION-25MAR-C25,a175574c-27e1-4000-ae1f-7a1ccb8f55d5,0.24
2025-01-29 20:29:39.603358+00:00,35,0.82,no,KXFEDDECISION-25MAR-C25,dbb22280-867e-4537-ba20-5e2998053d24,0.18
2025-01-29 20:29:39.603358+00:00,26,0.82,no,KXFEDDECISION-25MAR-C25,e2853a88-f790-49f9-b0f9-69553911110f,0.18
2025-01-29 20:30:36.902251+00:00,60,0.83,no,KXFEDDECISION-25MAR-C25,e6c83d5e-b228-488d-9d6f-c0cb1277d3e8,0.17
2025-01-29 20:44:55.452699+00:00,34,0.79,yes,KXFEDDECISION-25MAR-C25,db0ba762-0f9e-4fa3-992e-f0db6df9484b,0.21
2025-01-29 20:56:19.536330+00:00,22,0.79,yes,KXFEDDECISION-25MAR-C25,06fd4ed7-18e5-4df0-90a4-76bf79e6ed5a,0.21
2025-01-29 21:03:22.932649+00:00,120,0.83,no,KXFEDDECISION-25MAR-C25,82884fcc-a989-4100-a133-88b643ff8f39,0.17
2025-01-29 21:03:28.213281+00:00,3,0.83,no,KXFEDDECISION-25MAR-C25,db6c8b08-26d6-4784-a982-638df8d78948,0.17
2025-01-29 21:25:10.514278+00:00,59,0.83,no,KXFEDDECISION-25MAR-C25,8bd33970-0cc9-4cc9-b795-fba2a4a4a29e,0.17
2025-01-29 22:22:33.845695+00:00,119,0.83,no,KXFEDDECISION-25MAR-C25,feb71a45-d4a1-42e2-a41c-f7fb2b43a426,0.17
2025-01-29 22:42:08.339439+00:00,48,0.83,no,KXFEDDECISION-25MAR-C25,1c4dc053-29b7-491f-adcb-5c505b35e813,0.17
2025-01-29 22:48:14.520465+00:00,1099,0.76,yes,KXFEDDECISION-25MAR-C25,e7bcc0db-e06a-4346-8228-0ff00c2276ba,0.24
2025-01-29 22:48:14.520465+00:00,3,0.78,yes,KXFEDDECISION-25MAR-C25,d9b57b93-4bc5-4365-bb75-9c6bc50f6ada,0.22
2025-01-29 22:48:14.520465+00:00,32,0.78,yes,KXFEDDECISION-25MAR-C25,d5ab922f-077e-4ea0-b43f-9adfbd5c3b03,0.22
2025-01-29 22:48:14.520465+00:00,38,0.79,yes,KXFEDDECISION-25MAR-C25,cf83de6f-dcf3-4650-ab57-6767326a8f8e,0.21
2025-01-29 22:48:14.520465+00:00,338,0.78,yes,KXFEDDECISION-25MAR-C25,8b64f41f-689f-4060-83b3-b3ec73765040,0.22
2025-01-29 22:48:14.520465+00:00,250,0.78,yes,KXFEDDECISION-25MAR-C25,95719839-8199-497d-a96c-c82fed7eb4dc,0.22
2025-01-29 22:48:14.520465+00:00,10,0.76,yes,KXFEDDECISION-25MAR-C25,93ed3517-0385-43dc-a119-25df12c00cc6,0.24
2025-01-29 22:48:14.520465+00:00,33,0.76,yes,KXFEDDECISION-25MAR-C25,324e6146-c60e-46fb-aa48-ec95193d3221,0.24
2025-01-29 22:48:14.520465+00:00,200,0.77,yes,KXFEDDECISION-25MAR-C25,99471562-3cf9-49c8-80fe-30027793d9d6,0.23
2025-01-29 22:48:14.520465+00:00,44,0.79,yes,KXFEDDECISION-25MAR-C25,761bbccf-0942-4a69-9344-e25c03760e68,0.21
2025-01-29 22:58:01.866556+00:00,10,0.78,yes,KXFEDDECISION-25MAR-C25,783ba196-661a-4c5a-b174-405f67fa24bc,0.22
2025-01-29 23:06:11.753199+00:00,11,0.79,yes,KXFEDDECISION-25MAR-C25,6c3899bc-9442-4fed-a990-d8e533dc18b5,0.21
2025-01-29 23:18:26.021051+00:00,1,0.78,yes,KXFEDDECISION-25MAR-C25,76404e86-ae78-4c58-bb58-be41a072bbc7,0.22
2025-01-29 23:18:26.021051+00:00,89,0.79,yes,KXFEDDECISION-25MAR-C25,25033edd-4bd9-4882-881c-3098d7eb5cad,0.21
2025-01-30 01:19:19.725394+00:00,23,0.8,yes,KXFEDDECISION-25MAR-C25,2588e80b-5b1d-4135-b59b-ebf27733d918,0.2
2025-01-30 03:00:14.466917+00:00,99,0.81,yes,KXFEDDECISION-25MAR-C25,5f6f00e2-1a2c-4480-a35d-8824cebfa320,0.19
2025-01-30 03:00:50.885319+00:00,59,0.83,no,KXFEDDECISION-25MAR-C25,4b89ac97-8122-4cbe-a853-fdab1ea09e58,0.17
2025-01-30 04:49:19.768144+00:00,26,0.82,yes,KXFEDDECISION-25MAR-C25,01092f1e-6ef9-40d3-862b-e267ce6b0fb7,0.18
2025-01-30 05:05:35.763617+00:00,5,0.82,yes,KXFEDDECISION-25MAR-C25,5bd533e8-35c7-401d-bca6-1629803d378c,0.18
2025-01-30 05:38:39.126340+00:00,52,0.82,yes,KXFEDDECISION-25MAR-C25,fb5a385c-85c5-43d0-9f8c-079780f6ad7c,0.18
2025-01-30 05:55:44.241231+00:00,404,0.82,yes,KXFEDDECISION-25MAR-C25,5be814b3-8ca9-4329-a985-e74f77fad8eb,0.18
2025-01-30 06:35:40.700814+00:00,30,0.82,yes,KXFEDDECISION-25MAR-C25,8b9f06c4-6fbe-4e38-a071-65e47d65ce3d,0.18
2025-01-30 07:58:08.023026+00:00,472,0.82,yes,KXFEDDECISION-25MAR-C25,272be9b3-c5de-49a8-94ac-26dc32c6b7e8,0.18
2025-01-30 13:59:32.330649+00:00,50,0.82,yes,KXFEDDECISION-25MAR-C25,1a4e85be-b22e-4500-a39a-d2037ea6e763,0.18
2025-01-30 13:59:32.330649+00:00,50,0.82,yes,KXFEDDECISION-25MAR-C25,99664dcf-7db1-4f24-938e-f3e581fa05a0,0.18
2025-01-30 14:44:10.710590+00:00,11,0.82,yes,KXFEDDECISION-25MAR-C25,63f01a6c-37d1-4e12-9ead-22e2821a5a2b,0.18
