id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x8e83296aaa2216d1413a59b78d83e2ca8d1865a37a8eb941317e8312051de5db_0x6a6cba082f6aaf72723e1605d89778ae6074e9c6c13e8cc812c2819cc226c8b2,0x8e83296aaa2216d1413a59b78d83e2ca8d1865a37a8eb941317e8312051de5db,1719259428,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,1187.76,1081.05036,0.0,YES,2024-06-24 20:03:48+00:00,SELL,1081.05036,1187.76,0.9101589209941402,0.9101589209941402,0.089841
0xcc522eefe9f29f15f0cae6eacbe6d649a8ca9a1c42e325cab564fe66722fea16_0xd6e95a9f89d7615f48c9a17daa25f4e7f331bdb805902083d3ded99466ba7079,0xcc522eefe9f29f15f0cae6eacbe6d649a8ca9a1c42e325cab564fe66722fea16,1719263541,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x71e11e0fc20a2adf27026fbf8674b38f8ff945f0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,300.0,273.0,0.0,YES,2024-06-24 21:12:21+00:00,SELL,273.0,300.0,0.91,0.91,0.09
0x4bd920f20125e0c8326d8fcc4389b2641e0d374272914b63c83923a6d9668b4d_0xd6e95a9f89d7615f48c9a17daa25f4e7f331bdb805902083d3ded99466ba7079,0x4bd920f20125e0c8326d8fcc4389b2641e0d374272914b63c83923a6d9668b4d,1719263541,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x71e11e0fc20a2adf27026fbf8674b38f8ff945f0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,255.0,232.05,0.0,YES,2024-06-24 21:12:21+00:00,SELL,232.05,255.0,0.91,0.91,0.09
0x571a512779af31b13d10e3ea67d1b11ae80ad4ff745bdcddaa72b9fb35c7bc9c_0x5ea7fd249b6d44a5601abbb3e31ae02b674c105fc83b1aa8c6d9ffe4a2a8ad70,0x571a512779af31b13d10e3ea67d1b11ae80ad4ff745bdcddaa72b9fb35c7bc9c,1719266622,0x288d3c0a69966ef5b8b6549232e5b8e52b2cf517,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0.109989,0.119294,0.0,YES,2024-06-24 22:03:42+00:00,BUY,0.109989,0.119294,0.9219994299797141,0.9219994299797141,0.078001
0xb63e9c326e1957dce0e3061e0052215406da63d309afedd975a509447fcbc3cd_0x26d7e857895e9e5ec78c0023d86b1c59ebe3711b8ed0126b20b68bc40fbc5ac6,0xb63e9c326e1957dce0e3061e0052215406da63d309afedd975a509447fcbc3cd,1719276331,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,1455.0,1335.825,0.0,YES,2024-06-25 00:45:31+00:00,SELL,1335.825,1455.0,0.9180927835051547,0.9180927835051547,0.081907
0xdb177a82c6c94401f5112e33e02046b1ce0ebd77761fc09b3bcf17642524e10b_0xa6f7342b5da0875c8e07fc338405ea42eaa9ae4ca9b2d514a63dfd12877027b9,0xdb177a82c6c94401f5112e33e02046b1ce0ebd77761fc09b3bcf17642524e10b,1719276385,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x71e11e0fc20a2adf27026fbf8674b38f8ff945f0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,255.0,233.325,0.0,YES,2024-06-25 00:46:25+00:00,SELL,233.325,255.0,0.9149999999999999,0.9149999999999999,0.085
0xf9f4d219d173b9a4a14b52b08efeaed7f48966be47aa02bb5280a5b6a407601b_0xa6f7342b5da0875c8e07fc338405ea42eaa9ae4ca9b2d514a63dfd12877027b9,0xf9f4d219d173b9a4a14b52b08efeaed7f48966be47aa02bb5280a5b6a407601b,1719276385,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x71e11e0fc20a2adf27026fbf8674b38f8ff945f0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,300.0,274.5,0.0,YES,2024-06-25 00:46:25+00:00,SELL,274.5,300.0,0.915,0.915,0.085
0x7b7376325deecfd0490e84d7151d82acb5ba8952c51cf26ba170974adcab7e19_0x012e28f557df8a0e7be968fd78cf0fcfecc6940c52d2001d28b2fe3e15bd75e4,0x7b7376325deecfd0490e84d7151d82acb5ba8952c51cf26ba170974adcab7e19,1719300993,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,900.0,823.3,0.0,YES,2024-06-25 07:36:33+00:00,SELL,823.3,900.0,0.9147777777777777,0.9147777777777777,0.085222
0x95641c25c1b1d8afc5c16a92281c35c4f148dbe0edc27479fca3a493d09931c8_0xa671fc8761df8faa568fca862f507b308cef8423e297882c5a8c7ca39fb61546,0x95641c25c1b1d8afc5c16a92281c35c4f148dbe0edc27479fca3a493d09931c8,1719319444,0xe28a424012a3d00c9d236d9b5ff00ef989518072,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,49.999989,54.229923,0.0,YES,2024-06-25 12:44:04+00:00,BUY,49.999989,54.229923,0.92199999988936,0.92199999988936,0.078
0xa644b73372adcfb9776cd71ee0293975c1fc02cedf855fcf41223b2a20b0887c_0xc9be76042312ca6915ff79e2eced2a0effe157b357290faa2c49eab646397c00,0xa644b73372adcfb9776cd71ee0293975c1fc02cedf855fcf41223b2a20b0887c,1719332550,0xf78dd17e5abbb6f3ef76858061b58891f1766fb5,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,4.61,5.0,0.0,YES,2024-06-25 16:22:30+00:00,BUY,4.61,5.0,0.922,0.922,0.078
0x923e166995b5a02079d3e5b8120adf937b993e1fe0f05ca2e1f7ffb7f7cc6663_0x4defd10b21f81547a9c086291ee6edd8c6f62a271966e05347a015477e88a4be,0x923e166995b5a02079d3e5b8120adf937b993e1fe0f05ca2e1f7ffb7f7cc6663,1719370183,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0x0c89e6caa97c7f09b6e8527ae64528e9aa8ebd25,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,1.088138,0.999998,0.0,YES,2024-06-26 02:49:43+00:00,SELL,0.999998,1.088138,0.9189992445811102,0.9189992445811102,0.081001
0x878a2263385e92f4600c02f301c5d45548da0eb0090ce1f1cc2c91276ddbdd27_0x4defd10b21f81547a9c086291ee6edd8c6f62a271966e05347a015477e88a4be,0x878a2263385e92f4600c02f301c5d45548da0eb0090ce1f1cc2c91276ddbdd27,1719370277,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0x09b3c21036a30cfe1d65074e82080c0ef7a855c7,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,100.0,91.9,0.0,YES,2024-06-26 02:51:17+00:00,SELL,91.9,100.0,0.919,0.919,0.081
0x32efef17d65f808419f4d87e7dd99ff088eee55c98bfe2faf4e8480e595d8cfa_0x4defd10b21f81547a9c086291ee6edd8c6f62a271966e05347a015477e88a4be,0x32efef17d65f808419f4d87e7dd99ff088eee55c98bfe2faf4e8480e595d8cfa,1719403966,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0xfb75b856d6b7eac6a1ddfa797e117c5794736c70,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,98.9,90.8891,0.0,YES,2024-06-26 12:12:46+00:00,SELL,90.8891,98.9,0.9189999999999999,0.9189999999999999,0.081
