id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x4b071596e983d4314aedd02224205021dc4fd1fc7609af472d3caebefd1fb3be_0x026d9b3cef85bf3507653907dd657c1335b8e6ca9261ef4a138684aac646bdff,0x4b071596e983d4314aedd02224205021dc4fd1fc7609af472d3caebefd1fb3be,1706806796,0xcb14f61711d913773f4b982af340fa7eae175358,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,14.25,15.0,0.0,YES,2024-02-01 16:59:56+00:00,BUY,14.25,15.0,0.95,0.95,0.05
0x867ee5aad9381dfb3f002e20939b5cbc99bc9b3aaf5dcdf32d3f2e55aed14d95_0x274deac9a0ca3a683406431b1da44b3b0dae18e2fc69fff4df695afe236c2cfc,0x867ee5aad9381dfb3f002e20939b5cbc99bc9b3aaf5dcdf32d3f2e55aed14d95,1707831902,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xa84bdfe6ffa8bc7dd21b5c412258062e7b765055,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,5.374077,105.374058,0.0,YES,2024-02-13 13:45:02+00:00,BUY,5.374077,105.374058,0.05100000039858007,0.05100000039858007,0.949
0x17357cbd44bb5b38e0a1f3507722429634d74ecee070e476d79165f237c0eee3_0xbec49ab436b0bd77a33f7aab592f02e73946f11b88d35cddbb8063cc8719ca95,0x17357cbd44bb5b38e0a1f3507722429634d74ecee070e476d79165f237c0eee3,1707835489,0xda0d6269d8362ad0dd156213715b3d69be2eccc8,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,6.0,100.0,0.0,YES,2024-02-13 14:44:49+00:00,BUY,6.0,100.0,0.06,0.06,0.94
0xa092ec5415d4103f681fb831a2a1ec5047cb5b9ff8f5cdbefd4b20829c9856b1_0x17322d8a47a132fb490cc22aa27d8f88d1a70633e14bf78abb904eb3c7cc19ca,0xa092ec5415d4103f681fb831a2a1ec5047cb5b9ff8f5cdbefd4b20829c9856b1,1708231512,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xc5d563a36ae78145c45a50134d48a1215220f80a,51735590924894170001569823740991899172901949146021448619123146982012128066328,0,105.37,100.20687,0.0,YES,2024-02-18 04:45:12+00:00,SELL,100.20687,105.37,0.951,0.951,0.049
0x0ed838be540648b237e2a50afb467f875f068afe2c8a37867cc75af64afab580_0x621bff3cda99f133b92dd71700aa450e7af07437dd4625451e236c4e25592b44,0x0ed838be540648b237e2a50afb467f875f068afe2c8a37867cc75af64afab580,1708231604,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,137.54313,144.63,0.0,YES,2024-02-18 04:46:44+00:00,BUY,137.54313,144.63,0.951,0.951,0.049
0xd5e6b02fe27f0203e875cc75686c692913003cacf63b288b6bfb2a9d3879b534_0x93fc294c460a595d65ba5faf6bec3d150e3cef8ae04d1ab9f75d73b8c4ad4ea5,0xd5e6b02fe27f0203e875cc75686c692913003cacf63b288b6bfb2a9d3879b534,1708368834,0x30e443872ddf63b2908a49f92cd690c304a55102,0x8a09e4f73db5ff0b77affdc2180f09be630eabe5,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,343.636363,363.636362,0.0,YES,2024-02-19 18:53:54+00:00,BUY,343.636363,363.636362,0.9450000025025,0.9450000025025,0.055
0xb689942edf2e70f43c515c0b44d7df0ca62eef30f4431a59952bb2a3b8b3de94_0x5d287c18105c84ae41edaefaaf9987e7c25b774f6f90f3b2c175dab38e3e8182,0xb689942edf2e70f43c515c0b44d7df0ca62eef30f4431a59952bb2a3b8b3de94,1708498898,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0xceeea8b6482628f5e0ac12e213bc42d79cbd1574,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,146.25,156.25,0.0,YES,2024-02-21 07:01:38+00:00,BUY,146.25,156.25,0.936,0.936,0.064
0xb9e76d8a744a5847debaf79f5135b9fed3678d3a43b906aa2117b5f04f6e850a_0xb4158b5ac57b596fbd2fef348e5f2a9903614d24833105786575de10bac7ccb9,0xb9e76d8a744a5847debaf79f5135b9fed3678d3a43b906aa2117b5f04f6e850a,1708580828,0xb912b53ae7ac62f3565f19cd5dbf2384f25260a0,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,75.359985,78.993695,0.0,YES,2024-02-22 05:47:08+00:00,BUY,75.359985,78.993695,0.9539999996202227,0.9539999996202227,0.046
0xf8789d787a897a9f9a6e42ce49065693828de4049a24be03803d2f808a141223_0x09fd8cab64edb30b3f634590bf649d37b9b72fcd7a7b9dfc0034159602998da1,0xf8789d787a897a9f9a6e42ce49065693828de4049a24be03803d2f808a141223,1708630804,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,401.64354,421.01,0.0,YES,2024-02-22 19:40:04+00:00,BUY,401.64354,421.01,0.954,0.954,0.046
0x661afcbc62d8269394782a9a3e4926661805272a41e11819af236717c1285d4a_0xfb6a950d58180a39623ac019c2eb7580396a778f971ffa0dc26e5c0a9ca08268,0x661afcbc62d8269394782a9a3e4926661805272a41e11819af236717c1285d4a,1708657021,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,476.5,500.0,0.0,YES,2024-02-23 02:57:01+00:00,BUY,476.5,500.0,0.953,0.953,0.047
0x4b9dcd150d7b954d5192a0e8aea9d9c73b9bc7c0fdb4f57ff7698db44f4751e4_0xd8d71f128f5bfe9eb3f63492417d8209671ddff8f03e7bb5c6d0d45e7501c9df,0x4b9dcd150d7b954d5192a0e8aea9d9c73b9bc7c0fdb4f57ff7698db44f4751e4,1708659337,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,476.0,500.0,0.0,YES,2024-02-23 03:35:37+00:00,BUY,476.0,500.0,0.952,0.952,0.048
0x5af76073f7406b1ce633f29db3f83cf9194d1b2d760cd8a4eedef80727fef7c2_0x0e3c2e8c4f209a43a8665d2676d477ba5c0b4092f1a6c755aafd5cec1485e7b4,0x5af76073f7406b1ce633f29db3f83cf9194d1b2d760cd8a4eedef80727fef7c2,1708664289,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,714.0,750.0,0.0,YES,2024-02-23 04:58:09+00:00,BUY,714.0,750.0,0.952,0.952,0.048
0xae6bfc6a60eb3639db9c9ddb7a3ddfbad9bf877b0752711743d459d4793c5bbe_0x98dd613094b92b445b85cb693aac8fdf4db77a1966b318e50e1a0384f60ae946,0xae6bfc6a60eb3639db9c9ddb7a3ddfbad9bf877b0752711743d459d4793c5bbe,1708712850,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,476.5,500.0,0.0,YES,2024-02-23 18:27:30+00:00,BUY,476.5,500.0,0.953,0.953,0.047
0xab7222bb9e4692a3fd4d2524fae97a3b1a587453f16c5c3988200aa56b5838dd_0xdba6a4e8d2c644595dadc40f8b426f73fe8081e6d88d3b9215fa319ddf4f8d05,0xab7222bb9e4692a3fd4d2524fae97a3b1a587453f16c5c3988200aa56b5838dd,1708802817,0x671151cf9a33e2e558e15feb73c0ad2d66e37d95,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,51735590924894170001569823740991899172901949146021448619123146982012128066328,99.999982,104.275268,0.0,YES,2024-02-24 19:26:57+00:00,BUY,99.999982,104.275268,0.95899999988492,0.95899999988492,0.041
