id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x031b7232754cc6c6d7c18b59c0720a09cb90f656a7ba00744c9d0b101e96e711_0x043bafc9be0079040aaa08c1dadcfc304d11109d49f11acf80684a9b65612865,0x031b7232754cc6c6d7c18b59c0720a09cb90f656a7ba00744c9d0b101e96e711,1714743994,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,391.072,8888.0,0.0,YES,2024-05-03 13:46:34+00:00,BUY,391.072,8888.0,0.044,0.044,0.956
0xd4cb7b2163261f2f1567129a55773ce51ab9be44ed08672551ef8dfbaa20bdd7_0x19487537d32e99eaf123792bdbee72ac1a6c6aa0dfced67019015fb113cd8668,0xd4cb7b2163261f2f1567129a55773ce51ab9be44ed08672551ef8dfbaa20bdd7,1714805717,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,26.0,500.0,0.0,YES,2024-05-04 06:55:17+00:00,BUY,26.0,500.0,0.052,0.052,0.948
0x51e5155a804c99274ffbd40a2e2b75967b7c3582c6786cf94439fd6c1a1bcaf7_0xe920075bd4102b924ccaad126d64972e555b62182809439776b53783b3522777,0x51e5155a804c99274ffbd40a2e2b75967b7c3582c6786cf94439fd6c1a1bcaf7,1714805725,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,78.01,1422.0,0.0,YES,2024-05-04 06:55:25+00:00,BUY,78.01,1422.0,0.05485935302390999,0.05485935302390999,0.945141
0xf1a3114651c79361922168dd64639d7ce5a5bdc81ea04c5762e975f60dd3517c_0xb3d1807914dfc9b6b440fe67d04ccaf93269d02b9b25aa244c904487af02e03b,0xf1a3114651c79361922168dd64639d7ce5a5bdc81ea04c5762e975f60dd3517c,1714982102,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,41923275653168802773722021577656941405318779178082176346555928498667069501442,0,200.0,191.4,0.0,NO,2024-05-06 07:55:02+00:00,SELL,191.4,200.0,0.9570000000000001,0.043,0.9570000000000001
0x3202f8accb14d911cc6e9b512199f0a162860bd1e63231f5575fb1fd02b10563_0x187d9ca2b1ec282af708bd67580c6b25165e35be20ea6b9b92ce62b76dc84b2e,0x3202f8accb14d911cc6e9b512199f0a162860bd1e63231f5575fb1fd02b10563,1714982172,0xfe175c90c4152392978fa402ed871657881298e9,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,11.2,200.0,0.0,YES,2024-05-06 07:56:12+00:00,BUY,11.2,200.0,0.055999999999999994,0.055999999999999994,0.944
0x42084f3650bbecef05a1324bb72b3e543d85a5b2ef23e375124a2b0fbb74f401_0x127fc703bb46df71e831a5f86e700a4ceb9b9b9c7d2af1b7008c6aa59321b71e,0x42084f3650bbecef05a1324bb72b3e543d85a5b2ef23e375124a2b0fbb74f401,1715112484,0x6d57da09ef86a327524853b36fbd2e39cf0cbfc5,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,208.333332,9.999999,0.0,YES,2024-05-07 20:08:04+00:00,SELL,9.999999,208.333332,0.04799999550719997,0.04799999550719997,0.952
0x5304b61ce514c98d1f329595b96d98a3bcdf29f66210ee6fd72e8c7cf88350c8_0x3843c9363d19386de4e66517809cb04ccb3041e9dd390cae2228fdc0d7c3d737,0x5304b61ce514c98d1f329595b96d98a3bcdf29f66210ee6fd72e8c7cf88350c8,1715113246,0xf6129c47f5ef4cab25f3aa67b5e3aaac77b15700,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,8.815,205.0,0.0,YES,2024-05-07 20:20:46+00:00,BUY,8.815,205.0,0.043,0.043,0.957
0x71b50d4a973415188ef33899cc90f5a4fb75fe3ebc9e33d2671a045edef2d133_0x5edb53aefaca666746a95ff114f73bd618ae13c1d61b0ff7df824aece5988097,0x71b50d4a973415188ef33899cc90f5a4fb75fe3ebc9e33d2671a045edef2d133,1715113276,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,6.71706,159.93,0.0,YES,2024-05-07 20:21:16+00:00,BUY,6.71706,159.93,0.041999999999999996,0.041999999999999996,0.958
0x1ecd10fdf45720f92aa70dc76b7b25e6a1b50b9e071c64ddea77e38cb006d5ae_0x926c789904d46fedc6e0b7a9e0700e1efc54d50fef5b8219b239b5420802bf72,0x1ecd10fdf45720f92aa70dc76b7b25e6a1b50b9e071c64ddea77e38cb006d5ae,1715184140,0xd24312889d8117122481063b2ca15152d8232dcf,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,1.999999,43.478259,0.0,YES,2024-05-08 16:02:20+00:00,BUY,1.999999,43.478259,0.045999978977999095,0.045999978977999095,0.954
0xab8e4174309b8a3a819d75679c527ce7aba16c2fb36e7a0daa14f7c4a1d33f51_0x127fc703bb46df71e831a5f86e700a4ceb9b9b9c7d2af1b7008c6aa59321b71e,0xab8e4174309b8a3a819d75679c527ce7aba16c2fb36e7a0daa14f7c4a1d33f51,1715188886,0x6d57da09ef86a327524853b36fbd2e39cf0cbfc5,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,791.66,37.99968,0.0,YES,2024-05-08 17:21:26+00:00,SELL,37.99968,791.66,0.048,0.048,0.952
