id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x716f32ef7103122671fc64a45371ba9ae4052c2311be61adf0e8e09bac99c85d_0x95a1d7708b69f82d9f0ca0fec9fa5870bc8f073f5a036e57592db018c8bcf2ea,0x716f32ef7103122671fc64a45371ba9ae4052c2311be61adf0e8e09bac99c85d,1686689106,0xb5bcdd2ca7b823e448bd324d285b828c8fca96c0,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,4.0,100.0,0.0,YES,2023-06-13 20:45:06+00:00,BUY,4.0,100.0,0.04,0.04,0.96
0x72d6dbe9e4721b2331365cfc0584ed01475f269bbf02526b7f143c04621e35f0_0xebc7804c654bc565075689ac34bd740cd0b10988088f917f96e09cc12edc96e9,0x72d6dbe9e4721b2331365cfc0584ed01475f269bbf02526b7f143c04621e35f0,1686778264,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,1.0,100.0,0.0,YES,2023-06-14 21:31:04+00:00,BUY,1.0,100.0,0.01,0.01,0.99
0xd415000c5801d0cfe24ec8fc0db169861b34a0330b0affa8354b5c47c2b61849_0x881cd1eb0dd055667e54257e8ca8f75247ce386a30c295a6f370101e16182998,0xd415000c5801d0cfe24ec8fc0db169861b34a0330b0affa8354b5c47c2b61849,1687149185,0x0b7998a229fddf29e47990c412b334dad9993176,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,90.0,3000.0,0.0,YES,2023-06-19 04:33:05+00:00,BUY,90.0,3000.0,0.03,0.03,0.97
0x33012e911759a091d15abcd04d55eeffabab6210567e87bbf4f94fea09fe6e7d_0xfc82aee2f2acd8c026e9bdda0faf8fb8cc471a517fc174c79a93e9df8ba15d9a,0x33012e911759a091d15abcd04d55eeffabab6210567e87bbf4f94fea09fe6e7d,1687163793,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,3.0,100.0,0.0,YES,2023-06-19 08:36:33+00:00,BUY,3.0,100.0,0.03,0.03,0.97
0x62a55324def7841a5b04cc30af16d67a31d017d445080a964ac6fdf01471049f_0x34038ecf15762d1230bc7d10dab496500567787b463ace625392220f24de0350,0x62a55324def7841a5b04cc30af16d67a31d017d445080a964ac6fdf01471049f,1687176627,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,1.65,55.0,0.0,YES,2023-06-19 12:10:27+00:00,BUY,1.65,55.0,0.03,0.03,0.97
0xdbf6296ec382f3c259134d00eb8c1a82ffed98e8cd279f8da8bcc7733db2e7e7_0x12208de089de52a5076927c3e0f394fd6acf6468a71e5bed7ecaa40ae5149d4b,0xdbf6296ec382f3c259134d00eb8c1a82ffed98e8cd279f8da8bcc7733db2e7e7,1687176703,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0xcb14f61711d913773f4b982af340fa7eae175358,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,0.6,30.0,0.0,YES,2023-06-19 12:11:43+00:00,BUY,0.6,30.0,0.02,0.02,0.98
0x58a61f09e3f1a7b3856403b4edd07b8a6e65c41efa2b9112ad2920a71c21bb41_0x12208de089de52a5076927c3e0f394fd6acf6468a71e5bed7ecaa40ae5149d4b,0x58a61f09e3f1a7b3856403b4edd07b8a6e65c41efa2b9112ad2920a71c21bb41,1687176733,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0xcb14f61711d913773f4b982af340fa7eae175358,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,0.3,15.0,0.0,YES,2023-06-19 12:12:13+00:00,BUY,0.3,15.0,0.02,0.02,0.98
0x4ee2b368bceaf9e14e4fe291833cffc0081cacf73cfd2fdf8b0b725beaeab01a_0x12208de089de52a5076927c3e0f394fd6acf6468a71e5bed7ecaa40ae5149d4b,0x4ee2b368bceaf9e14e4fe291833cffc0081cacf73cfd2fdf8b0b725beaeab01a,1687177035,0x6c2ecdbf7b8b82bdd49f6bfbabdff8208d6b75ea,0xcb14f61711d913773f4b982af340fa7eae175358,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,0.6,30.0,0.0,YES,2023-06-19 12:17:15+00:00,BUY,0.6,30.0,0.02,0.02,0.98
0xbce68d3668f43e66cee2720edc5e2ca8a192e10e52a1519a612de9de1fc92f37_0xfdb08d25baea4c4ed63b602b4bec5f3e5ebdcd3f387fb2c04dc5ccad806b95c6,0xbce68d3668f43e66cee2720edc5e2ca8a192e10e52a1519a612de9de1fc92f37,1687641673,0x1ce86813bfa3199a0ae7b650f1795b0d04e2eae7,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,6.0,200.0,0.0,YES,2023-06-24 21:21:13+00:00,BUY,6.0,200.0,0.03,0.03,0.97
0x1dadbeedb59e9cb26927a8b452337de4fadbf4c0efa6cdea3e75f9eb4fe24cfe_0xdad0823068e773b40286c5e5ae5fff61f7cc13b03a7223d9471c0bc0fd0920af,0x1dadbeedb59e9cb26927a8b452337de4fadbf4c0efa6cdea3e75f9eb4fe24cfe,1687780231,0x1ce86813bfa3199a0ae7b650f1795b0d04e2eae7,0x22dbd51e1a4e10fff072fa24300238c64033190f,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,8.0,400.0,0.0,YES,2023-06-26 11:50:31+00:00,BUY,8.0,400.0,0.02,0.02,0.98
0x75d4f745aa22ba15a0f627e24851a0ace883c108c44b450bb667312c0a5c5d64_0xdad0823068e773b40286c5e5ae5fff61f7cc13b03a7223d9471c0bc0fd0920af,0x75d4f745aa22ba15a0f627e24851a0ace883c108c44b450bb667312c0a5c5d64,1687788062,0x1ce86813bfa3199a0ae7b650f1795b0d04e2eae7,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,12.0,600.0,0.0,YES,2023-06-26 14:01:02+00:00,BUY,12.0,600.0,0.02,0.02,0.98
0x70d613a5e04511ba89eb7cd10377e3f35233846be456dd293e89b45307e76fe5_0xed614809cc12abdeaa9ec951d645a6bb21f4b601c147785a247bc76ac2f614aa,0x70d613a5e04511ba89eb7cd10377e3f35233846be456dd293e89b45307e76fe5,1687803574,0x1bc586c1cdd02e3dfbcd92d16777936d1a67b7fc,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,0.03,1.0,0.0,YES,2023-06-26 18:19:34+00:00,BUY,0.03,1.0,0.03,0.03,0.97
0xe1f834a5992014f74883136b61b3369bf04ffefe404d15662fef385d5057a31e_0x03ab6fdc6f624c2db4fd0a74a528da3b95560c4ebe15184c8f03cdf87024b7f0,0xe1f834a5992014f74883136b61b3369bf04ffefe404d15662fef385d5057a31e,1687803614,0x1bc586c1cdd02e3dfbcd92d16777936d1a67b7fc,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,92020135237453536907195284129807192368680617072269422641652974288173376382819,0.03,1.0,0.0,YES,2023-06-26 18:20:14+00:00,BUY,0.03,1.0,0.03,0.03,0.97
