id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0xd1f0fca308526823a16877a2ea09fe72a877a9f65def6f6a3f9694ee25d4e8bd_0x213af347c7174c4f1269859e2e0b438ea96a631ceedfc410106a557f92452d39,0xd1f0fca308526823a16877a2ea09fe72a877a9f65def6f6a3f9694ee25d4e8bd,1683161846,0x296bd652f74deac6a8bd9bcb04265f3a65fd2cf2,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,25.0,500.0,0.0,YES,2023-05-04 00:57:26+00:00,BUY,25.0,500.0,0.05,0.05,0.95
0x185461a6b483b4784801d08b30e0d763e7ed72fc90fa22ee1b2d2e30f0cd6266_0xcbc5ebbfd037d805fb054481ed6bd5b25e77584f64ba1a296923b9c4235d0fad,0x185461a6b483b4784801d08b30e0d763e7ed72fc90fa22ee1b2d2e30f0cd6266,1683274494,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,2.5,50.0,0.0,YES,2023-05-05 08:14:54+00:00,BUY,2.5,50.0,0.05,0.05,0.95
0x466f37cec6b5cdf52fa21cbe352657e81971fb4ba2245a34e2fe45a2700f073c_0xfbe33f1fbb65cf5e5e0061f278f81b630f9ec0ed8dcbc0bfcb2ac620eeb3c375,0x466f37cec6b5cdf52fa21cbe352657e81971fb4ba2245a34e2fe45a2700f073c,1683274506,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,44.4,555.0,0.0,YES,2023-05-05 08:15:06+00:00,BUY,44.4,555.0,0.08,0.08,0.92
0xf1e326b3b3aec20a0e6116be792760ea8f9baf34a8f7a2d95927e582490ebcc4_0x75dcbdf38012d8590315d95d72db72a8b9c92dce45f916b9759067b01227392d,0xf1e326b3b3aec20a0e6116be792760ea8f9baf34a8f7a2d95927e582490ebcc4,1683292866,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,0.6,15.0,0.0,YES,2023-05-05 13:21:06+00:00,BUY,0.6,15.0,0.04,0.04,0.96
0xfc768978f946896b05082c59ff367c452a2b9c5d5f5d16fa99d9f7c57a835350_0xf4490d645f1cd0f323c0b4d7fcfba2f47d52c5fe16c4c8d6d8e81838140a416c,0xfc768978f946896b05082c59ff367c452a2b9c5d5f5d16fa99d9f7c57a835350,1683313319,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,4.0,100.0,0.0,YES,2023-05-05 19:01:59+00:00,BUY,4.0,100.0,0.04,0.04,0.96
0xd5a3ca7cc0eff8e624cea791dd673893333673d33f8e1e06b76760e40d4b2817_0x6af6563582f8bb98cb7fda764425388ccf90cfa7181e078e9250430f03c92518,0xd5a3ca7cc0eff8e624cea791dd673893333673d33f8e1e06b76760e40d4b2817,1683332853,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,1.0,25.0,0.0,YES,2023-05-06 00:27:33+00:00,BUY,1.0,25.0,0.04,0.04,0.96
0x9960dff8d4f73552a1c160819900cc4a0deae5313b14af97de6237cd24c1e6c5_0xe7f7cf64ddbfff2c3b30221d69ecc313b289296401b66f333af9d3fddc872b82,0x9960dff8d4f73552a1c160819900cc4a0deae5313b14af97de6237cd24c1e6c5,1683369774,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,0.75,25.0,0.0,YES,2023-05-06 10:42:54+00:00,BUY,0.75,25.0,0.03,0.03,0.97
0xd29b2936c8f4797ccef5b9c76a19df26bef126b54eaa83426060e32ff0d0e105_0xbc33f719c253f8697c79b7ae67dc441d2c16a46ea2ab4c3786b32ea33a1cdb43,0xd29b2936c8f4797ccef5b9c76a19df26bef126b54eaa83426060e32ff0d0e105,1683473122,0xb5bcdd2ca7b823e448bd324d285b828c8fca96c0,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,2.0,100.0,0.0,YES,2023-05-07 15:25:22+00:00,BUY,2.0,100.0,0.02,0.02,0.98
0xb5054bd069939039051a2a001939db985e79008667be776c25d5a5eae2c01f5b_0xd58c7c291112466ee885c6de26a1b202a0dfaa80eb5af5411b5b1f941b2be12a,0xb5054bd069939039051a2a001939db985e79008667be776c25d5a5eae2c01f5b,1683572491,0x5b9ad17c3e137abf4fdc6604242e10b2b44327ba,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,1.0,20.0,0.0,YES,2023-05-08 19:01:31+00:00,BUY,1.0,20.0,0.05,0.05,0.95
0x448ee668ae833898a68369f36ccc0062449b834b5309f7dff553c6ea8062efad_0x2caa2a68f64ad98872971959d59f050792b5702a1468cfc479b062a2fe2718a4,0x448ee668ae833898a68369f36ccc0062449b834b5309f7dff553c6ea8062efad,1683800990,0x89464223b00d829ee865e2d73f88297a29591b70,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,114282861978311790369160272900161977936677780597424183095007804935919461239642,25.0,500.0,0.0,YES,2023-05-11 10:29:50+00:00,BUY,25.0,500.0,0.05,0.05,0.95
