id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x9c3f351961fce675264a54c19b40ac32e995aded569c46f4d67346ade7e48e37_0xd6e2f0823814bc81d949f25ac64fb15a4a5366c8dec12c13044c15fdda1a9788,0x9c3f351961fce675264a54c19b40ac32e995aded569c46f4d67346ade7e48e37,1679577126,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,4.0,100.0,0.0,YES,2023-03-23 13:12:06+00:00,BUY,4.0,100.0,0.04,0.04,0.96
0x2f29224d43782fd462569af7a475829df5ae96048f28f73d248f0f7d08accfa4_0xa45bbcac3c08ca0a4735af0292569870625ad1648aafcc458422d7674ef9644f,0x2f29224d43782fd462569af7a475829df5ae96048f28f73d248f0f7d08accfa4,1679585752,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x2c0795295f8b16b60d0c4966470e4c53256e9ec2,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,4.95,165.0,0.0,YES,2023-03-23 15:35:52+00:00,BUY,4.95,165.0,0.030000000000000002,0.030000000000000002,0.97
0x73ef7da3d7b1c033cfc90c0096a44e9741c985ef2b0f7723682e1afd75a0e2a5_0xa45bbcac3c08ca0a4735af0292569870625ad1648aafcc458422d7674ef9644f,0x73ef7da3d7b1c033cfc90c0096a44e9741c985ef2b0f7723682e1afd75a0e2a5,1679618255,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0xe8e46bdb46513ffa3306564303f375f005a5b676,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,15.0,500.0,0.0,YES,2023-03-24 00:37:35+00:00,BUY,15.0,500.0,0.03,0.03,0.97
0xed3399f80bebb2ed35c05ec15a249e13d4128e7bf1d4cd942ba696358636cdb2_0x2c6038a9a783060febdaf0e4fb677f3f2bbaf6f0ee8aa901cd3804396dd97a12,0xed3399f80bebb2ed35c05ec15a249e13d4128e7bf1d4cd942ba696358636cdb2,1679659669,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,8.0,200.0,0.0,YES,2023-03-24 12:07:49+00:00,BUY,8.0,200.0,0.04,0.04,0.96
0xe452534c98926721f153bffd1968a05fd92410f84cf549decd5f976d06cbeb41_0x4319f539a25f51cf25726053ea5f4c894efbbcfed98c4038f93d0ea3e71b9cc7,0xe452534c98926721f153bffd1968a05fd92410f84cf549decd5f976d06cbeb41,1679659675,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,25.0,500.0,0.0,YES,2023-03-24 12:07:55+00:00,BUY,25.0,500.0,0.05,0.05,0.95
0x93c1456834c84ec26b747f4024ef7561f44d9209f44c7ace1fb4a676d7836d99_0x0b0bd083506db1d03e5ce44f8190146703224b7b460d78c16effe2e2868a681b,0x93c1456834c84ec26b747f4024ef7561f44d9209f44c7ace1fb4a676d7836d99,1679659929,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,30.0,500.0,0.0,YES,2023-03-24 12:12:09+00:00,BUY,30.0,500.0,0.06,0.06,0.94
0xc9fb2c2fdb47d68da3d662fb6a3775362c78f6cdb0c2308603c5a578e97dffef_0x0e874a9b89095073819cba8ab208b7c917032dc87e2456177d286be6880b6ec8,0xc9fb2c2fdb47d68da3d662fb6a3775362c78f6cdb0c2308603c5a578e97dffef,1679660221,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,35.0,500.0,0.0,YES,2023-03-24 12:17:01+00:00,BUY,35.0,500.0,0.07,0.07,0.93
0x0015ce9b3f201dac40ad807a86dd4a62b84cd9f8db1643424f06e79b862e5e12_0xb0d0736262ff5ad3c4aa283cf22570728f0b80f5f78cc4de8967f1d63a41438a,0x0015ce9b3f201dac40ad807a86dd4a62b84cd9f8db1643424f06e79b862e5e12,1679661981,0x6b3d278a0a62230364f55f1684ad24c1c12d76dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,40.0,500.0,0.0,YES,2023-03-24 12:46:21+00:00,BUY,40.0,500.0,0.08,0.08,0.92
0xc4a2e33c0aaeabec29ebbc21bf4d3453ffe01f45f99c3f557efa119c9637c20a_0xa45bbcac3c08ca0a4735af0292569870625ad1648aafcc458422d7674ef9644f,0xc4a2e33c0aaeabec29ebbc21bf4d3453ffe01f45f99c3f557efa119c9637c20a,1679690631,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0,77209694159259082790197575986383892325824939786255945625736889530908894966530,0.030927,1.0309,0.0,YES,2023-03-24 20:43:51+00:00,BUY,0.030927,1.0309,0.030000000000000002,0.030000000000000002,0.97
0x4c1be4ed2e8e960b83036a84e0b6bf7d9108258b0b9f3b9515303d0244b9034c_0xd758a793393c3b503ebd489efd8470ffe443e7ac5f0c35c0b92a280459802255,0x4c1be4ed2e8e960b83036a84e0b6bf7d9108258b0b9f3b9515303d0244b9034c,1679690737,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,77209694159259082790197575986383892325824939786255945625736889530908894966530,0,1.03,0.0824,0.0,YES,2023-03-24 20:45:37+00:00,SELL,0.0824,1.03,0.08,0.08,0.92
