id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x1c663d54a8162366f29842058bdfbf26b704880608077c572c0df5d4cc02d50f_0x52847e2b2441ce6b6f45f79ceb895582784b74f319c8abecd78c4f3535abe4e4,0x1c663d54a8162366f29842058bdfbf26b704880608077c572c0df5d4cc02d50f,1702133951,0x817ccaea51628c20cbda3bb1e1bb3514d1bc81f9,0xcb7cd74a2d15caa89f53971b04277725c30471fc,0,7.45633E+75,9,300,0,YES,2023-12-09 14:59:11+00:00,BUY,9,300,0.03,0.03,0.97
0xfcd7c372af0a4ae8b2974eaea050bf60b232846105d7abb8da8a49496dc526b6_0x7dc2faeafc81df9d35ba3e335010de0da3cd9929136083125cb5f9f748de7106,0xfcd7c372af0a4ae8b2974eaea050bf60b232846105d7abb8da8a49496dc526b6,1702393656,0xb5bcdd2ca7b823e448bd324d285b828c8fca96c0,0xcb7cd74a2d15caa89f53971b04277725c30471fc,0,7.45633E+75,6,200,0,YES,2023-12-12 15:07:36+00:00,BUY,6,200,0.03,0.03,0.97
0x0e98e5d2750bbcae379ae4e88e7f9b36657f05847325b7fe64fca7d01add13c9_0xfc725634408e25ead86f47f5c62ede48f98f3a988ff7668b8fc4b840da851b7a,0x0e98e5d2750bbcae379ae4e88e7f9b36657f05847325b7fe64fca7d01add13c9,1702583960,0x962c3a66dd4ce862da1d3b5f83e8620652fef969,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,7.45633E+75,30,300,0,YES,2023-12-14 19:59:20+00:00,BUY,30,300,0.1,0.1,0.9
0xa9b15d9d5d086bef8f17601813a735334de90206bf9c5cbff8072d000cf9db1b_0xb7cdb491edc4bf82b185f5229914ff837b6e4ce5a108d59822a3ccdb0e394ad9,0xa9b15d9d5d086bef8f17601813a735334de90206bf9c5cbff8072d000cf9db1b,1702649468,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,2.44,122,0,YES,2023-12-15 14:11:08+00:00,BUY,2.44,122,0.02,0.02,0.98
0x8681311d6ce959280dbbb0861e4d7287d74c9e18c1df55bbca667fbd73cb05db_0xb7cdb491edc4bf82b185f5229914ff837b6e4ce5a108d59822a3ccdb0e394ad9,0x8681311d6ce959280dbbb0861e4d7287d74c9e18c1df55bbca667fbd73cb05db,1702664348,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,2,100,0,YES,2023-12-15 18:19:08+00:00,BUY,2,100,0.02,0.02,0.98
0x89db99dc73e5a8a93d7268cc079b8ae14f24056ee384feece80f47a9b7814732_0xd04431266f9494d1daa9ac28910ddbecb685d056263f3ca458d0af1c67f1843c,0x89db99dc73e5a8a93d7268cc079b8ae14f24056ee384feece80f47a9b7814732,1702697114,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,1,100,0,YES,2023-12-16 03:25:14+00:00,BUY,1,100,0.01,0.01,0.99
0xff7c685642d5b0d47e690834173abf90bbcc1fc413753544eb607d6e975c9176_0xde7061f005a8a150ced8d12a89240f4b684a6a72acf6100eee3d410295871218,0xff7c685642d5b0d47e690834173abf90bbcc1fc413753544eb607d6e975c9176,1702783492,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x5f418d3363f2c442f6e42c8b531df6f283c896e3,0,7.45633E+75,0.001001,1.001,0,YES,2023-12-17 03:24:52+00:00,BUY,0.001001,1.001,0.001,0.001,0.999
0x85dc9c9d661fee3699341dd692ae3e2fc4a368de2854ab4a0c5f3a3e65c84306_0x0b7b7c9631029eb5f8b757ae39a2a692480af2101ee66b093f04b3132fc2a8ac,0x85dc9c9d661fee3699341dd692ae3e2fc4a368de2854ab4a0c5f3a3e65c84306,1704180672,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,7.45633E+75,0,15,0.495,0,YES,2024-01-02 07:31:12+00:00,SELL,0.495,15,0.033,0.033,0.967
0xd7798636ecf6f43308fed8b45d576f0fffdaa2df625c74006453df528eacf37a_0x58fe3296d25d1f24d9627bdaff5235ded84c9546afb27f1edf71c7a3ed5890d0,0xd7798636ecf6f43308fed8b45d576f0fffdaa2df625c74006453df528eacf37a,1704180678,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,7.45633E+75,0,100,3.8,0,YES,2024-01-02 07:31:18+00:00,SELL,3.8,100,0.038,0.038,0.962
0x652440a10322a4dfe1c81a3756d326176c20616496e185cf39eff0d1e7a5a485_0x2e1c455fe0ee075ee5ac68c909c6d5f2028bc2be2ef63d2d2f35caa0be4f035a,0x652440a10322a4dfe1c81a3756d326176c20616496e185cf39eff0d1e7a5a485,1704364351,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x0f536755cf72c3547a867864d8aefd73129c9bb4,0,7.45633E+75,0.025641,1.02564,0,YES,2024-01-04 10:32:31+00:00,BUY,0.025641,1.02564,0.025,0.025,0.975
0xb355fa1552fe0933b835f8e87e810130323eb73c0a47dec5ad432ce6e3d05885_0x2e1c455fe0ee075ee5ac68c909c6d5f2028bc2be2ef63d2d2f35caa0be4f035a,0xb355fa1552fe0933b835f8e87e810130323eb73c0a47dec5ad432ce6e3d05885,1704364587,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x0f536755cf72c3547a867864d8aefd73129c9bb4,0,7.45633E+75,0.025641,1.02564,0,YES,2024-01-04 10:36:27+00:00,BUY,0.025641,1.02564,0.025,0.025,0.975
0x343b4de3a727815ab0f695aa23f6e3041c55068b2859fbe5a8172469bb27b1b1_0x842c4a534f95b0e565c0a5b458b4ea4706f9f39b079c0d933ce105508503e7e9,0x343b4de3a727815ab0f695aa23f6e3041c55068b2859fbe5a8172469bb27b1b1,1704411411,0xfeb581080aee6dc26c264a647b30a9cd44d5a393,0x02678fd198957bde4a2952c02e583b1ff014b9c4,0,7.45633E+75,0.26694,10.266923,0,YES,2024-01-04 23:36:51+00:00,BUY,0.26694,10.266923,0.026,0.026,0.974
0xaeaa73e7012efcc3b7379c2a6f512cbc0cb87b525a775502dbe092b80ba821ff_0x1df9cadf6fa019683472b1c76a03a4ba34095e820650ece86daecbd7764a0c67,0xaeaa73e7012efcc3b7379c2a6f512cbc0cb87b525a775502dbe092b80ba821ff,1704464801,0xe0110da32756fe64b2526d8759192c5e623153a4,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,27.27,1010,0,YES,2024-01-05 14:26:41+00:00,BUY,27.27,1010,0.027,0.027,0.973
0x8c91b1f743ba461bb964593e7b75b00658ee07c699ba8488755983ee749599ae_0x2e1c455fe0ee075ee5ac68c909c6d5f2028bc2be2ef63d2d2f35caa0be4f035a,0x8c91b1f743ba461bb964593e7b75b00658ee07c699ba8488755983ee749599ae,1704465045,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,24.949,997.96,0,YES,2024-01-05 14:30:45+00:00,BUY,24.949,997.96,0.025,0.025,0.975
0x5e46099f2a277692fff719cefcc195074dd736722bb4b4ff92f4d7f8da869f10_0xd5ef406fa234481430e0dfad086c2b8f0440484c781feb5f5b042e80581465eb,0x5e46099f2a277692fff719cefcc195074dd736722bb4b4ff92f4d7f8da869f10,1704477744,0xe0110da32756fe64b2526d8759192c5e623153a4,0x8debd189ffd74160f25e367bafaed61a9fea7062,0,7.45633E+75,35.008,2188,0,YES,2024-01-05 18:02:24+00:00,BUY,35.008,2188,0.016,0.016,0.984
0x4e090d4d16ddeec03d5488b26bafe9ace12f200f3a844c45fc9f70e9cf6807a9_0x2ea054633092ec712671ad200314fb7cd6095fd4b345806ca70417b485d50980,0x4e090d4d16ddeec03d5488b26bafe9ace12f200f3a844c45fc9f70e9cf6807a9,1704542647,0xbdd11cc911ec8ed95887e56dc253d70cb36b0c4f,0x13821126eaf8e3639bfcf10b208783e38a08aa2b,7.45633E+75,0,10,0.79,0,YES,2024-01-06 12:04:07+00:00,SELL,0.79,10,0.079,0.079,0.921
0x3ebfdaac2c49d3f78bcd9689e36cb0957025cafccbcda0dd44cbbb9f44b4671d_0x11b2314e218b8de99a16acaa13818664968bc2d894c797be230c7c0a7a49610d,0x3ebfdaac2c49d3f78bcd9689e36cb0957025cafccbcda0dd44cbbb9f44b4671d,1704542717,0x962c3a66dd4ce862da1d3b5f83e8620652fef969,0x5a148fa8cb2a064539ee7fb0752681d8cf393ad7,7.45633E+75,0,0.555554,0.099999,0,YES,2024-01-06 12:05:17+00:00,SELL,0.099999,0.555554,0.179998704,0.179998704,0.820001
