time,open,high,low,close,Volume
1682892000,94.92,94.92,94.91,94.91,58
1682892060,94.91,94.91,94.91,94.91,1
1682892120,94.91,94.91,94.91,94.91,106
1682892180,94.91,94.91,94.91,94.91,5
1682892360,94.91,94.91,94.91,94.91,2
1682892720,94.915,94.915,94.915,94.915,20
1682893560,94.91,94.91,94.905,94.905,91
1682893620,94.91,94.91,94.91,94.91,15
1682894340,94.905,94.905,94.905,94.905,2
1682896620,94.905,94.905,94.905,94.905,50
1682897040,94.905,94.905,94.905,94.905,6
1682897220,94.91,94.915,94.91,94.915,55
1682897340,94.91,94.91,94.91,94.91,14
1682897400,94.91,94.91,94.91,94.91,2
1682898300,94.905,94.905,94.905,94.905,100
1682901960,94.91,94.91,94.91,94.91,6
1682905380,94.905,94.905,94.905,94.905,27
1682915400,94.905,94.905,94.905,94.905,8
1682917860,94.905,94.905,94.905,94.905,6
1682918280,94.905,94.905,94.905,94.905,2
1682918940,94.9,94.9,94.9,94.9,1
1682919180,94.9,94.9,94.9,94.9,2
1682919600,94.905,94.905,94.905,94.905,11
1682919720,94.905,94.905,94.905,94.905,4
1682920800,94.905,94.905,94.905,94.905,14
1682921040,94.905,94.905,94.905,94.905,4
1682924940,94.9,94.905,94.9,94.905,320
1682925180,94.9,94.9,94.9,94.9,2
1682925300,94.9,94.9,94.9,94.9,150
1682925360,94.9,94.9,94.9,94.9,50
1682926020,94.9,94.9,94.9,94.9,226
1682926080,94.9,94.9,94.9,94.9,12
1682926140,94.9,94.9,94.9,94.9,4
1682926560,94.895,94.895,94.895,94.895,25
1682926680,94.89,94.89,94.89,94.89,61
1682926860,94.89,94.89,94.89,94.89,106
1682926920,94.89,94.89,94.89,94.89,333
1682927340,94.89,94.89,94.89,94.89,10
1682927400,94.89,94.89,94.89,94.89,7
1682928540,94.885,94.885,94.885,94.885,243
1682930520,94.885,94.885,94.885,94.885,108
1682930580,94.885,94.885,94.885,94.885,1
1682930760,94.885,94.885,94.885,94.885,64
1682932440,94.885,94.885,94.885,94.885,18
1682932800,94.885,94.885,94.885,94.885,391
1682933640,94.885,94.885,94.885,94.885,447
1682934180,94.885,94.885,94.885,94.885,4
1682934300,94.885,94.885,94.885,94.885,9
1682934360,94.885,94.885,94.885,94.885,40
1682934420,94.885,94.885,94.885,94.885,92
1682934480,94.885,94.885,94.885,94.885,14
1682934540,94.885,94.885,94.885,94.885,14
1682934600,94.885,94.885,94.885,94.885,42
1682934660,94.885,94.885,94.885,94.885,1
1682935560,94.885,94.885,94.885,94.885,12
1682938020,94.885,94.885,94.885,94.885,156
1682938680,94.885,94.885,94.885,94.885,8
1682938740,94.885,94.885,94.885,94.885,197
1682939460,94.885,94.885,94.885,94.885,168
1682939880,94.885,94.885,94.885,94.885,26
1682940300,94.885,94.885,94.885,94.885,46
1682940360,94.885,94.885,94.885,94.885,23
1682940480,94.885,94.885,94.885,94.885,43
1682940540,94.885,94.885,94.885,94.885,1149
1682941680,94.885,94.885,94.885,94.885,11
1682941740,94.885,94.885,94.885,94.885,94
1682941800,94.885,94.885,94.885,94.885,8
1682941860,94.885,94.885,94.885,94.885,25
1682941980,94.885,94.885,94.885,94.885,2
1682942040,94.885,94.885,94.885,94.885,9
1682942100,94.885,94.885,94.885,94.885,14
1682942220,94.885,94.885,94.885,94.885,28
1682942280,94.885,94.885,94.885,94.885,2
1682942340,94.885,94.885,94.885,94.885,19
1682942460,94.885,94.885,94.885,94.885,51
1682943000,94.88,94.88,94.88,94.88,100
1682943180,94.88,94.88,94.88,94.88,200
1682943360,94.88,94.88,94.88,94.88,9
1682943420,94.88,94.88,94.88,94.88,2
1682943480,94.88,94.88,94.88,94.88,584
1682943540,94.88,94.88,94.88,94.88,236
1682943600,94.88,94.88,94.88,94.88,139
1682943720,94.88,94.88,94.88,94.88,36
1682943780,94.88,94.88,94.88,94.88,115
1682943900,94.885,94.885,94.88,94.88,11
1682943960,94.88,94.88,94.88,94.88,185
1682944080,94.88,94.88,94.88,94.88,58
1682944260,94.88,94.88,94.88,94.88,180
1682944380,94.88,94.88,94.88,94.88,4
1682944620,94.88,94.88,94.88,94.88,56
1682944740,94.88,94.88,94.88,94.88,200
1682945100,94.88,94.88,94.88,94.88,20
1682945220,94.88,94.88,94.88,94.88,121
1682945340,94.88,94.88,94.88,94.88,112
1682945460,94.875,94.875,94.875,94.875,8
1682945760,94.875,94.875,94.875,94.875,13
1682945820,94.875,94.875,94.875,94.875,34
1682945880,94.875,94.875,94.875,94.875,5
1682946180,94.875,94.875,94.875,94.875,33
