time,open,high,low,close,Volume
1722488400,95.095,95.095,95.095,95.095,165
1722488460,95.095,95.095,95.095,95.095,18
1722488520,95.095,95.095,95.095,95.095,22
1722488760,95.095,95.095,95.095,95.095,13
1722488880,95.095,95.095,95.095,95.095,27
1722489900,95.095,95.095,95.095,95.095,70
1722489960,95.095,95.095,95.095,95.095,14
1722490080,95.095,95.095,95.095,95.095,42
1722490860,95.1,95.105,95.1,95.1,275
1722491640,95.1,95.1,95.1,95.1,2
1722494400,95.095,95.095,95.095,95.095,206
1722494880,95.095,95.095,95.095,95.095,7
1722494940,95.095,95.095,95.095,95.095,16
1722495420,95.095,95.095,95.095,95.095,4
1722495600,95.095,95.095,95.095,95.095,1
1722498060,95.095,95.095,95.095,95.095,25
1722498180,95.095,95.095,95.095,95.095,89
1722498240,95.095,95.095,95.095,95.095,27
1722499260,95.095,95.095,95.095,95.095,65
1722499560,95.095,95.095,95.095,95.095,164
1722499620,95.095,95.095,95.095,95.095,124
1722500580,95.095,95.095,95.095,95.095,6
1722500880,95.095,95.095,95.095,95.095,173
1722501120,95.095,95.095,95.095,95.095,8
1722501180,95.095,95.095,95.095,95.095,260
1722501660,95.095,95.095,95.095,95.095,5
1722501720,95.095,95.095,95.095,95.095,77
1722501840,95.095,95.095,95.095,95.095,50
1722502020,95.095,95.095,95.095,95.095,77
1722502200,95.1,95.1,95.1,95.1,101
1722502260,95.1,95.1,95.1,95.1,1
1722502860,95.105,95.105,95.105,95.105,50
1722506460,95.1,95.1,95.1,95.1,27
1722506880,95.1,95.1,95.1,95.1,35
1722508860,95.105,95.105,95.105,95.105,500
1722508980,95.105,95.105,95.105,95.105,96
1722509040,95.105,95.105,95.105,95.105,2
1722509160,95.105,95.105,95.105,95.105,33
1722509220,95.105,95.105,95.105,95.105,101
1722509340,95.105,95.105,95.105,95.105,117
1722509400,95.105,95.105,95.105,95.105,32
1722509940,95.105,95.105,95.1,95.105,11
1722510000,95.105,95.105,95.105,95.105,250
1722510180,95.105,95.105,95.105,95.105,18
1722510240,95.105,95.105,95.105,95.105,17
1722510780,95.1,95.1,95.1,95.1,194
