time,open,high,low,close,Volume
1697407200,94.585,94.585,94.575,94.58,109
1697407260,94.58,94.58,94.58,94.58,3
1697407440,94.58,94.58,94.58,94.58,1
1697407500,94.58,94.58,94.58,94.58,4
1697407560,94.58,94.58,94.58,94.58,1
1697407800,94.58,94.58,94.58,94.58,1
1697407920,94.58,94.58,94.58,94.58,32
1697408340,94.58,94.58,94.58,94.58,15
1697408400,94.58,94.58,94.58,94.58,15
1697409900,94.58,94.58,94.58,94.58,6
1697412660,94.58,94.58,94.58,94.58,11
1697412780,94.58,94.58,94.58,94.58,11
1697412840,94.58,94.58,94.58,94.58,12
1697415900,94.58,94.58,94.58,94.58,113
1697417220,94.58,94.58,94.58,94.58,20
1697417460,94.58,94.58,94.58,94.58,1
1697420340,94.58,94.58,94.58,94.58,23
1697421240,94.58,94.58,94.58,94.58,25
1697421300,94.58,94.58,94.58,94.58,53
1697423460,94.58,94.58,94.58,94.58,48
1697423640,94.58,94.58,94.58,94.58,41
1697424180,94.58,94.58,94.58,94.58,138
1697425320,94.58,94.58,94.58,94.58,4
1697428080,94.58,94.58,94.58,94.58,1
1697429160,94.58,94.58,94.58,94.58,8
1697430720,94.58,94.58,94.58,94.58,10
1697431740,94.58,94.58,94.58,94.58,78
1697439300,94.575,94.575,94.575,94.575,133
1697439360,94.575,94.575,94.575,94.575,10
1697439420,94.575,94.575,94.575,94.575,5
1697439540,94.575,94.575,94.575,94.575,20
1697439600,94.575,94.575,94.575,94.575,100
1697440020,94.575,94.575,94.575,94.575,76
1697440200,94.575,94.575,94.575,94.575,5
1697440260,94.575,94.575,94.575,94.575,1
1697440380,94.575,94.575,94.575,94.575,1
1697440500,94.575,94.575,94.575,94.575,3
1697446740,94.58,94.58,94.58,94.58,6
1697446800,94.58,94.58,94.58,94.58,14
1697446860,94.58,94.58,94.58,94.58,41
1697446920,94.58,94.58,94.58,94.58,105
1697450520,94.575,94.575,94.575,94.575,1296
1697450640,94.575,94.575,94.575,94.575,98
1697451780,94.575,94.575,94.575,94.575,36
1697454060,94.575,94.575,94.575,94.575,28
1697455740,94.575,94.575,94.575,94.575,13
1697455860,94.575,94.575,94.575,94.575,49
1697456040,94.575,94.575,94.575,94.575,366
1697456640,94.575,94.575,94.575,94.575,5
