time,open,high,low,close,Volume
1757429880,96.365,96.365,96.365,96.365,100
1757430180,96.36,96.36,96.36,96.36,670
1757430360,96.36,96.36,96.36,96.36,513
1757430420,96.36,96.36,96.36,96.36,105
1757430480,96.36,96.36,96.36,96.36,134
1757430540,96.36,96.36,96.36,96.36,34
1757430720,96.36,96.36,96.36,96.36,4
1757430780,96.355,96.355,96.355,96.355,348
1757430840,96.355,96.355,96.355,96.355,74
1757430960,96.355,96.355,96.355,96.355,184
1757431080,96.36,96.36,96.36,96.36,300
1757431140,96.36,96.36,96.36,96.36,129
1757431200,96.36,96.36,96.36,96.36,125
1757431440,96.36,96.36,96.36,96.36,18
1757431860,96.365,96.365,96.365,96.365,10
1757432040,96.365,96.365,96.365,96.365,1
1757432160,96.36,96.36,96.36,96.36,206
1757432220,96.36,96.36,96.36,96.36,161
1757432280,96.36,96.36,96.36,96.36,2
1757432340,96.36,96.36,96.36,96.36,17
1757432400,96.36,96.36,96.36,96.36,1
1757432760,96.36,96.36,96.36,96.36,678
1757432820,96.36,96.36,96.36,96.36,200
1757433000,96.36,96.36,96.36,96.36,39
1757433060,96.36,96.36,96.36,96.36,262
1757433120,96.36,96.36,96.36,96.36,45
1757433840,96.36,96.36,96.36,96.36,160
1757434080,96.36,96.36,96.36,96.36,239
1757434140,96.36,96.36,96.36,96.36,47
1757434260,96.36,96.36,96.36,96.36,353
1757434320,96.36,96.36,96.36,96.36,9
1757434380,96.36,96.36,96.36,96.36,213
1757434440,96.36,96.36,96.36,96.36,49
1757434560,96.36,96.36,96.36,96.36,290
1757434860,96.355,96.355,96.355,96.355,12
1757434920,96.355,96.355,96.355,96.355,47
1757434980,96.355,96.355,96.355,96.355,134
1757435280,96.355,96.355,96.355,96.355,5
1757435520,96.36,96.36,96.36,96.36,1
1757435580,96.36,96.36,96.36,96.36,1
1757436060,96.36,96.36,96.36,96.36,1
1757436120,96.36,96.36,96.36,96.36,361
1757436240,96.36,96.36,96.36,96.36,101
1757436480,96.36,96.36,96.36,96.36,1209
1757436540,96.36,96.36,96.36,96.36,23
1757436600,96.365,96.365,96.365,96.365,25
1757436720,96.36,96.36,96.36,96.36,11
1757436780,96.36,96.36,96.355,96.36,1251
1757436840,96.36,96.36,96.36,96.36,62
1757436900,96.36,96.36,96.36,96.36,1
1757437140,96.36,96.365,96.36,96.36,8
1757437320,96.36,96.36,96.36,96.36,7
1757437500,96.365,96.365,96.365,96.365,300
1757438340,96.365,96.365,96.365,96.365,2
1757438580,96.37,96.37,96.37,96.37,1
1757439240,96.37,96.37,96.37,96.37,1
1757439480,96.37,96.37,96.37,96.37,1
1757439540,96.37,96.37,96.37,96.37,1
1757439660,96.365,96.365,96.365,96.365,7
1757439960,96.37,96.37,96.37,96.37,1
1757440140,96.37,96.37,96.37,96.37,50
1757440440,96.37,96.37,96.37,96.37,3
1757440560,96.37,96.37,96.37,96.37,1
1757440800,96.365,96.365,96.365,96.365,200
1757440920,96.365,96.365,96.365,96.365,200
1757440980,96.365,96.365,96.365,96.365,40
1757441160,96.37,96.37,96.37,96.37,1
1757441580,96.37,96.37,96.37,96.37,1
1757441700,96.37,96.37,96.37,96.37,1
1757442120,96.365,96.365,96.365,96.365,341
1757442180,96.365,96.365,96.365,96.365,74
1757442420,96.36,96.36,96.36,96.36,1
1757442780,96.36,96.36,96.36,96.36,75
1757443020,96.36,96.36,96.36,96.36,101
1757443260,96.355,96.355,96.355,96.355,250
1757443860,96.36,96.36,96.36,96.36,377
1757444340,96.36,96.36,96.36,96.36,1
1757444400,96.36,96.36,96.36,96.36,568
1757444460,96.36,96.36,96.36,96.36,27
1757444520,96.36,96.36,96.36,96.36,1
1757444580,96.36,96.36,96.36,96.36,19
1757444640,96.36,96.36,96.36,96.36,116
1757444820,96.36,96.36,96.36,96.36,11
1757445540,96.355,96.355,96.355,96.355,12
1757445600,96.355,96.355,96.355,96.355,663
1757446560,96.355,96.355,96.355,96.355,9
1757446620,96.355,96.355,96.355,96.355,349
1757446680,96.355,96.355,96.355,96.355,67
1757446740,96.355,96.355,96.355,96.355,37
1757446800,96.355,96.355,96.355,96.355,4
1757446860,96.355,96.355,96.355,96.355,81
1757447040,96.355,96.355,96.355,96.355,222
1757447100,96.355,96.355,96.355,96.355,3
1757447160,96.355,96.355,96.355,96.355,106
1757447220,96.355,96.355,96.355,96.355,67
1757447280,96.355,96.355,96.355,96.355,10
1757447400,96.355,96.355,96.355,96.355,72
1757447520,96.355,96.355,96.355,96.355,8
1757447580,96.355,96.355,96.355,96.355,8
1757447640,96.355,96.355,96.355,96.355,29
1757447700,96.355,96.355,96.355,96.355,1
1757447760,96.355,96.355,96.355,96.355,58
1757448180,96.355,96.355,96.355,96.355,294
1757448420,96.355,96.355,96.355,96.355,78
1757448660,96.355,96.355,96.355,96.355,405
1757448900,96.355,96.355,96.355,96.355,337
1757449440,96.35,96.35,96.35,96.35,567
1757449500,96.35,96.35,96.35,96.35,7
1757449560,96.35,96.35,96.35,96.35,87
1757449620,96.35,96.35,96.35,96.35,54
1757449680,96.35,96.35,96.35,96.35,4
1757449740,96.35,96.35,96.35,96.35,7
1757450520,96.345,96.345,96.345,96.345,1469
1757450580,96.345,96.345,96.345,96.345,153
1757450640,96.345,96.345,96.345,96.345,39
1757450760,96.345,96.345,96.345,96.345,28
1757450820,96.345,96.345,96.345,96.345,7
1757451360,96.345,96.345,96.345,96.345,61
1757451420,96.345,96.345,96.345,96.345,60
1757451480,96.345,96.345,96.345,96.345,100
1757451540,96.345,96.345,96.345,96.345,13
1757455200,96.34,96.34,96.34,96.34,57
1757455260,96.34,96.34,96.34,96.34,98
1757455740,96.345,96.345,96.345,96.345,2
1757455860,96.345,96.345,96.345,96.345,11
1757456160,96.345,96.345,96.345,96.345,25
1757457060,96.345,96.345,96.345,96.345,53
1757458920,96.345,96.345,96.345,96.345,25
1757461620,96.345,96.345,96.345,96.345,232
1757462400,96.345,96.345,96.345,96.345,10
1757462940,96.35,96.35,96.35,96.35,8
1757463000,96.345,96.345,96.345,96.345,2
1757463840,96.345,96.345,96.345,96.345,5
1757466000,96.345,96.345,96.345,96.345,2
1757468640,96.345,96.345,96.345,96.345,100
1757469480,96.345,96.345,96.345,96.345,18
1757471400,96.345,96.345,96.345,96.345,24
1757476080,96.345,96.345,96.345,96.345,120
1757476860,96.345,96.345,96.345,96.345,9
1757477280,96.345,96.345,96.345,96.345,314
1757481900,96.35,96.35,96.35,96.35,96
1757483280,96.35,96.35,96.35,96.35,124
1757483340,96.35,96.35,96.35,96.35,123
1757483460,96.35,96.35,96.35,96.35,82
1757483640,96.35,96.35,96.35,96.35,30
1757484120,96.355,96.355,96.355,96.355,2
1757485500,96.355,96.355,96.355,96.355,49
1757487780,96.355,96.355,96.355,96.355,6
1757487840,96.355,96.355,96.355,96.355,699
1757487900,96.355,96.355,96.355,96.355,65
1757487960,96.355,96.36,96.355,96.36,75
1757489280,96.355,96.355,96.355,96.355,40
1757491800,96.36,96.36,96.36,96.36,373
1757491860,96.36,96.36,96.36,96.36,457
1757491980,96.36,96.36,96.36,96.36,13
1757492100,96.36,96.36,96.36,96.36,27
1757492400,96.36,96.36,96.36,96.36,250
1757493000,96.36,96.36,96.36,96.36,150
1757494020,96.36,96.36,96.36,96.36,100
1757494680,96.365,96.365,96.365,96.365,3471
1757494740,96.365,96.365,96.365,96.365,20
1757494920,96.365,96.365,96.365,96.365,128
1757497140,96.36,96.36,96.36,96.36,100
1757497800,96.36,96.36,96.36,96.36,348
1757498700,96.355,96.355,96.355,96.355,13
1757499240,96.36,96.36,96.36,96.36,99
1757500560,96.36,96.36,96.36,96.36,136
1757501160,96.36,96.36,96.36,96.36,33
1757504220,96.355,96.355,96.355,96.355,831
1757504400,96.35,96.35,96.35,96.35,71
1757504460,96.35,96.35,96.35,96.35,46
1757504580,96.355,96.355,96.355,96.355,12
1757504940,96.355,96.355,96.355,96.355,175
1757505000,96.355,96.355,96.355,96.355,6
1757505240,96.355,96.355,96.355,96.355,25
1757505360,96.355,96.355,96.355,96.355,73
1757505540,96.355,96.355,96.355,96.355,10
1757505600,96.355,96.355,96.355,96.355,2
1757505720,96.355,96.355,96.355,96.355,3
1757505900,96.36,96.36,96.36,96.36,16
1757505960,96.355,96.36,96.355,96.36,20
1757506080,96.355,96.355,96.355,96.355,5
1757506200,96.355,96.355,96.355,96.355,79
1757506380,96.355,96.355,96.355,96.355,2
1757506440,96.355,96.355,96.355,96.355,9
1757506620,96.355,96.355,96.355,96.355,584
1757506680,96.355,96.355,96.355,96.355,2
1757506800,96.355,96.355,96.355,96.355,7
1757506860,96.355,96.355,96.355,96.355,117
1757506920,96.355,96.355,96.355,96.355,4
1757507100,96.355,96.355,96.355,96.355,662
1757507160,96.355,96.355,96.355,96.355,7
1757507220,96.355,96.355,96.355,96.355,105
1757507280,96.355,96.355,96.355,96.355,81
1757507340,96.355,96.36,96.355,96.355,194
1757507400,96.36,96.395,96.355,96.38,3017
1757507460,96.38,96.38,96.37,96.37,1566
1757507520,96.37,96.38,96.37,96.38,308
1757507580,96.38,96.38,96.37,96.37,927
1757507640,96.37,96.37,96.37,96.37,366
1757507760,96.37,96.37,96.37,96.37,345
1757507820,96.37,96.37,96.37,96.37,76
1757507880,96.37,96.37,96.37,96.37,187
1757507940,96.37,96.37,96.37,96.37,128
1757508060,96.37,96.37,96.37,96.37,132
1757508180,96.37,96.37,96.37,96.37,48
1757508240,96.37,96.37,96.37,96.37,356
1757508360,96.37,96.37,96.37,96.37,50
1757508480,96.37,96.37,96.37,96.37,63
1757508600,96.37,96.37,96.37,96.37,31
1757508720,96.37,96.37,96.37,96.37,304
1757508900,96.37,96.37,96.37,96.37,323
1757509080,96.37,96.37,96.37,96.37,333
1757509140,96.37,96.37,96.37,96.37,238
1757509200,96.37,96.37,96.37,96.37,584
1757509260,96.37,96.37,96.37,96.37,365
1757509380,96.37,96.37,96.37,96.37,327
1757509440,96.375,96.375,96.375,96.375,2
1757509500,96.375,96.375,96.375,96.375,5
1757509740,96.375,96.375,96.375,96.375,13
1757509800,96.375,96.375,96.375,96.375,45
1757509860,96.375,96.375,96.375,96.375,1
1757510040,96.375,96.375,96.375,96.375,52
1757510100,96.375,96.375,96.375,96.375,78
1757510160,96.375,96.385,96.375,96.385,4470
1757510220,96.385,96.385,96.385,96.385,889
1757510280,96.385,96.385,96.385,96.385,235
1757510400,96.385,96.385,96.385,96.385,402
1757510460,96.385,96.385,96.385,96.385,203
1757510520,96.385,96.385,96.385,96.385,138
1757510580,96.385,96.385,96.385,96.385,163
1757510640,96.385,96.385,96.385,96.385,55
1757510700,96.385,96.385,96.385,96.385,220
1757510760,96.385,96.385,96.385,96.385,29
1757510820,96.385,96.385,96.385,96.385,276
1757510880,96.385,96.385,96.385,96.385,1
1757510940,96.385,96.385,96.385,96.385,41
