time,open,high,low,close,Volume
1758306720,96.53,96.53,96.53,96.53,1
1758307080,96.535,96.535,96.535,96.535,1
1758307740,96.535,96.535,96.535,96.535,1
1758308220,96.53,96.53,96.53,96.53,3
1758308280,96.53,96.53,96.53,96.53,78
1758308400,96.53,96.53,96.53,96.53,115
1758309180,96.535,96.535,96.535,96.535,36
1758310920,96.535,96.535,96.535,96.535,22
1758311220,96.535,96.535,96.535,96.535,10
1758311460,96.535,96.535,96.535,96.535,6
1758311640,96.535,96.535,96.535,96.535,11
1758311880,96.535,96.535,96.535,96.535,60
1758311940,96.535,96.535,96.535,96.535,9
1758312000,96.535,96.535,96.535,96.535,34
1758312060,96.535,96.535,96.535,96.535,12
1758312120,96.535,96.535,96.535,96.535,1
1758313440,96.535,96.535,96.535,96.535,1
1758315000,96.535,96.535,96.535,96.535,1
1758315240,96.53,96.53,96.53,96.53,1
1758315420,96.535,96.535,96.535,96.535,1
1758315540,96.535,96.535,96.535,96.535,5
1758492060,96.535,96.535,96.535,96.535,1
1758492240,96.535,96.535,96.535,96.535,1
1758492360,96.535,96.535,96.535,96.535,1
1758492420,96.535,96.535,96.535,96.535,1
1758492540,96.535,96.535,96.535,96.535,26
1758492600,96.535,96.535,96.535,96.535,11
1758492660,96.535,96.535,96.535,96.535,3
1758492780,96.535,96.535,96.535,96.535,1
1758492960,96.535,96.535,96.535,96.535,4
1758493020,96.535,96.535,96.535,96.535,2
1758493080,96.535,96.535,96.535,96.535,2
1758496620,96.53,96.53,96.53,96.53,4
1758496920,96.53,96.53,96.53,96.53,4
1758496980,96.53,96.53,96.53,96.53,12
1758499620,96.53,96.53,96.53,96.53,17
1758501120,96.53,96.53,96.53,96.53,10
1758503580,96.53,96.53,96.53,96.53,13
1758504600,96.53,96.53,96.53,96.53,1
1758504900,96.53,96.53,96.53,96.53,3
1758504960,96.53,96.53,96.53,96.53,6
1758505200,96.53,96.53,96.53,96.53,2
1758505440,96.53,96.53,96.53,96.53,2
1758506760,96.525,96.525,96.525,96.525,25
1758510960,96.53,96.53,96.53,96.53,13
1758511020,96.53,96.53,96.53,96.53,2
1758511140,96.53,96.53,96.53,96.53,9
1758511200,96.53,96.53,96.53,96.53,3
1758511260,96.53,96.53,96.53,96.53,6
1758511740,96.53,96.53,96.53,96.53,1
1758511860,96.53,96.53,96.53,96.53,1
1758512220,96.53,96.53,96.53,96.53,1
1758512700,96.53,96.53,96.53,96.53,2
1758512760,96.53,96.53,96.53,96.53,6
1758513840,96.53,96.53,96.53,96.53,15
1758513900,96.53,96.53,96.53,96.53,3
1758514380,96.53,96.53,96.53,96.53,36
1758514500,96.53,96.53,96.53,96.53,5
1758515100,96.53,96.53,96.53,96.53,2
1758515640,96.53,96.53,96.53,96.53,2
1758516180,96.53,96.53,96.53,96.53,10
1758519780,96.53,96.53,96.53,96.53,2
1758519840,96.53,96.53,96.53,96.53,5
1758520020,96.53,96.53,96.53,96.53,5
1758520620,96.53,96.53,96.53,96.53,2
1758520860,96.53,96.53,96.53,96.53,4
1758521280,96.53,96.53,96.53,96.53,2
1758521400,96.53,96.53,96.53,96.53,5
1758521580,96.53,96.53,96.53,96.53,1
1758522180,96.53,96.53,96.53,96.53,13
1758522360,96.53,96.53,96.53,96.53,2
1758522660,96.53,96.53,96.53,96.53,3
1758522960,96.53,96.53,96.53,96.53,3
1758523080,96.53,96.53,96.53,96.53,1
1758523500,96.53,96.53,96.53,96.53,8
1758524100,96.53,96.53,96.53,96.53,2
1758524460,96.53,96.53,96.53,96.53,9
1758524700,96.53,96.53,96.53,96.53,2
1758524760,96.53,96.53,96.53,96.53,2
1758524940,96.525,96.525,96.525,96.525,6
1758525000,96.525,96.525,96.525,96.525,2
1758525060,96.525,96.525,96.525,96.525,3
1758526260,96.53,96.53,96.53,96.53,1
