time,open,high,low,close,Volume
1690149600,94.595,94.595,94.595,94.595,23
1690150740,94.595,94.595,94.595,94.595,73
1690150860,94.595,94.595,94.595,94.595,32
1690150920,94.595,94.595,94.595,94.595,51
1690152180,94.595,94.595,94.595,94.595,28
1690154340,94.595,94.595,94.595,94.595,4
1690159140,94.59,94.59,94.59,94.59,13
1690161960,94.595,94.595,94.595,94.595,33
1690162140,94.595,94.595,94.595,94.595,50
1690162380,94.595,94.595,94.595,94.595,65
1690178580,94.595,94.595,94.595,94.595,16
1690178820,94.59,94.59,94.59,94.59,531
1690179060,94.59,94.59,94.59,94.59,266
1690179240,94.59,94.59,94.59,94.59,495
1690179360,94.59,94.59,94.59,94.59,30
1690180800,94.59,94.59,94.59,94.59,11
1690180980,94.59,94.59,94.59,94.59,1
1690181280,94.59,94.59,94.59,94.59,79
1690182000,94.59,94.595,94.59,94.595,215
1690182120,94.59,94.59,94.59,94.59,31
1690182300,94.59,94.59,94.59,94.59,16
1690182360,94.59,94.59,94.59,94.59,45
1690182780,94.59,94.59,94.59,94.59,1
1690182900,94.595,94.595,94.595,94.595,195
1690183080,94.595,94.595,94.595,94.595,80
1690183800,94.595,94.595,94.595,94.595,923
1690183920,94.595,94.595,94.595,94.595,36
1690183980,94.595,94.595,94.595,94.595,14
1690184520,94.595,94.595,94.595,94.595,110
1690184580,94.595,94.595,94.595,94.595,388
1690184640,94.595,94.595,94.595,94.595,41
1690184940,94.595,94.595,94.595,94.595,1
1690185000,94.595,94.595,94.595,94.595,141
1690186320,94.59,94.59,94.59,94.59,15
1690187820,94.595,94.595,94.595,94.595,6
1690188120,94.595,94.595,94.595,94.595,15
1690188840,94.595,94.595,94.595,94.595,3
1690190340,94.59,94.59,94.59,94.59,1268
1690190400,94.59,94.59,94.59,94.59,21
1690190460,94.59,94.59,94.59,94.59,38
1690191240,94.59,94.59,94.59,94.59,500
1690191300,94.59,94.59,94.59,94.59,259
1690191360,94.59,94.59,94.59,94.59,4
1690191480,94.59,94.59,94.59,94.59,261
1690192860,94.59,94.59,94.59,94.59,1
1690195140,94.595,94.595,94.595,94.595,1201
1690195560,94.595,94.595,94.595,94.595,1
1690196640,94.595,94.595,94.595,94.595,1
1690196700,94.595,94.595,94.595,94.595,19
1690197540,94.595,94.595,94.595,94.595,27
1690198260,94.595,94.595,94.595,94.595,15
1690198740,94.595,94.595,94.595,94.595,1
1690199700,94.59,94.59,94.59,94.59,1
1690200120,94.595,94.595,94.595,94.595,2
1690200180,94.595,94.595,94.595,94.595,8
1690200240,94.595,94.595,94.595,94.595,1
1690200300,94.595,94.595,94.595,94.595,75
1690200660,94.595,94.595,94.595,94.595,2
1690200840,94.595,94.595,94.595,94.595,8
1690201020,94.595,94.595,94.595,94.595,27
1690201380,94.59,94.59,94.59,94.59,16
1690201440,94.59,94.59,94.59,94.59,25
1690201500,94.59,94.59,94.59,94.59,329
1690201800,94.59,94.59,94.59,94.59,250
1690202880,94.59,94.59,94.59,94.59,4
1690203180,94.59,94.59,94.59,94.59,1132
1690203240,94.59,94.59,94.59,94.59,181
1690203300,94.59,94.59,94.59,94.59,43
1690203540,94.59,94.59,94.59,94.59,520
1690203600,94.59,94.59,94.59,94.59,383
1690203720,94.59,94.59,94.59,94.59,71
1690203900,94.59,94.59,94.59,94.59,446
1690203960,94.59,94.59,94.59,94.59,11
1690204020,94.59,94.59,94.59,94.59,3
1690204200,94.59,94.59,94.59,94.59,113
1690204560,94.59,94.59,94.59,94.59,19
1690204620,94.59,94.59,94.59,94.59,18
1690204740,94.59,94.59,94.59,94.59,301
1690204860,94.585,94.585,94.585,94.585,3
1690205340,94.59,94.59,94.59,94.59,50
1690205640,94.59,94.59,94.59,94.59,35
1690205700,94.59,94.59,94.59,94.59,4
1690206120,94.59,94.59,94.59,94.59,31
1690206240,94.59,94.59,94.59,94.59,1
1690206300,94.59,94.59,94.585,94.59,1812
1690206360,94.59,94.595,94.59,94.595,577
1690206540,94.59,94.59,94.59,94.59,6
1690206600,94.59,94.59,94.59,94.59,7
1690206660,94.59,94.59,94.59,94.59,4
1690206720,94.59,94.59,94.59,94.59,4
1690206780,94.59,94.59,94.59,94.59,630
1690206840,94.59,94.59,94.59,94.59,362
1690206900,94.59,94.59,94.59,94.59,156
1690206960,94.59,94.59,94.59,94.59,65
1690207020,94.59,94.59,94.59,94.59,3
1690208220,94.59,94.59,94.59,94.59,427
1690208280,94.59,94.59,94.59,94.59,56
1690208340,94.59,94.59,94.59,94.59,58
1690208400,94.59,94.59,94.59,94.59,15
1690208580,94.59,94.59,94.59,94.59,9
1690208640,94.59,94.59,94.59,94.59,1
1690208760,94.59,94.59,94.59,94.59,40
1690208820,94.59,94.59,94.59,94.59,42
1690208940,94.59,94.59,94.59,94.59,140
1690209060,94.59,94.59,94.59,94.59,3
1690209300,94.59,94.59,94.59,94.59,20
1690209420,94.59,94.59,94.59,94.59,19
1690209840,94.59,94.59,94.59,94.59,2
1690210200,94.585,94.585,94.585,94.585,8
1690210500,94.585,94.585,94.58,94.58,814
1690210680,94.585,94.585,94.585,94.585,711
1690210740,94.585,94.585,94.585,94.585,110
1690211100,94.585,94.585,94.585,94.585,22
1690211160,94.585,94.585,94.585,94.585,35
1690212120,94.59,94.59,94.59,94.59,10
1690214340,94.585,94.585,94.58,94.58,900
1690214400,94.58,94.58,94.58,94.58,16
1690214520,94.58,94.58,94.575,94.575,548
1690214700,94.575,94.575,94.575,94.575,308
1690214760,94.58,94.58,94.58,94.58,12
1690214820,94.58,94.58,94.58,94.58,198
