time,open,high,low,close,Volume
1693173600,94.52,94.525,94.52,94.525,40
1693173780,94.52,94.52,94.52,94.52,3
1693174380,94.52,94.52,94.52,94.52,396
1693179000,94.515,94.515,94.51,94.515,103
1693179240,94.51,94.51,94.51,94.51,150
1693179300,94.51,94.51,94.51,94.51,100
1693181760,94.515,94.515,94.515,94.515,157
1693182240,94.515,94.515,94.515,94.515,200
1693182300,94.515,94.515,94.515,94.515,14
1693186140,94.515,94.515,94.515,94.515,4
1693186800,94.515,94.515,94.515,94.515,4
1693187400,94.515,94.515,94.515,94.515,2
1693187580,94.515,94.515,94.515,94.515,3
1693188120,94.515,94.515,94.515,94.515,1
1693188540,94.515,94.515,94.515,94.515,1
1693188600,94.52,94.52,94.52,94.52,1
1693190880,94.515,94.515,94.515,94.515,100
1693191000,94.515,94.515,94.515,94.515,100
1693191060,94.515,94.515,94.515,94.515,60
1693196040,94.515,94.515,94.515,94.515,5
1693196580,94.515,94.515,94.515,94.515,13
1693198320,94.515,94.515,94.515,94.515,204
1693205640,94.52,94.52,94.52,94.52,98
1693207440,94.515,94.515,94.515,94.515,100
1693207860,94.515,94.515,94.515,94.515,2
1693208220,94.515,94.515,94.515,94.515,3
1693211460,94.515,94.515,94.515,94.515,177
1693211520,94.515,94.515,94.515,94.515,9
1693211700,94.515,94.515,94.515,94.515,3
1693212060,94.515,94.515,94.515,94.515,1
1693213200,94.515,94.515,94.515,94.515,48
1693213260,94.515,94.515,94.515,94.515,6
1693215240,94.515,94.515,94.515,94.515,5
1693215360,94.515,94.515,94.515,94.515,15
1693216860,94.51,94.51,94.51,94.51,108
1693216980,94.51,94.51,94.51,94.51,98
1693217100,94.51,94.51,94.51,94.51,2
1693217160,94.51,94.51,94.505,94.505,9
1693218300,94.51,94.51,94.51,94.51,73
1693218600,94.51,94.51,94.51,94.51,4
1693220640,94.51,94.51,94.51,94.51,36
1693220940,94.51,94.51,94.51,94.51,4
1693221120,94.51,94.51,94.51,94.51,6
1693222740,94.51,94.51,94.51,94.51,300
1693222860,94.51,94.51,94.51,94.51,6
1693223040,94.515,94.515,94.515,94.515,34
1693223160,94.515,94.515,94.515,94.515,560
1693223520,94.515,94.515,94.515,94.515,39
1693223640,94.515,94.515,94.515,94.515,7
1693223760,94.515,94.515,94.515,94.515,6
1693223940,94.515,94.515,94.515,94.515,1
1693224180,94.52,94.52,94.52,94.52,116
1693224240,94.52,94.52,94.52,94.52,9
1693224300,94.52,94.52,94.52,94.52,9
1693224360,94.52,94.52,94.52,94.52,1
1693224420,94.52,94.52,94.52,94.52,1
1693224480,94.52,94.52,94.52,94.52,34
1693225260,94.52,94.52,94.52,94.52,27
1693225380,94.515,94.515,94.515,94.515,1
1693225500,94.52,94.52,94.52,94.52,6
1693225560,94.52,94.52,94.52,94.52,9
1693225620,94.52,94.52,94.52,94.52,25
1693225680,94.52,94.52,94.52,94.52,45
1693225740,94.52,94.52,94.52,94.52,1
1693225800,94.52,94.52,94.52,94.52,22
1693225860,94.515,94.52,94.515,94.52,30
1693225980,94.52,94.52,94.52,94.52,17
1693226220,94.52,94.52,94.52,94.52,109
1693226280,94.52,94.52,94.52,94.52,17
1693226340,94.52,94.52,94.52,94.52,13
1693226460,94.525,94.525,94.52,94.52,392
1693226520,94.52,94.52,94.52,94.52,32
1693226640,94.525,94.525,94.525,94.525,2
1693226700,94.525,94.525,94.525,94.525,148
1693226760,94.525,94.525,94.525,94.525,10
1693226820,94.525,94.525,94.525,94.525,54
1693227240,94.525,94.525,94.525,94.525,29
1693227300,94.525,94.525,94.525,94.525,39
1693227360,94.525,94.525,94.525,94.525,21
1693227420,94.525,94.525,94.525,94.525,2
1693227480,94.525,94.525,94.525,94.525,10
1693227540,94.525,94.525,94.525,94.525,12
1693227600,94.525,94.525,94.525,94.525,2
1693227720,94.525,94.525,94.525,94.525,4
1693227840,94.525,94.525,94.525,94.525,62
1693228080,94.52,94.52,94.52,94.52,275
1693228140,94.52,94.52,94.52,94.52,105
1693228800,94.52,94.52,94.52,94.52,50
1693228980,94.52,94.52,94.52,94.52,63
1693229100,94.515,94.52,94.515,94.52,3
1693229220,94.52,94.52,94.52,94.52,66
1693229340,94.52,94.52,94.52,94.52,24
1693229400,94.52,94.52,94.52,94.52,13
1693229520,94.52,94.52,94.52,94.52,25
1693230060,94.515,94.515,94.515,94.515,1
1693230240,94.52,94.52,94.52,94.52,1
1693230300,94.52,94.52,94.52,94.52,17
1693230480,94.515,94.515,94.515,94.515,1
1693230960,94.52,94.52,94.515,94.52,16
1693231020,94.52,94.52,94.52,94.52,304
1693231140,94.52,94.52,94.52,94.52,8
1693231380,94.515,94.515,94.515,94.515,622
1693231440,94.515,94.515,94.515,94.515,331
1693231500,94.515,94.515,94.515,94.515,6
1693231980,94.515,94.515,94.515,94.515,28
1693232100,94.515,94.515,94.515,94.515,1
1693232160,94.515,94.515,94.515,94.515,92
1693232400,94.51,94.51,94.51,94.51,7
1693232580,94.515,94.515,94.515,94.515,64
1693232640,94.515,94.515,94.515,94.515,5
1693232700,94.515,94.515,94.515,94.515,21
1693232820,94.515,94.515,94.515,94.515,75
1693232880,94.515,94.515,94.515,94.515,208
