time,open,high,low,close,Volume
1758915960,96.4,96.4,96.4,96.4,32
1758916500,96.4,96.4,96.4,96.4,423
1758916860,96.405,96.405,96.405,96.405,705
1758916920,96.405,96.405,96.405,96.405,39
1758916980,96.405,96.405,96.405,96.405,9
1758917040,96.405,96.405,96.405,96.405,29
1758917400,96.405,96.405,96.405,96.405,13
1758917460,96.405,96.405,96.405,96.405,2
1758917520,96.405,96.405,96.405,96.405,10
1758917580,96.405,96.405,96.405,96.405,4
1758917760,96.4,96.4,96.4,96.4,5
1758918060,96.405,96.405,96.405,96.405,10
1758918180,96.405,96.405,96.405,96.405,52
1758918240,96.405,96.405,96.405,96.405,19
1758919800,96.405,96.405,96.405,96.405,19
1758920040,96.4,96.405,96.4,96.405,135
1758920280,96.4,96.4,96.4,96.4,25
1759096800,96.4,96.4,96.4,96.4,2
1759096860,96.405,96.405,96.405,96.405,599
1759097040,96.405,96.405,96.405,96.405,24
1759097100,96.405,96.405,96.405,96.405,11
1759097160,96.405,96.405,96.405,96.405,9
1759097220,96.405,96.405,96.405,96.405,8
1759097580,96.405,96.405,96.405,96.405,4
1759097700,96.405,96.405,96.405,96.405,1
1759097760,96.405,96.405,96.405,96.405,2
1759097820,96.405,96.405,96.405,96.405,10
1759098120,96.405,96.405,96.405,96.405,101
1759100400,96.405,96.405,96.405,96.405,1
1759102200,96.405,96.405,96.405,96.405,72
1759115220,96.405,96.405,96.405,96.405,1
1759116600,96.405,96.405,96.405,96.405,19
1759126200,96.405,96.405,96.405,96.405,118
1759129560,96.41,96.41,96.41,96.41,2
1759129860,96.41,96.41,96.41,96.41,200
1759130520,96.41,96.41,96.41,96.41,294
1759130700,96.41,96.41,96.41,96.41,228
1759130820,96.41,96.41,96.41,96.41,35
1759130880,96.41,96.41,96.41,96.41,10
1759131300,96.41,96.41,96.41,96.41,10
1759132680,96.415,96.415,96.415,96.415,350
1759132800,96.415,96.415,96.415,96.415,4
1759134960,96.415,96.415,96.415,96.415,1200
1759135380,96.415,96.415,96.415,96.415,75
1759136820,96.415,96.415,96.415,96.415,200
1759140060,96.415,96.415,96.415,96.415,257
1759140120,96.415,96.415,96.415,96.415,13
1759140180,96.415,96.415,96.415,96.415,17
1759140420,96.415,96.415,96.415,96.415,1
1759140540,96.415,96.415,96.415,96.415,10
1759140840,96.415,96.415,96.415,96.415,50
1759145160,96.41,96.41,96.41,96.41,2
1759145280,96.41,96.41,96.41,96.41,4
1759145820,96.415,96.415,96.415,96.415,498
1759145880,96.415,96.415,96.415,96.415,116
1759146060,96.415,96.415,96.415,96.415,56
1759146180,96.415,96.415,96.415,96.415,34
1759146480,96.415,96.415,96.415,96.415,16
1759146600,96.415,96.415,96.415,96.415,1
1759147860,96.41,96.41,96.41,96.41,1
1759148160,96.41,96.41,96.41,96.41,600
1759148580,96.41,96.41,96.41,96.41,126
1759148700,96.41,96.41,96.41,96.41,50
1759148880,96.41,96.41,96.41,96.41,136
1759149000,96.41,96.41,96.41,96.41,40
1759149300,96.41,96.41,96.41,96.41,12
1759150440,96.41,96.41,96.41,96.41,45
1759151340,96.405,96.405,96.405,96.405,387
1759151400,96.405,96.405,96.405,96.405,215
1759151460,96.405,96.405,96.405,96.405,122
1759151760,96.405,96.405,96.405,96.405,15
1759151820,96.405,96.405,96.405,96.405,30
1759151940,96.405,96.405,96.405,96.405,8
1759152000,96.405,96.405,96.405,96.405,15
1759152900,96.41,96.41,96.41,96.41,17
1759153020,96.41,96.41,96.41,96.41,916
1759153260,96.41,96.41,96.41,96.41,47
