event_date,contract,source_market,target_market,lag_minutes,VECM_coefficient,p_value,is_significant,is_raw_stationary,is_firstdiff_stationary,is_cointegrated
7/31/2024,25bp_dec,PM,KAL,60,-0.001038,8.00E-06,TRUE,TRUE,TRUE,TRUE
7/31/2024,25bp_dec,KAL,PM,1,-0.003411,0,TRUE,TRUE,TRUE,TRUE
7/31/2024,25bp_dec,KAL,PM,5,-0.002862,0,TRUE,TRUE,TRUE,TRUE
7/31/2024,25bp_dec,KAL,PM,30,-0.001977,0,TRUE,TRUE,TRUE,TRUE
7/31/2024,25bp_dec,KAL,PM,60,-0.001067,0.00093,TRUE,TRUE,TRUE,TRUE
11/7/2024,25bp_dec,CME,PM,1,-0.004021,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,PM,5,-0.002038,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,PM,30,-0.000586,0.058394,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,PM,60,-0.000224,0.4708,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,CME,1,-0.003383,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,CME,5,-0.001189,0.000225,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,CME,30,-0.000353,0.274071,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,CME,60,-0.000174,0.590645,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,KAL,1,-0.00572,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,KAL,5,-0.00403,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,KAL,30,-0.002014,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,CME,KAL,60,-0.001446,0.000189,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,CME,1,-0.001984,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,CME,5,-0.000771,0.002184,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,CME,30,-0.000414,0.099885,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,CME,60,-0.000124,0.62255,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,KAL,1,-0.006407,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,KAL,5,-0.004571,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,KAL,30,-0.002296,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,PM,KAL,60,-0.001502,0.000276,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,PM,1,-0.002406,0,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,PM,5,-0.001032,6.20E-05,TRUE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,PM,30,-0.000386,0.13462,FALSE,FALSE,TRUE,TRUE
11/7/2024,25bp_dec,KAL,PM,60,-0.000152,0.555439,FALSE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,CME,PM,1,-0.004947,0,TRUE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,CME,PM,5,-0.001614,8.00E-06,TRUE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,CME,PM,30,-0.000308,0.39506,FALSE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,CME,PM,60,-0.000149,0.681806,FALSE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,PM,CME,1,-0.002554,0,TRUE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,PM,CME,5,-0.001275,1.00E-05,TRUE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,PM,CME,30,-0.000547,0.057435,FALSE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,PM,CME,60,-0.000369,0.200827,FALSE,FALSE,TRUE,TRUE
12/18/2024,25bp_dec,CME,KAL,1,-0.008384,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,CME,KAL,5,-0.007436,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,CME,KAL,30,-0.003948,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,CME,KAL,60,-0.002215,4.00E-06,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,CME,1,-0.002289,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,CME,5,-0.001272,1.00E-06,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,CME,30,-0.000421,0.105206,FALSE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,CME,60,-0.000443,0.088433,FALSE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,PM,KAL,1,-0.005809,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,PM,KAL,5,-0.005105,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,PM,KAL,30,-0.003008,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,PM,KAL,60,-0.001553,0.000114,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,PM,1,-0.00268,0,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,PM,5,-0.000853,0.001795,TRUE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,PM,30,-0.000124,0.65037,FALSE,TRUE,TRUE,TRUE
12/18/2024,25bp_dec,KAL,PM,60,-6.20E-05,0.821387,FALSE,TRUE,TRUE,TRUE
