event_date,contract,source_market,target_market,lag_minutes,VECM_coefficient,p_value,is_significant,is_raw_stationary,is_firstdiff_stationary,is_cointegrated
3/19/2025,0bp,CME,KAL,5,-0.002858,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,CME,KAL,30,-0.001787,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,CME,KAL,60,-0.001264,2.00E-06,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,CME,1,-0.016637,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,CME,5,-0.009964,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,CME,30,-0.002974,1.00E-06,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,CME,60,-0.002092,0.000635,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,PM,KAL,1,-0.002266,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,PM,KAL,5,-0.001659,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,PM,KAL,30,-0.000876,3.70E-05,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,PM,KAL,60,-0.000634,0.001617,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,PM,1,-0.01276,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,PM,5,-0.012265,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,PM,30,-0.011875,0,TRUE,TRUE,TRUE,TRUE
3/19/2025,0bp,KAL,PM,60,-0.011756,0,TRUE,TRUE,TRUE,TRUE
5/7/2025,0bp,CME,PM,1,-0.008244,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,PM,5,-0.004047,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,PM,30,-0.001654,0.000207,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,PM,60,-0.000685,0.124736,FALSE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,CME,1,-0.009834,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,CME,5,-0.003361,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,CME,30,-0.001504,0.007794,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,CME,60,-0.001198,0.034081,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,KAL,1,-0.012649,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,KAL,5,-0.002217,9.70E-05,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,KAL,30,-0.001187,0.036986,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,CME,KAL,60,-0.00092,0.106061,FALSE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,CME,1,-0.006872,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,CME,5,-0.002487,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,CME,30,-0.001124,0.01625,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,CME,60,-0.000724,0.121214,FALSE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,KAL,1,-0.029697,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,KAL,5,-0.004961,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,KAL,30,-0.002205,0.016526,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,PM,KAL,60,-0.001888,0.040117,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,PM,1,-0.011022,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,PM,5,-0.005955,0,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,PM,30,-0.001572,0.008368,TRUE,FALSE,TRUE,TRUE
5/7/2025,0bp,KAL,PM,60,-0.000887,0.136865,FALSE,FALSE,TRUE,TRUE
6/18/2025,0bp,CME,PM,1,-0.002317,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,PM,5,-0.001385,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,PM,30,-0.000508,0.058419,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,PM,60,-0.000332,0.217474,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,CME,1,-0.008875,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,CME,5,-0.005942,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,CME,30,-0.001667,0.001994,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,CME,60,-0.000946,0.078577,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,KAL,1,-0.012592,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,KAL,5,-0.003716,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,KAL,30,8.70E-05,0.892655,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,CME,KAL,60,-0.000339,0.597742,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,CME,1,-0.01104,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,CME,5,-0.007742,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,CME,30,-0.001996,0.000886,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,CME,60,-0.000987,0.099429,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,KAL,1,-0.04707,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,KAL,5,-0.013589,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,KAL,30,-0.000503,0.687168,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,PM,KAL,60,-0.002011,0.10717,FALSE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,PM,1,-0.010712,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,PM,5,-0.006008,0,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,PM,30,-0.001847,0.001489,TRUE,TRUE,TRUE,TRUE
6/18/2025,0bp,KAL,PM,60,-0.00036,0.5358,FALSE,TRUE,TRUE,TRUE
7/30/2025,0bp,CME,PM,1,-0.011493,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,PM,5,-0.005854,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,PM,30,-0.001009,0.069636,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,PM,60,-0.001457,0.008628,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,CME,1,-0.002542,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,CME,5,-0.002086,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,CME,30,-0.000662,0.075818,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,CME,60,-0.000369,0.322024,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,KAL,1,-0.021966,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,KAL,5,-0.007311,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,KAL,30,-0.001009,0.214878,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,CME,KAL,60,-0.000296,0.715976,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,CME,1,-0.002145,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,CME,5,-0.001905,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,CME,30,-0.001193,0.001071,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,CME,60,-0.000828,0.023244,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,KAL,1,-0.035002,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,KAL,5,-0.011634,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,KAL,30,-0.000682,0.530445,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,PM,KAL,60,0.000866,0.426115,FALSE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,PM,1,-0.016482,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,PM,5,-0.007952,0,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,PM,30,-0.001749,0.016267,TRUE,FALSE,TRUE,TRUE
7/30/2025,0bp,KAL,PM,60,-0.001765,0.015017,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,CME,PM,1,-0.000891,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,PM,5,-0.000479,5.30E-05,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,PM,30,-0.000162,0.171319,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,PM,60,-5.20E-05,0.661684,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,PM,CME,1,-0.002876,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,PM,CME,5,-0.00144,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,PM,CME,30,-0.000594,0.025028,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,PM,CME,60,-0.000519,0.050215,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,KAL,1,-0.001408,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,KAL,5,-0.000517,0.000683,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,KAL,30,-0.000132,0.384103,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,CME,KAL,60,-0.000139,0.357557,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,KAL,CME,1,-0.003332,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,KAL,CME,5,-0.001666,0,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,KAL,CME,30,-0.00066,0.02132,TRUE,TRUE,TRUE,TRUE
9/17/2025,0bp,KAL,CME,60,-0.0005,0.080588,FALSE,TRUE,TRUE,TRUE
9/17/2025,0bp,PM,KAL,1,-0.020019,0,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,PM,KAL,5,-0.007596,0,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,PM,KAL,30,-0.001587,0.022536,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,PM,KAL,60,-0.002806,5.50E-05,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,KAL,PM,1,-0.016383,0,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,KAL,PM,5,-0.006826,0,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,KAL,PM,30,-0.001644,0.005239,TRUE,FALSE,TRUE,TRUE
9/17/2025,0bp,KAL,PM,60,0.000277,0.637789,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,PM,1,-0.000763,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,PM,5,-0.00047,5.00E-06,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,PM,30,-0.000206,0.045417,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,PM,60,-0.000127,0.218789,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,CME,1,-0.001052,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,CME,5,-0.000493,0.000452,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,CME,30,-0.00021,0.136056,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,CME,60,-8.10E-05,0.562711,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,KAL,1,-0.00067,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,KAL,5,-0.000453,3.00E-06,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,KAL,30,-0.000271,0.005093,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,CME,KAL,60,-0.00024,0.01318,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,CME,1,-0.000876,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,CME,5,-0.000387,0.002467,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,CME,30,-0.000144,0.258548,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,CME,60,-5.40E-05,0.674284,FALSE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,KAL,1,-0.004575,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,KAL,5,-0.00306,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,KAL,30,-0.001537,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,PM,KAL,60,-0.001111,1.60E-05,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,PM,1,-0.003179,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,PM,5,-0.002005,0,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,PM,30,-0.000792,0.001513,TRUE,FALSE,TRUE,TRUE
10/29/2025,0bp,KAL,PM,60,-0.000202,0.419583,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,PM,1,-0.000413,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,PM,5,-0.000175,0.003,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,PM,30,-9.40E-05,0.110268,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,PM,60,-7.30E-05,0.215532,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,CME,1,-0.001016,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,CME,5,-0.000425,3.50E-05,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,CME,30,-0.00012,0.241736,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,CME,60,-7.20E-05,0.485502,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,KAL,1,-0.00038,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,KAL,5,-0.00018,0.001267,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,KAL,30,-6.80E-05,0.221668,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,CME,KAL,60,-6.70E-05,0.228947,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,CME,1,-0.001157,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,CME,5,-0.000477,1.30E-05,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,CME,30,-0.000134,0.221813,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,CME,60,-7.50E-05,0.493844,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,KAL,1,-0.004983,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,KAL,5,-0.001738,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,KAL,30,-0.00044,0.047511,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,PM,KAL,60,-0.000387,0.081566,FALSE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,PM,1,-0.006048,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,PM,5,-0.002101,0,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,PM,30,-0.000768,0.002159,TRUE,FALSE,TRUE,TRUE
12/10/2025,0bp,KAL,PM,60,-0.000604,0.015883,TRUE,FALSE,TRUE,TRUE
